date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-04-20,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,105,-145,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,110,-140,draftkings,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,110,-146,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,GOALS,0.5,260,-390,fanduel,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,POINTS,0.5,-175,130,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,POINTS,0.5,-166,130,draftkings,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,POINTS,0.5,-177,132,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,SOG,2.5,140,-190,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,SOG,2.5,145,-188,draftkings,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,SOG,2.5,148,-196,fanduel,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471215,Evgeni Malkin,PIT,SOG,2.5,146,-197,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471215
2026-04-20,8471675,Sidney Crosby,PIT,ASSISTS,0.5,-145,110,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,ASSISTS,0.5,-140,110,draftkings,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,ASSISTS,0.5,-146,110,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,GOALS,0.5,170,-230,fanduel,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,POINTS,1.5,170,-235,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,POINTS,1.5,175,-230,draftkings,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,POINTS,1.5,179,-246,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,SOG,2.5,130,-175,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,SOG,2.5,130,-166,draftkings,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,SOG,2.5,146,-192,fanduel,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471675,Sidney Crosby,PIT,SOG,2.5,136,-182,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471675
2026-04-20,8471724,Kris Letang,PIT,ASSISTS,0.5,165,-225,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8471724,Kris Letang,PIT,ASSISTS,0.5,170,-220,draftkings,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8471724,Kris Letang,PIT,ASSISTS,0.5,174,-239,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8471724,Kris Letang,PIT,POINTS,0.5,140,-190,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8471724,Kris Letang,PIT,POINTS,0.5,145,-188,draftkings,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8471724,Kris Letang,PIT,POINTS,0.5,145,-196,pinnacle,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8471724
2026-04-20,8473512,Claude Giroux,OTT,ASSISTS,0.5,200,-275,betmgm,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473512,Claude Giroux,OTT,ASSISTS,0.5,210,-280,draftkings,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473512,Claude Giroux,OTT,ASSISTS,0.5,221,-314,pinnacle,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473512,Claude Giroux,OTT,POINTS,0.5,130,-175,betmgm,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473512,Claude Giroux,OTT,POINTS,0.5,135,-175,draftkings,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473512,Claude Giroux,OTT,POINTS,0.5,140,-188,pinnacle,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473512
2026-04-20,8473533,Jordan Staal,CAR,ASSISTS,0.5,340,-525,betmgm,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,ASSISTS,0.5,325,-475,draftkings,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,ASSISTS,0.5,382,-626,pinnacle,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,POINTS,0.5,165,-225,betmgm,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,POINTS,0.5,170,-220,draftkings,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,POINTS,0.5,173,-237,pinnacle,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,SOG,1.5,140,-190,betmgm,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,SOG,1.5,145,-188,draftkings,2026-04-20T14:03:45.079547Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473533,Jordan Staal,CAR,SOG,1.5,148,-199,pinnacle,2026-04-20T14:03:45.081556Z,2026-04-20T14:03:45.294394Z,True,id::8473533
2026-04-20,8473986,Alex Killorn,ANA,ASSISTS,0.5,210,-295,betmgm,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8473986
2026-04-20,8473986,Alex Killorn,ANA,ASSISTS,0.5,220,-298,draftkings,2026-04-20T14:03:45.083559Z,2026-04-20T14:03:45.294394Z,True,id::8473986
