date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-10-30,8475166,John Tavares,TOR,ASSISTS,0.5,135,-175,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,ASSISTS,0.5,135,-185,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,GOALS,0.5,195,-270,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,POINTS,0.5,-168,130,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,POINTS,0.5,-178,138,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,POINTS,0.5,-175,130,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,SOG,2.5,-135,105,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,SOG,2.5,-128,-102,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475166,John Tavares,TOR,SOG,2.5,-138,104,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475745,Charlie Coyle,CBJ,ASSISTS,0.5,260,-370,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475745,Charlie Coyle,CBJ,ASSISTS,0.5,270,-399,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475745,Charlie Coyle,CBJ,POINTS,0.5,145,-188,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475745,Charlie Coyle,CBJ,POINTS,0.5,172,-225,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8475745,Charlie Coyle,CBJ,POINTS,0.5,149,-202,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,ASSISTS,0.5,220,-300,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,ASSISTS,0.5,220,-330,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,GOALS,0.5,260,-400,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,POINTS,0.5,100,-130,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,POINTS,0.5,104,-132,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,POINTS,0.5,-103,-129,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,SOG,2.5,140,-182,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,SOG,2.5,136,-178,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476432,Boone Jenner,CBJ,SOG,2.5,139,-190,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,ASSISTS,0.5,150,-198,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,ASSISTS,0.5,133,-180,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,POINTS,0.5,115,-148,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,POINTS,0.5,120,-154,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,POINTS,0.5,102,-136,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,SOG,1.5,-130,100,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,SOG,1.5,-138,106,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8476853,Morgan Rielly,TOR,SOG,1.5,-133,-101,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,ASSISTS,0.5,120,-154,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,ASSISTS,0.5,104,-139,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,GOALS,0.5,250,-360,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,POINTS,0.5,-148,115,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,POINTS,0.5,-162,126,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,POINTS,0.5,-155,116,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,SOG,1.5,-168,130,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,SOG,1.5,-165,126,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477497,Sean Monahan,CBJ,SOG,1.5,-185,134,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,ASSISTS,0.5,-120,-110,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,ASSISTS,0.5,-124,-108,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,GOALS,0.5,180,-250,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,POINTS,0.5,-248,185,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,POINTS,0.5,-261,189,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,POINTS,1.5,186,-245,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,SOG,2.5,-105,-125,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,SOG,2.5,-108,-120,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8477939,William Nylander,TOR,SOG,2.5,-105,-127,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,ASSISTS,0.5,-115,-115,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,ASSISTS,0.5,-113,-117,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,POINTS,0.5,-168,130,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,POINTS,0.5,-180,140,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,POINTS,0.5,-174,130,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,SOG,3.5,135,-175,draftkings,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,SOG,3.5,125,-164,fanduel,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
2025-10-30,8478460,Zach Werenski,CBJ,SOG,3.5,136,-182,pinnacle,2025-10-29T13:16:09.392218Z,2025-10-29T13:16:09.440983Z,True
