date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-03-26,8471675,Sidney Crosby,PIT,GOALS,0.5,230,-320,fanduel,2026-03-25T19:12:42.394153Z,2026-03-25T19:26:55.216264Z,True,id::8471675
2026-03-26,8474150,Mikael Backlund,CGY,GOALS,0.5,290,-440,fanduel,2026-03-25T19:12:42.674486Z,2026-03-25T19:26:55.216264Z,True,id::8474150
2026-03-26,8474564,Steven Stamkos,NSH,GOALS,0.5,180,-250,fanduel,2026-03-25T19:12:42.388683Z,2026-03-25T19:26:55.216264Z,True,id::8474564
2026-03-26,8475158,Ryan O'Reilly,NSH,GOALS,0.5,260,-400,fanduel,2026-03-25T19:12:42.388683Z,2026-03-25T19:26:55.216264Z,True,id::8475158
2026-03-26,8475168,Matt Duchene,DAL,GOALS,0.5,270,-420,fanduel,2026-03-25T19:12:42.396614Z,2026-03-25T19:26:55.216264Z,True,id::8475168
2026-03-26,8475184,Chris Kreider,ANA,GOALS,0.5,220,-310,fanduel,2026-03-25T19:12:42.674486Z,2026-03-25T19:26:55.216264Z,True,id::8475184
2026-03-26,8475314,Anders Lee,NYI,GOALS,0.5,280,-420,fanduel,2026-03-25T19:12:42.396614Z,2026-03-25T19:26:55.216264Z,True,id::8475314
2026-03-26,8475810,Bryan Rust,PIT,GOALS,0.5,240,-350,fanduel,2026-03-25T19:12:42.394153Z,2026-03-25T19:26:55.216264Z,True,id::8475810
2026-03-26,8476399,Blake Coleman,CGY,GOALS,0.5,250,-360,fanduel,2026-03-25T19:12:42.674486Z,2026-03-25T19:26:55.216264Z,True,id::8476399
2026-03-26,8476483,Rickard Rakell,PIT,GOALS,0.5,240,-360,fanduel,2026-03-25T19:12:42.394153Z,2026-03-25T19:26:55.216264Z,True,id::8476483
2026-03-26,8476887,Filip Forsberg,NSH,GOALS,0.5,170,-230,fanduel,2026-03-25T19:12:42.388683Z,2026-03-25T19:26:55.216264Z,True,id::8476887
2026-03-26,8477500,Bo Horvat,NYI,GOALS,0.5,165,-230,fanduel,2026-03-25T19:12:42.396614Z,2026-03-25T19:26:55.216264Z,True,id::8477500
2026-03-26,8477960,Adrian Kempe,LAK,GOALS,0.5,150,-210,fanduel,2026-03-25T19:12:42.998946Z,2026-03-25T19:26:55.216264Z,True,id::8477960
2026-03-26,8478444,Brock Boeser,VAN,GOALS,0.5,240,-350,fanduel,2026-03-25T19:12:42.998946Z,2026-03-25T19:26:55.216264Z,True,id::8478444
2026-03-26,8478445,Mathew Barzal,NYI,GOALS,0.5,240,-340,fanduel,2026-03-25T19:12:42.396614Z,2026-03-25T19:26:55.216264Z,True,id::8478445
2026-03-26,8478550,Artemi Panarin,LAK,GOALS,0.5,130,-175,fanduel,2026-03-25T19:12:42.998946Z,2026-03-25T19:26:55.216264Z,True,id::8478550
2026-03-26,8478873,Troy Terry,ANA,GOALS,0.5,240,-340,fanduel,2026-03-25T19:12:42.674486Z,2026-03-25T19:26:55.216264Z,True,id::8478873
