date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2026-01-09,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,135,-175,draftkings,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,131,-180,pinnacle,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,GOALS,0.5,130,-170,fanduel,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,POINTS,0.5,-188,145,draftkings,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,POINTS,0.5,-202,149,pinnacle,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,SOG,2.5,-168,130,draftkings,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,SOG,2.5,-176,134,fanduel,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8471214,Alex Ovechkin,WSH,SOG,2.5,-167,125,pinnacle,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,ASSISTS,0.5,220,-300,draftkings,2026-01-10T00:48:09.388113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,ASSISTS,0.5,221,-313,pinnacle,2026-01-10T00:48:09.388113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,POINTS,0.5,160,-212,draftkings,2026-01-10T00:48:09.388113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,POINTS,0.5,163,-222,pinnacle,2026-01-10T00:48:09.389113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,SOG,1.5,105,-135,draftkings,2026-01-10T00:48:09.388113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,SOG,1.5,110,-144,fanduel,2026-01-10T00:48:09.388113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474563,Drew Doughty,LAK,SOG,1.5,105,-140,pinnacle,2026-01-10T00:48:09.389113Z,2026-01-10T00:48:09.493580Z,True
2026-01-09,8474590,John Carlson,WSH,ASSISTS,0.5,135,-175,draftkings,2026-01-10T00:48:09.456665Z,2026-01-10T00:48:09.493580Z,True
