date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-10-15,8483460.0,David Jiricek,,GOALS,1.5,10000,,betrivers,2025-10-14T15:19:08.378027Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,8483460.0,David Jiricek,,GOALS,2.5,30000,,betrivers,2025-10-14T15:19:08.378027Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Adam Gaudette,,GOALS,1.5,3400,,betrivers,2025-10-14T15:19:09.021323Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Adam Gaudette,,GOALS,2.5,14000,,betrivers,2025-10-14T15:19:09.021323Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Adam Klapka,,GOALS,1.5,3400,,betrivers,2025-10-14T15:19:07.629646Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Adam Klapka,,GOALS,2.5,14000,,betrivers,2025-10-14T15:19:07.629646Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,ASSISTS,0.5,260,-375.0,betmgm,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,ASSISTS,0.5,260,-370.0,draftkings,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,GOALS,1.5,2200,,betrivers,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,GOALS,2.5,10000,,betrivers,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,POINTS,0.5,130,-175.0,betmgm,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,POINTS,0.5,139,-182.0,betonlineag,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,POINTS,0.5,135,-175.0,draftkings,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,POINTS,0.5,138,-178.0,fanduel,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-145,105.0,betmgm,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-135,104.0,betonlineag,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-145,110.0,bovada,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-142,110.0,draftkings,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-135,104.0,fanduel,2025-10-14T15:19:09.753106Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Killorn,,SOG,1.5,-145,105.0,williamhill_us,2025-10-14T15:19:09.751101Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Wennberg,,ASSISTS,0.5,230,-320.0,draftkings,2025-10-14T15:19:09.021323Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Wennberg,,POINTS,0.5,155,-204.0,betonlineag,2025-10-14T15:19:09.021323Z,2025-10-14T15:19:27.852763Z,True
2025-10-15,,Alex Wennberg,,POINTS,0.5,145,-188.0,draftkings,2025-10-14T15:19:09.021323Z,2025-10-14T15:19:27.852763Z,True
