date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-02,8473533,Jordan Staal,CAR,ASSISTS,0.5,275,-400,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,ASSISTS,0.5,290,-410,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,ASSISTS,0.5,305,-465,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,POINTS,0.5,150,-200,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,POINTS,0.5,154,-200,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,POINTS,0.5,155,-210,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,SOG,1.5,-160,120,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,SOG,1.5,-154,120,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8473533,Jordan Staal,CAR,SOG,1.5,-156,117,pinnacle,2026-05-02T13:29:19.381168Z,2026-05-02T13:29:19.418068Z,True,id::8473533
2026-05-02,8475791,Taylor Hall,CAR,ASSISTS,0.5,160,-220,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,ASSISTS,0.5,170,-220,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,ASSISTS,0.5,177,-243,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,POINTS,0.5,-118,-110,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,POINTS,0.5,-115,-115,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,POINTS,0.5,-115,-115,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,SOG,1.5,-200,145,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,SOG,1.5,-188,145,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8475791,Taylor Hall,CAR,SOG,1.5,-195,145,pinnacle,2026-05-02T13:29:19.381168Z,2026-05-02T13:29:19.418068Z,True,id::8475791
2026-05-02,8476461,Sean Couturier,PHI,ASSISTS,0.5,325,-500,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,ASSISTS,0.5,340,-500,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,ASSISTS,0.5,370,-599,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,POINTS,0.5,210,-295,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,POINTS,0.5,220,-298,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,POINTS,0.5,222,-315,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,SOG,1.5,125,-165,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,SOG,1.5,130,-166,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476461,Sean Couturier,PHI,SOG,1.5,129,-172,pinnacle,2026-05-02T13:29:19.381168Z,2026-05-02T13:29:19.418068Z,True,id::8476461
2026-05-02,8476906,Shayne Gostisbehere,CAR,ASSISTS,0.5,155,-210,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,ASSISTS,0.5,160,-210,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,ASSISTS,0.5,162,-220,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,POINTS,0.5,115,-155,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,POINTS,0.5,120,-154,draftkings,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,POINTS,0.5,118,-157,pinnacle,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
2026-05-02,8476906,Shayne Gostisbehere,CAR,SOG,1.5,-135,100,betmgm,2026-05-02T13:29:19.380171Z,2026-05-02T13:29:19.418068Z,True,id::8476906
