date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-07,8473533,Jordan Staal,CAR,ASSISTS,0.5,300,-450,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,ASSISTS,0.5,310,-445,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,ASSISTS,0.5,329,-512,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,POINTS,0.5,155,-210,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,POINTS,0.5,165,-215,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,POINTS,0.5,160,-218,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,SOG,1.5,115,-155,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,SOG,1.5,114,-145,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8473533,Jordan Staal,CAR,SOG,1.5,118,-157,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8473533
2026-05-07,8475791,Taylor Hall,CAR,ASSISTS,0.5,160,-220,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,ASSISTS,0.5,154,-200,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,ASSISTS,0.5,151,-205,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,POINTS,0.5,-110,-120,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,POINTS,0.5,-110,-120,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,POINTS,0.5,-109,-121,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,SOG,1.5,-165,120,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,SOG,1.5,-154,120,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,SOG,1.5,-130,100,fanduel,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8475791,Taylor Hall,CAR,SOG,1.5,-155,116,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8475791
2026-05-07,8476461,Sean Couturier,PHI,ASSISTS,0.5,350,-550,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,ASSISTS,0.5,380,-580,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,ASSISTS,0.5,402,-673,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,POINTS,0.5,185,-250,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,POINTS,0.5,190,-250,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,POINTS,0.5,181,-250,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,SOG,1.5,-155,110,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,SOG,1.5,-154,120,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476461,Sean Couturier,PHI,SOG,1.5,-179,134,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476461
2026-05-07,8476906,Shayne Gostisbehere,CAR,ASSISTS,0.5,180,-238,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,ASSISTS,0.5,159,-216,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,POINTS,0.5,130,-166,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,POINTS,0.5,113,-150,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,SOG,1.5,-118,-115,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,SOG,1.5,-120,-110,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476906,Shayne Gostisbehere,CAR,SOG,1.5,-116,-114,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476906
2026-05-07,8476921,Jordan Martinook,CAR,ASSISTS,0.5,310,-450,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,ASSISTS,0.5,325,-475,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,ASSISTS,0.5,340,-534,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,POINTS,0.5,200,-275,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,POINTS,0.5,210,-280,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,POINTS,0.5,214,-303,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,SOG,1.5,140,-190,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,SOG,1.5,140,-180,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476921,Jordan Martinook,CAR,SOG,1.5,146,-197,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476921
2026-05-07,8476958,Jaccob Slavin,CAR,ASSISTS,0.5,290,-450,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,ASSISTS,0.5,310,-445,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,ASSISTS,0.5,328,-511,pinnacle,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,POINTS,0.5,225,-325,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,POINTS,0.5,230,-315,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,POINTS,0.5,241,-348,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,SOG,1.5,120,-165,betmgm,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,SOG,1.5,120,-154,draftkings,2026-05-07T15:20:04.229716Z,2026-05-07T15:20:04.290229Z,True,id::8476958
2026-05-07,8476958,Jaccob Slavin,CAR,SOG,1.5,126,-168,pinnacle,2026-05-07T15:20:04.230783Z,2026-05-07T15:20:04.290229Z,True,id::8476958
