date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-12-21,8471675.0,Sidney Crosby,PIT,ASSISTS,0.5,105,-135,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,ASSISTS,0.5,105,-140,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,GOALS,0.5,160,-220,fanduel,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,POINTS,0.5,-198,150,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,POINTS,0.5,-209,154,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,SOG,2.5,105,-135,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,SOG,2.5,-102,-128,fanduel,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8471675.0,Sidney Crosby,PIT,SOG,2.5,105,-140,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474564.0,Steven Stamkos,NSH,GOALS,0.5,230,-330,fanduel,2025-12-20T16:32:25.022676Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474564.0,Steven Stamkos,NSH,SOG,2.5,112,-146,fanduel,2025-12-20T16:32:25.022676Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,ASSISTS,0.5,110,-142,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,ASSISTS,0.5,106,-141,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,POINTS,0.5,-130,100,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,POINTS,0.5,-131,-101,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,SOG,2.5,140,-182,draftkings,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,SOG,2.5,140,-184,fanduel,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
2025-12-21,8474578.0,Erik Karlsson,PIT,SOG,2.5,141,-190,pinnacle,2025-12-20T16:32:24.978441Z,2025-12-20T16:32:27.841564Z,True
