team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
Boston Bruins,8478042,1,Viktor Arvidsson,Boston Bruins,Nashville Predators,2026-01-27,1.0454,0.1006,0.0594,0.16,0.0,0.0,600.0
Boston Bruins,8478042,2,Viktor Arvidsson,Boston Bruins,Nashville Predators,2026-01-27,1.0298,0.096,0.069,0.165,0.0,0.0,600.0
Boston Bruins,8478042,3,Viktor Arvidsson,Boston Bruins,Nashville Predators,2026-01-27,1.0228,0.1098,0.0594,0.1692,0.0,0.0,600.0
Boston Bruins,8478042,4,Viktor Arvidsson,Boston Bruins,Nashville Predators,2026-01-27,0.0466,0.0048,0.0,0.0048,0.0,0.0,16.5825
Boston Bruins,8478401,1,Pavel Zacha,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0722,0.0722,0.0,0.0,60.0
Boston Bruins,8478401,2,Pavel Zacha,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.074,0.074,0.0,0.0,60.0
Boston Bruins,8478401,3,Pavel Zacha,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0718,0.0718,0.0,0.0,60.0
Boston Bruins,8479325,1,Charlie McAvoy,Boston Bruins,Nashville Predators,2026-01-27,0.7696,0.078,0.0638,0.14179999999999998,0.2902,0.0,450.0
Boston Bruins,8479325,2,Charlie McAvoy,Boston Bruins,Nashville Predators,2026-01-27,0.7996,0.076,0.0614,0.1374,0.2752,0.0,450.0
Boston Bruins,8479325,3,Charlie McAvoy,Boston Bruins,Nashville Predators,2026-01-27,0.7934,0.0872,0.0598,0.147,0.2892,0.0,450.0
Boston Bruins,8479325,4,Charlie McAvoy,Boston Bruins,Nashville Predators,2026-01-27,0.0044,0.001,0.0,0.001,0.0358,0.0,1.245
Boston Bruins,8479369,1,Andrew Peeke,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0658,0.0658,0.0,0.0,60.0
Boston Bruins,8479369,2,Andrew Peeke,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0736,0.0736,0.0,0.0,60.0
Boston Bruins,8479369,3,Andrew Peeke,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0738,0.0738,0.0,0.0,60.0
Boston Bruins,8479591,1,Michael Eyssimont,Boston Bruins,Nashville Predators,2026-01-27,1.0404,0.1054,0.0688,0.1742,0.0,0.0,600.0
Boston Bruins,8479591,2,Michael Eyssimont,Boston Bruins,Nashville Predators,2026-01-27,1.0292,0.0994,0.0652,0.1646,0.0,0.0,600.0
Boston Bruins,8479591,3,Michael Eyssimont,Boston Bruins,Nashville Predators,2026-01-27,1.0376,0.1026,0.0694,0.172,0.0,0.0,600.0
Boston Bruins,8479591,4,Michael Eyssimont,Boston Bruins,Nashville Predators,2026-01-27,0.049,0.0048,0.0,0.0048,0.0,0.0,16.5825
Boston Bruins,8479661,1,Tanner Jeannot,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.073,0.073,0.0,0.0,60.0
Boston Bruins,8479661,2,Tanner Jeannot,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0714,0.0714,0.0,0.0,60.0
Boston Bruins,8479661,3,Tanner Jeannot,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0668,0.0668,0.0,0.0,60.0
Boston Bruins,8479661,4,Tanner Jeannot,Boston Bruins,Nashville Predators,2026-01-27,0.0392,0.0014,0.0,0.0014,0.0,0.0,13.0875
Boston Bruins,8479987,1,Morgan Geekie,Boston Bruins,Nashville Predators,2026-01-27,1.0468,0.1028,0.066,0.1688,0.0,0.0,600.0
Boston Bruins,8479987,2,Morgan Geekie,Boston Bruins,Nashville Predators,2026-01-27,1.0568,0.112,0.0608,0.1728,0.0,0.0,600.0
Boston Bruins,8479987,3,Morgan Geekie,Boston Bruins,Nashville Predators,2026-01-27,1.0566,0.1112,0.0674,0.17859999999999998,0.0,0.0,600.0
Boston Bruins,8479987,4,Morgan Geekie,Boston Bruins,Nashville Predators,2026-01-27,0.004,0.0004,0.0,0.0004,0.0,0.0,1.4625
Boston Bruins,8479999,1,Casey Mittelstadt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0676,0.0676,0.0,0.0,60.0
Boston Bruins,8479999,2,Casey Mittelstadt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0748,0.0748,0.0,0.0,60.0
Boston Bruins,8479999,3,Casey Mittelstadt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0746,0.0746,0.0,0.0,60.0
Boston Bruins,8479999,4,Casey Mittelstadt,Boston Bruins,Nashville Predators,2026-01-27,0.0396,0.0026,0.0,0.0026,0.0,0.0,13.875
Boston Bruins,8480035,1,Henri Jokiharju,Boston Bruins,Nashville Predators,2026-01-27,0.5092,0.0518,0.0684,0.1202,0.419,0.0,300.0
Boston Bruins,8480035,2,Henri Jokiharju,Boston Bruins,Nashville Predators,2026-01-27,0.5164,0.054,0.066,0.12,0.4248,0.0,300.0
Boston Bruins,8480035,3,Henri Jokiharju,Boston Bruins,Nashville Predators,2026-01-27,0.5242,0.049,0.0766,0.1256,0.419,0.0,300.0
Boston Bruins,8480035,4,Henri Jokiharju,Boston Bruins,Nashville Predators,2026-01-27,0.0068,0.0016,0.0,0.0016,0.016,0.0,2.5875
Boston Bruins,8480355,1,Mark Kastelic,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0666,0.0666,0.0,0.0,60.0
Boston Bruins,8480355,2,Mark Kastelic,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0716,0.0716,0.0,0.0,60.0
Boston Bruins,8480355,3,Mark Kastelic,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0672,0.0672,0.0,0.0,60.0
Boston Bruins,8480355,4,Mark Kastelic,Boston Bruins,Nashville Predators,2026-01-27,0.0394,0.0034,0.0,0.0034,0.0,0.0,13.0875
Boston Bruins,8480887,1,Jordan Harris,Boston Bruins,Nashville Predators,2026-01-27,0.7926,0.082,0.0638,0.14579999999999999,0.4406,0.0,450.0
Boston Bruins,8480887,2,Jordan Harris,Boston Bruins,Nashville Predators,2026-01-27,0.768,0.073,0.066,0.139,0.4254,0.0,450.0
Boston Bruins,8480887,3,Jordan Harris,Boston Bruins,Nashville Predators,2026-01-27,0.7756,0.0738,0.0698,0.1436,0.4394,0.0,450.0
Boston Bruins,8480887,4,Jordan Harris,Boston Bruins,Nashville Predators,2026-01-27,0.0104,0.002,0.0,0.002,0.0038,0.0,3.795
Boston Bruins,8481219,1,Jonathan Aspirot,Boston Bruins,Nashville Predators,2026-01-27,0.762,0.0784,0.0614,0.1398,0.4188,0.0,450.0
Boston Bruins,8481219,2,Jonathan Aspirot,Boston Bruins,Nashville Predators,2026-01-27,0.793,0.0792,0.066,0.1452,0.4128,0.0,450.0
Boston Bruins,8481219,3,Jonathan Aspirot,Boston Bruins,Nashville Predators,2026-01-27,0.8,0.072,0.0676,0.1396,0.44,0.0,450.0
Boston Bruins,8481219,4,Jonathan Aspirot,Boston Bruins,Nashville Predators,2026-01-27,0.1234,0.0124,0.0,0.0124,0.0032,0.0,41.835
Boston Bruins,8482177,1,Marat Khusnutdinov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0762,0.0762,0.0,0.0,60.0
Boston Bruins,8482177,2,Marat Khusnutdinov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0742,0.0742,0.0,0.0,60.0
Boston Bruins,8482177,3,Marat Khusnutdinov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0668,0.0668,0.0,0.0,60.0
Boston Bruins,8482177,4,Marat Khusnutdinov,Boston Bruins,Nashville Predators,2026-01-27,0.0022,0.0004,0.0,0.0004,0.0,0.0,1.2675
Boston Bruins,8482511,1,Mason Lohrei,Boston Bruins,Nashville Predators,2026-01-27,0.7944,0.0694,0.0628,0.13219999999999998,0.2846,0.0,450.0
Boston Bruins,8482511,2,Mason Lohrei,Boston Bruins,Nashville Predators,2026-01-27,0.798,0.0834,0.068,0.1514,0.2926,0.0,450.0
Boston Bruins,8482511,3,Mason Lohrei,Boston Bruins,Nashville Predators,2026-01-27,0.812,0.0784,0.0722,0.1506,0.2858,0.0,450.0
Boston Bruins,8482511,4,Mason Lohrei,Boston Bruins,Nashville Predators,2026-01-27,0.03,0.0028,0.0,0.0028,0.0384,0.0,11.9775
Boston Bruins,8482634,1,Alex Steeves,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.071,0.071,0.0,0.0,60.0
Boston Bruins,8482634,2,Alex Steeves,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0706,0.0706,0.0,0.0,60.0
Boston Bruins,8482634,3,Alex Steeves,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0682,0.0682,0.0,0.0,60.0
Boston Bruins,8482634,4,Alex Steeves,Boston Bruins,Nashville Predators,2026-01-27,0.0034,0.0004,0.0,0.0004,0.0,0.0,1.53
Boston Bruins,8483489,1,Fraser Minten,Boston Bruins,Nashville Predators,2026-01-27,1.0666,0.106,0.0616,0.1676,0.0,0.0,600.0
Boston Bruins,8483489,2,Fraser Minten,Boston Bruins,Nashville Predators,2026-01-27,1.0542,0.1096,0.0626,0.17220000000000002,0.0,0.0,600.0
Boston Bruins,8483489,3,Fraser Minten,Boston Bruins,Nashville Predators,2026-01-27,1.0866,0.1068,0.0666,0.1734,0.0,0.0,600.0
Boston Bruins,8483489,4,Fraser Minten,Boston Bruins,Nashville Predators,2026-01-27,0.0034,0.0002,0.0,0.0002,0.0,0.0,1.065
Nashville Predators,8474564,1,Steven Stamkos,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0714,0.0714,0.0,0.0,60.0
Nashville Predators,8474564,2,Steven Stamkos,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0622,0.0622,0.0,0.0,60.0
Nashville Predators,8474564,3,Steven Stamkos,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0648,0.0648,0.0,0.0,60.0
Nashville Predators,8474564,4,Steven Stamkos,Boston Bruins,Nashville Predators,2026-01-27,0.0334,0.005,0.0,0.005,0.0,0.0,13.875
Nashville Predators,8474600,1,Roman Josi,Boston Bruins,Nashville Predators,2026-01-27,0.7728,0.0754,0.0664,0.14179999999999998,0.2914,0.0,450.0
Nashville Predators,8474600,2,Roman Josi,Boston Bruins,Nashville Predators,2026-01-27,0.7706,0.078,0.0628,0.14079999999999998,0.2836,0.0,450.0
Nashville Predators,8474600,3,Roman Josi,Boston Bruins,Nashville Predators,2026-01-27,0.781,0.0884,0.0616,0.15000000000000002,0.2878,0.0,450.0
Nashville Predators,8474600,4,Roman Josi,Boston Bruins,Nashville Predators,2026-01-27,0.0332,0.0046,0.0,0.0046,0.0402,0.0,11.9775
Nashville Predators,8475158,1,Ryan O'Reilly,Boston Bruins,Nashville Predators,2026-01-27,1.0282,0.1086,0.0612,0.1698,0.0,0.0,600.0
Nashville Predators,8475158,2,Ryan O'Reilly,Boston Bruins,Nashville Predators,2026-01-27,1.001,0.1024,0.0646,0.167,0.0,0.0,600.0
Nashville Predators,8475158,3,Ryan O'Reilly,Boston Bruins,Nashville Predators,2026-01-27,1.037,0.1066,0.066,0.1726,0.0,0.0,600.0
Nashville Predators,8475158,4,Ryan O'Reilly,Boston Bruins,Nashville Predators,2026-01-27,0.0352,0.0024,0.0,0.0024,0.0,0.0,12.855
Nashville Predators,8475287,1,Erik Haula,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.067,0.067,0.0,0.0,60.0
Nashville Predators,8475287,2,Erik Haula,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0638,0.0638,0.0,0.0,60.0
Nashville Predators,8475287,3,Erik Haula,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0636,0.0636,0.0,0.0,60.0
Nashville Predators,8475287,4,Erik Haula,Boston Bruins,Nashville Predators,2026-01-27,0.0354,0.0024,0.0,0.0024,0.0,0.0,13.0875
Nashville Predators,8476539,1,Jonathan Marchessault,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0766,0.0766,0.0,0.0,60.0
Nashville Predators,8476539,2,Jonathan Marchessault,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0658,0.0658,0.0,0.0,60.0
Nashville Predators,8476539,3,Jonathan Marchessault,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0716,0.0716,0.0,0.0,60.0
Nashville Predators,8476539,4,Jonathan Marchessault,Boston Bruins,Nashville Predators,2026-01-27,0.0026,0.0002,0.0,0.0002,0.0,0.0,1.2675
Nashville Predators,8476869,1,Brady Skjei,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0686,0.0686,0.0,0.0,60.0
Nashville Predators,8476869,2,Brady Skjei,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0692,0.0692,0.0,0.0,60.0
Nashville Predators,8476869,3,Brady Skjei,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.068,0.068,0.0,0.0,60.0
Nashville Predators,8476887,1,Filip Forsberg,Boston Bruins,Nashville Predators,2026-01-27,1.0186,0.1104,0.0638,0.1742,0.0,0.0,600.0
Nashville Predators,8476887,2,Filip Forsberg,Boston Bruins,Nashville Predators,2026-01-27,0.9956,0.1046,0.0606,0.1652,0.0,0.0,600.0
Nashville Predators,8476887,3,Filip Forsberg,Boston Bruins,Nashville Predators,2026-01-27,1.0452,0.106,0.0664,0.1724,0.0,0.0,600.0
Nashville Predators,8476887,4,Filip Forsberg,Boston Bruins,Nashville Predators,2026-01-27,0.0028,0.0002,0.0,0.0002,0.0,0.0,1.4625
Nashville Predators,8477446,1,Michael McCarron,Boston Bruins,Nashville Predators,2026-01-27,1.0444,0.1052,0.0664,0.1716,0.0,0.0,600.0
Nashville Predators,8477446,2,Michael McCarron,Boston Bruins,Nashville Predators,2026-01-27,1.0012,0.0932,0.0584,0.1516,0.0,0.0,600.0
Nashville Predators,8477446,3,Michael McCarron,Boston Bruins,Nashville Predators,2026-01-27,1.0808,0.109,0.0654,0.1744,0.0,0.0,600.0
Nashville Predators,8477446,4,Michael McCarron,Boston Bruins,Nashville Predators,2026-01-27,0.0354,0.0038,0.0,0.0038,0.0,0.0,12.855
Nashville Predators,8477971,1,Andreas Englund,Boston Bruins,Nashville Predators,2026-01-27,0.5288,0.0492,0.0652,0.1144,0.4436,0.0,300.0
Nashville Predators,8477971,2,Andreas Englund,Boston Bruins,Nashville Predators,2026-01-27,0.5146,0.0492,0.0672,0.1164,0.4492,0.0,300.0
Nashville Predators,8477971,3,Andreas Englund,Boston Bruins,Nashville Predators,2026-01-27,0.5094,0.0536,0.0644,0.118,0.4432,0.0,300.0
Nashville Predators,8477971,4,Andreas Englund,Boston Bruins,Nashville Predators,2026-01-27,0.0068,0.0006,0.0,0.0006,0.0166,0.0,2.5875
Nashville Predators,8478047,1,Michael Bunting,Boston Bruins,Nashville Predators,2026-01-27,1.0432,0.1152,0.067,0.1822,0.0,0.0,600.0
Nashville Predators,8478047,2,Michael Bunting,Boston Bruins,Nashville Predators,2026-01-27,1.0248,0.1044,0.058,0.16240000000000002,0.0,0.0,600.0
Nashville Predators,8478047,3,Michael Bunting,Boston Bruins,Nashville Predators,2026-01-27,1.0444,0.1056,0.06,0.1656,0.0,0.0,600.0
Nashville Predators,8478047,4,Michael Bunting,Boston Bruins,Nashville Predators,2026-01-27,0.049,0.005,0.0,0.005,0.0,0.0,16.5825
Nashville Predators,8479370,1,Tyson Jost,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0714,0.0714,0.0,0.0,60.0
Nashville Predators,8479370,2,Tyson Jost,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0744,0.0744,0.0,0.0,60.0
Nashville Predators,8479370,3,Tyson Jost,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0742,0.0742,0.0,0.0,60.0
Nashville Predators,8479370,4,Tyson Jost,Boston Bruins,Nashville Predators,2026-01-27,0.0348,0.0064,0.0,0.0064,0.0,0.0,13.0875
Nashville Predators,8479980,1,Nicolas Hague,Boston Bruins,Nashville Predators,2026-01-27,0.4894,0.0498,0.0664,0.1162,0.4442,0.0,271.71
Nashville Predators,8479980,2,Nicolas Hague,Boston Bruins,Nashville Predators,2026-01-27,0.4672,0.0482,0.0622,0.1104,0.4382,0.0,269.49
Nashville Predators,8479980,3,Nicolas Hague,Boston Bruins,Nashville Predators,2026-01-27,0.47,0.0474,0.0718,0.1192,0.435,0.0,271.65
Nashville Predators,8479980,4,Nicolas Hague,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0164,0.0,60.0
Nashville Predators,8480246,1,Nick Perbix,Boston Bruins,Nashville Predators,2026-01-27,0.7164,0.0774,0.0658,0.1432,0.2998,0.0,404.91
Nashville Predators,8480246,2,Nick Perbix,Boston Bruins,Nashville Predators,2026-01-27,0.694,0.0688,0.0604,0.1292,0.3082,0.0,403.86
Nashville Predators,8480246,3,Nick Perbix,Boston Bruins,Nashville Predators,2026-01-27,0.7318,0.079,0.0566,0.1356,0.2902,0.0,405.78
Nashville Predators,8480246,4,Nick Perbix,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0336,0.0,60.0
Nashville Predators,8481020,1,Justus Annunen,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0,9.4034,1200.0
Nashville Predators,8481020,2,Justus Annunen,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0,9.3904,1200.0
Nashville Predators,8481020,3,Justus Annunen,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0,9.4822,1200.0
Nashville Predators,8481020,4,Justus Annunen,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0,0.4658,56.4
Nashville Predators,8482062,1,Cole Smith,Boston Bruins,Nashville Predators,2026-01-27,1.0356,0.1062,0.0624,0.1686,0.0,0.0,600.0
Nashville Predators,8482062,2,Cole Smith,Boston Bruins,Nashville Predators,2026-01-27,1.019,0.105,0.057,0.162,0.0,0.0,600.0
Nashville Predators,8482062,3,Cole Smith,Boston Bruins,Nashville Predators,2026-01-27,1.038,0.1044,0.0632,0.16760000000000003,0.0,0.0,600.0
Nashville Predators,8482062,4,Cole Smith,Boston Bruins,Nashville Predators,2026-01-27,0.0008,0.0,0.0,0.0,0.0,0.0,1.065
Nashville Predators,8482103,1,Ozzy Wiesblatt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0708,0.0708,0.0,0.0,60.0
Nashville Predators,8482103,2,Ozzy Wiesblatt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0648,0.0648,0.0,0.0,60.0
Nashville Predators,8482103,3,Ozzy Wiesblatt,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0732,0.0732,0.0,0.0,60.0
Nashville Predators,8482103,4,Ozzy Wiesblatt,Boston Bruins,Nashville Predators,2026-01-27,0.0022,0.0,0.0,0.0,0.0,0.0,1.53
Nashville Predators,8482111,1,Justin Barron,Boston Bruins,Nashville Predators,2026-01-27,0.7936,0.0864,0.0702,0.15660000000000002,0.4338,0.0,450.0
Nashville Predators,8482111,2,Justin Barron,Boston Bruins,Nashville Predators,2026-01-27,0.7742,0.0798,0.0602,0.13999999999999999,0.4266,0.0,450.0
Nashville Predators,8482111,3,Justin Barron,Boston Bruins,Nashville Predators,2026-01-27,0.7754,0.077,0.0622,0.1392,0.4628,0.0,450.0
Nashville Predators,8482111,4,Justin Barron,Boston Bruins,Nashville Predators,2026-01-27,0.114,0.0106,0.0,0.0106,0.0042,0.0,41.835
Nashville Predators,8482146,1,Luke Evangelista,Boston Bruins,Nashville Predators,2026-01-27,1.0432,0.104,0.0668,0.1708,0.0,0.0,600.0
Nashville Predators,8482146,2,Luke Evangelista,Boston Bruins,Nashville Predators,2026-01-27,1.0216,0.0978,0.0642,0.16199999999999998,0.0,0.0,600.0
Nashville Predators,8482146,3,Luke Evangelista,Boston Bruins,Nashville Predators,2026-01-27,1.0264,0.103,0.065,0.16799999999999998,0.0,0.0,600.0
Nashville Predators,8482146,4,Luke Evangelista,Boston Bruins,Nashville Predators,2026-01-27,0.0462,0.004,0.0,0.004,0.0,0.0,16.5825
Nashville Predators,8482482,1,Adam Wilsby,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.073,0.073,0.0,0.0,60.0
Nashville Predators,8482482,2,Adam Wilsby,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0698,0.0698,0.0,0.0,60.0
Nashville Predators,8482482,3,Adam Wilsby,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.072,0.072,0.0,0.0,60.0
Nashville Predators,8482768,1,Fedor Svechkov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0728,0.0728,0.0,0.0,60.0
Nashville Predators,8482768,2,Fedor Svechkov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0698,0.0698,0.0,0.0,60.0
Nashville Predators,8482768,3,Fedor Svechkov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0774,0.0774,0.0,0.0,60.0
Nashville Predators,8482768,4,Fedor Svechkov,Boston Bruins,Nashville Predators,2026-01-27,0.0368,0.0036,0.0,0.0036,0.0,0.0,13.875
Nashville Predators,8483565,1,Nick Blankenburg,Boston Bruins,Nashville Predators,2026-01-27,0.7,0.0768,0.0672,0.144,0.44,0.0,405.39
Nashville Predators,8483565,2,Nick Blankenburg,Boston Bruins,Nashville Predators,2026-01-27,0.7016,0.0744,0.0642,0.1386,0.4454,0.0,404.82
Nashville Predators,8483565,3,Nick Blankenburg,Boston Bruins,Nashville Predators,2026-01-27,0.7174,0.0708,0.0648,0.1356,0.457,0.0,404.55
Nashville Predators,8483565,4,Nick Blankenburg,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0034,0.0,60.0
Nashville Predators,8484241,1,Matthew Wood,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0706,0.0706,0.0,0.0,60.0
Nashville Predators,8484241,2,Matthew Wood,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0708,0.0708,0.0,0.0,60.0
Nashville Predators,8484241,3,Matthew Wood,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0714,0.0714,0.0,0.0,60.0
Boston Bruins,8476374,0,Sean Kuraly,Boston Bruins,Nashville Predators,2026-01-27,3.1856,0.3154,0.1978,0.5132,0.0,0.0,1812.855
Boston Bruins,8476854,0,Hampus Lindholm,Boston Bruins,Nashville Predators,2026-01-27,1.5539999999999998,0.166,0.20139999999999997,0.3674,1.3096,0.0,900.285
Boston Bruins,8476914,0,Joonas Korpisalo,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.0,0.0,0.0,27.755,3656.4
Boston Bruins,8477496,0,Elias Lindholm,Boston Bruins,Nashville Predators,2026-01-27,3.1683999999999997,0.3166,0.1784,0.495,0.0,0.0,1812.855
Boston Bruins,8477507,0,Nikita Zadorov,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.2202,0.2202,0.0,0.0,180.0
Boston Bruins,8477956,0,David Pastrnak,Boston Bruins,Nashville Predators,2026-01-27,0.041,0.0058,0.20740000000000003,0.2132,0.0,0.0,193.875
Boston Bruins,8478042,0,Viktor Arvidsson,Boston Bruins,Nashville Predators,2026-01-27,3.1446,0.3112,0.18780000000000002,0.499,0.0,0.0,1816.5825
Boston Bruins,8478401,0,Pavel Zacha,Boston Bruins,Nashville Predators,2026-01-27,0.0,0.0,0.218,0.218,0.0,0.0,180.0
Boston Bruins,8479325,0,Charlie McAvoy,Boston Bruins,Nashville Predators,2026-01-27,2.367,0.2422,0.185,0.42719999999999997,0.8904000000000001,0.0,1351.245
