date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons
2026-03-05,Philadelphia Flyers,Utah Mammoth,ev_away_ml,-0.17402884615384617,2026-03-05,6.04,0.5789166666666666,0.4210833333333333,1.0466666666666666,0.8903333333333333,0.6553927788698304,0.3446072211301696,-117.0,-104.0,,,,,0.4061666666666667,0.44316666666666665,0.30366666666666664,0.6963333333333334,6.0,,,,,,0.040000000000000036,moneyline,away_ml,0.4210833333333333,-104.0,,,Utah Mammoth,0.15783333333333338,p=0.421
2026-03-05,Philadelphia Flyers,Utah Mammoth,ev_home_ml,0.07371723646723644,2026-03-05,6.04,0.5789166666666666,0.4210833333333333,1.0466666666666666,0.8903333333333333,0.6553927788698304,0.3446072211301696,-117.0,-104.0,,,,,0.4061666666666667,0.44316666666666665,0.30366666666666664,0.6963333333333334,6.0,,,,,,0.040000000000000036,moneyline,home_ml,0.5789166666666666,-117.0,,,Philadelphia Flyers,0.15783333333333327,p=0.579
2026-03-05,Los Angeles Kings,New York Islanders,ev_home_ml,-0.03922549019607846,2026-03-05,6.600833333333333,0.5536666666666666,0.44633333333333336,1.1081666666666667,0.9936666666666667,0.6852599860015967,0.31474001399840335,-136.0,112.0,,,,,0.5068333333333334,0.37466666666666665,0.285,0.7150000000000001,6.0,,,,,,0.6008333333333331,moneyline,home_ml,0.5536666666666666,-136.0,,,Los Angeles Kings,0.10733333333333328,p=0.554
2026-03-05,Los Angeles Kings,New York Islanders,ev_away_ml,-0.05377333333333323,2026-03-05,6.600833333333333,0.5536666666666666,0.44633333333333336,1.1081666666666667,0.9936666666666667,0.6852599860015967,0.31474001399840335,-136.0,112.0,,,,,0.5068333333333334,0.37466666666666665,0.285,0.7150000000000001,6.0,,,,,,0.6008333333333331,moneyline,away_ml,0.44633333333333336,112.0,,,New York Islanders,0.10733333333333328,p=0.446
2026-03-05,Nashville Predators,Boston Bruins,ev_away_ml,-0.010826210826210825,2026-03-05,6.406166666666667,0.4666666666666667,0.5333333333333333,1.0113333333333334,1.0515,0.6784358858742527,0.32156411412574726,-104.0,-117.0,,,,,0.4721666666666667,0.39116666666666666,0.20833333333333334,0.7916666666666666,6.0,,,,,,0.40616666666666656,moneyline,away_ml,0.5333333333333333,-117.0,,,Boston Bruins,0.06666666666666665,p=0.533
2026-03-05,Nashville Predators,Boston Bruins,ev_home_ml,-0.08461538461538454,2026-03-05,6.406166666666667,0.4666666666666667,0.5333333333333333,1.0113333333333334,1.0515,0.6784358858742527,0.32156411412574726,-104.0,-117.0,,,,,0.4721666666666667,0.39116666666666666,0.20833333333333334,0.7916666666666666,6.0,,,,,,0.40616666666666656,moneyline,home_ml,0.4666666666666667,-104.0,,,Nashville Predators,0.06666666666666665,p=0.467
2026-03-05,Columbus Blue Jackets,Florida Panthers,ev_home_ml,-0.01809045584045582,2026-03-05,6.3533333333333335,0.5294166666666666,0.47058333333333335,1.0358333333333334,0.9968333333333333,0.6730560948443296,0.3269439051556704,-117.0,-104.0,,,,,0.4605,0.402,0.25983333333333336,0.7401666666666666,6.0,,,,,,0.3533333333333335,moneyline,home_ml,0.5294166666666666,-117.0,,,Columbus Blue Jackets,0.05883333333333329,p=0.529
2026-03-05,Columbus Blue Jackets,Florida Panthers,ev_away_ml,-0.07693269230769223,2026-03-05,6.3533333333333335,0.5294166666666666,0.47058333333333335,1.0358333333333334,0.9968333333333333,0.6730560948443296,0.3269439051556704,-117.0,-104.0,,,,,0.4605,0.402,0.25983333333333336,0.7401666666666666,6.0,,,,,,0.3533333333333335,moneyline,away_ml,0.47058333333333335,-104.0,,,Florida Panthers,0.05883333333333329,p=0.471
2026-03-05,Calgary Flames,Ottawa Senators,ev_away_ml,-0.18930555555555556,2026-03-05,6.175833333333333,0.5135833333333333,0.48641666666666666,0.999,0.949,0.6574713585141468,0.34252864148585316,123.0,-150.0,,,,,0.43116666666666664,0.42933333333333334,0.25,0.75,6.0,,,,,,0.17583333333333329,moneyline,away_ml,0.48641666666666666,-150.0,,,Ottawa Senators,0.027166666666666672,p=0.486
2026-03-05,Calgary Flames,Ottawa Senators,ev_home_ml,0.14529083333333326,2026-03-05,6.175833333333333,0.5135833333333333,0.48641666666666666,0.999,0.949,0.6574713585141468,0.34252864148585316,123.0,-150.0,,,,,0.43116666666666664,0.42933333333333334,0.25,0.75,6.0,,,,,,0.17583333333333329,moneyline,home_ml,0.5135833333333333,123.0,,,Calgary Flames,0.02716666666666656,p=0.514
2026-03-05,Winnipeg Jets,Tampa Bay Lightning,ev_away_ml,-0.18994011976047903,2026-03-05,6.708333333333333,0.49333333333333335,0.5066666666666667,1.0621666666666667,1.0788333333333333,0.6919675055153737,0.30803249448462633,138.0,-167.0,,,,,0.5086666666666667,0.346,0.24183333333333334,0.7581666666666667,6.0,,,,,,0.708333333333333,moneyline,away_ml,0.5066666666666667,-167.0,,,Tampa Bay Lightning,0.01333333333333342,p=0.507
2026-03-05,Winnipeg Jets,Tampa Bay Lightning,ev_home_ml,0.17413333333333336,2026-03-05,6.708333333333333,0.49333333333333335,0.5066666666666667,1.0621666666666667,1.0788333333333333,0.6919675055153737,0.30803249448462633,138.0,-167.0,,,,,0.5086666666666667,0.346,0.24183333333333334,0.7581666666666667,6.0,,,,,,0.708333333333333,moneyline,home_ml,0.49333333333333335,138.0,,,Winnipeg Jets,0.013333333333333308,p=0.493
2026-03-05,New York Rangers,Toronto Maple Leafs,ev_home_ml,0.030200000000000005,2026-03-05,6.3145,0.505,0.495,1.0086666666666666,0.9883333333333333,0.6665792256437366,0.3334207743562634,104.0,-125.0,,,,,0.45,0.4081666666666667,0.23416666666666666,0.7658333333333334,6.0,,,,,,0.3144999999999998,moneyline,home_ml,0.505,104.0,,,New York Rangers,0.010000000000000009,p=0.505
2026-03-05,New York Rangers,Toronto Maple Leafs,ev_away_ml,-0.10899999999999999,2026-03-05,6.3145,0.505,0.495,1.0086666666666666,0.9883333333333333,0.6665792256437366,0.3334207743562634,104.0,-125.0,,,,,0.45,0.4081666666666667,0.23416666666666666,0.7658333333333334,6.0,,,,,,0.3144999999999998,moneyline,away_ml,0.495,-125.0,,,Toronto Maple Leafs,0.010000000000000009,p=0.495
