market,side,price,ev,prob,conf,home,away,totals_line
PL,Philadelphia Flyers +1.5,-148.0,0.20536936936936945,0.7193333333333334,0.21933333333333338,Carolina Hurricanes,Philadelphia Flyers,5.5
