date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-11,Nick Suzuki,MTL,OTT,ASSISTS,1.5,0.4263,0.08575,-162,126.0,draftkings,Under,126.0,1.104648546330231,0.9312604187301907,0.7151804634770861,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9312604187301907
2026-03-11,Ryan Leonard,WSH,PHI,ASSISTS,0.5,0.0023,0.002188,220,-300.0,betmgm,Under,-300.0,0.3302701906311094,0.9977026429733321,0.7011855049847601,MODEL UND · CONF60+,0.9977026429733321
2026-03-11,Ridly Greig,OTT,MTL,ASSISTS,0.5,0.0,0.0,250,-350.0,betmgm,Under,-350.0,0.2857142857142856,1.0,0.692532732151124,MODEL UND · CONF60+ · B2B,1.0
2026-03-11,Matvei Michkov,PHI,WSH,ASSISTS,0.5,0.0914,0.085,190,-250.0,betmgm,Under,-250.0,0.277713607585219,0.9126525768465851,0.6843970746863783,MODEL UND · CONF60+ · MATCHUP+,0.9126525768465851
2026-03-11,Christian Dvorak,PHI,WSH,GOALS,0.5,0.0981,0.088188,280,-420.0,fanduel,Under,-420.0,0.12240544420536253,0.9065582433966389,0.659586906328013,MODEL UND · CONF60+ · MATCHUP+,0.9065582433966389
2026-03-11,Owen Tippett,PHI,WSH,GOALS,0.5,0.1046,0.097625,250,-360.0,fanduel,Under,-360.0,0.15087492566166244,0.9006847244308663,0.6548880911553949,MODEL UND · CONF60+ · MATCHUP+,0.9006847244308663
2026-03-11,Shane Pinto,OTT,MTL,GOALS,0.5,0.0914,0.085437,260,-400.0,fanduel,Under,-400.0,0.14081572105823134,0.9126525768465851,0.6275035465865352,MODEL UND · CONF60+ · B2B,0.9126525768465851
2026-03-11,Cole Caufield,MTL,OTT,ASSISTS,0.5,0.2119,0.17925,150,-198.0,draftkings,Under,-198.0,0.21765448600102033,0.8090455980812148,0.6174086069579053,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8090455980812148
2026-03-11,Nick Suzuki,MTL,OTT,POINTS,1.5,0.8215,0.207563,170,-225.0,draftkings,Under,-225.0,0.15706325420197825,0.8010437913706003,0.6110089102614812,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8010437913706003
2026-03-11,Lane Hutson,MTL,OTT,ASSISTS,1.5,0.8357,0.210063,-148,115.0,draftkings,Under,115.0,0.7111980210119999,0.7959060562846512,0.6068969735206544,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7959060562846512
2026-03-11,Jamie Drysdale,PHI,WSH,ASSISTS,0.5,0.208,0.171813,190,-250.0,betmgm,Under,-250.0,0.1370898513967146,0.8122070367119391,0.6040406425786615,MODEL UND · CONF60+ · MATCHUP+,0.8122070367119391
2026-03-11,Owen Tippett,PHI,WSH,ASSISTS,0.5,0.208,0.1695,200,-285.0,betmgm,Under,-285.0,0.0971919618740229,0.8122070367119391,0.6040406425786615,MODEL UND · CONF60+ · MATCHUP+,0.8122070367119391
2026-03-11,Claude Giroux,OTT,MTL,ASSISTS,0.5,0.1234,0.114687,220,-300.0,draftkings,Under,-300.0,0.17854670376994436,0.8839100278274583,0.5996607544130906,MODEL UND · CONF60+ · B2B,0.8839100278274583
2026-03-11,Tom Wilson,WSH,PHI,GOALS,0.5,0.1829,0.154,240,-340.0,fanduel,Under,-340.0,0.07780774163330431,0.8328514367166442,0.5827183865219769,MODEL UND · CONF60+,0.8328514367166442
