team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Montréal Canadiens,8480018,Nick Suzuki,SOG,4.0,1186,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8480018,Nick Suzuki,GOALS,0.0,4460,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8480018,Nick Suzuki,ASSISTS,1.0,1273,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8480018,Nick Suzuki,POINTS,1.0,1948,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8480018,Nick Suzuki,BLOCKS,0.0,1553,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8480018,Nick Suzuki,SAVES,0.0,6000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,SOG,3.0,1319,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,GOALS,1.0,677,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,ASSISTS,0.0,4218,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,POINTS,1.0,1762,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,BLOCKS,1.0,2183,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483515,Juraj Slafkovský,SAVES,0.0,6000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,SOG,5.0,782,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,GOALS,1.0,1184,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,ASSISTS,1.0,1330,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,POINTS,2.0,533,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,BLOCKS,0.0,4534,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8481540,Cole Caufield,SAVES,0.0,6000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,SOG,4.0,1031,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,GOALS,0.0,5374,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,ASSISTS,1.0,1436,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,POINTS,1.0,1721,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,BLOCKS,1.0,999,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8476875,Mike Matheson,SAVES,0.0,6000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,SOG,3.0,1297,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,GOALS,0.0,5000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,ASSISTS,0.0,4361,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,POINTS,0.0,3613,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,BLOCKS,2.0,1653,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Montréal Canadiens,8483457,Lane Hutson,SAVES,0.0,6000,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Buffalo Sabres,8477949,Alex Tuch,SOG,2.0,1091,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
Buffalo Sabres,8477949,Alex Tuch,GOALS,1.0,1535,6000,Montréal Canadiens,Buffalo Sabres,2026-05-16,0
