date,home,away,market,ev
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_away_pl_+1.5,0.6924
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_away_pl_+1.5,0.543
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_away_ml,0.4269
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_away_ml,0.3261
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_away_pl_+1.5,0.3102
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_home_pl_-1.5,0.2049
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_under,0.2012
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_away_pl_+1.5,0.1898
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_under,0.1447
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_f10_yes,0.1269
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_f10_yes,0.121
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_f10_yes,0.0995
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_over,0.0903
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_under,0.0868
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_f10_yes,0.0708
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_under,0.0574
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_f10_yes,0.0508
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_home_ml,0.0475
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_home_ml,0.0299
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_away_ml,-0.0076
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_home_ml,-0.0555
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_away_ml,-0.1043
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_away_ml,-0.1434
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_over,-0.1535
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_away_pl_+1.5,-0.169
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_over,-0.19
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_under,-0.1942
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_over,-0.2488
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_over,-0.2677
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_home_pl_-1.5,-0.2901
2025-12-06T00:00:00Z,Winnipeg Jets,Buffalo Sabres,ev_f10_no,-0.3841
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_home_pl_-1.5,-0.4011
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_f10_no,-0.4041
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_f10_no,-0.4329
2025-12-06T01:00:00Z,Dallas Stars,San Jose Sharks,ev_f10_no,-0.4543
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_f10_no,-0.4603
2025-12-06T02:00:00Z,Vancouver Canucks,Utah Mammoth,ev_home_ml,-0.474
2025-12-06T00:00:00Z,New Jersey Devils,Vegas Golden Knights,ev_home_pl_-1.5,-0.6339
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_home_ml,-0.642
2025-12-06T03:00:00Z,Anaheim Ducks,Washington Capitals,ev_home_pl_-1.5,-0.7833
