date,home,away,market,ev
2026-01-08T02:30:00Z,Chicago Blackhawks,St. Louis Blues,ev_over,0.2621
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_home_ml,0.2246
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_under,0.1983
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_away_pl_+1.5,0.1544
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_away_pl_+1.5,0.1434
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_away_pl_+1.5,0.1144
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_home_ml,0.111
2026-01-08T02:30:00Z,Chicago Blackhawks,St. Louis Blues,ev_away_ml,0.0958
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_home_ml,0.0935
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_home_ml,0.0764
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_away_pl_+1.5,0.0562
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_under,0.0526
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_under,0.0423
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_under,0.0402
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_over,-0.1371
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_over,-0.1388
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_over,-0.1493
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_away_ml,-0.1749
2026-01-08T02:30:00Z,Chicago Blackhawks,St. Louis Blues,ev_home_ml,-0.198
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_away_ml,-0.2452
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_home_pl_-1.5,-0.2502
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_home_pl_-1.5,-0.2593
2026-01-08T02:30:00Z,Utah Mammoth,Ottawa Senators,ev_over,-0.3147
2026-01-08T00:30:00Z,Montréal Canadiens,Calgary Flames,ev_home_pl_-1.5,-0.3148
2026-01-08T02:30:00Z,Chicago Blackhawks,St. Louis Blues,ev_under,-0.339
2026-01-08T03:30:00Z,Los Angeles Kings,San Jose Sharks,ev_away_ml,-0.3429
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_away_ml,-0.3447
2026-01-08T00:00:00Z,Washington Capitals,Dallas Stars,ev_home_pl_-1.5,-0.411
