date,home,away,market,ev
2026-03-14T20:00:00Z,Winnipeg Jets,Colorado Avalanche,ev_home_ml,0.7397
2026-03-14T23:00:00Z,Buffalo Sabres,Toronto Maple Leafs,ev_away_ml,0.7226
2026-03-14T23:00:00Z,Buffalo Sabres,Toronto Maple Leafs,ev_away_pl_+1.5,0.4508
2026-03-14T22:00:00Z,Minnesota Wild,New York Rangers,ev_away_pl_+1.5,0.4407
2026-03-14T23:00:00Z,New York Islanders,Calgary Flames,ev_away_ml,0.3447
2026-03-14T23:00:00Z,New York Islanders,Calgary Flames,ev_under,0.3424
2026-03-14T23:00:00Z,New Jersey Devils,Los Angeles Kings,ev_under,0.2987
2026-03-14T20:00:00Z,Winnipeg Jets,Colorado Avalanche,ev_under,0.2638
2026-03-14T23:00:00Z,Montréal Canadiens,San Jose Sharks,ev_away_ml,0.2578
2026-03-14T22:00:00Z,Minnesota Wild,New York Rangers,ev_away_ml,0.2037
2026-03-15T02:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_home_ml,0.1954
2026-03-15T02:00:00Z,Vancouver Canucks,Seattle Kraken,ev_under,0.1838
2026-03-14T23:00:00Z,New Jersey Devils,Los Angeles Kings,ev_away_ml,0.1787
2026-03-15T01:00:00Z,Utah Mammoth,Pittsburgh Penguins,ev_away_ml,0.1697
2026-03-15T01:00:00Z,Utah Mammoth,Pittsburgh Penguins,ev_under,0.1659
2026-03-14T23:00:00Z,Montréal Canadiens,San Jose Sharks,ev_under,0.1648
2026-03-14T17:00:00Z,Ottawa Senators,Anaheim Ducks,ev_under,0.1643
2026-03-15T02:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_under,0.1525
2026-03-15T00:00:00Z,Dallas Stars,Detroit Red Wings,ev_under,0.1457
2026-03-15T01:00:00Z,Utah Mammoth,Pittsburgh Penguins,ev_away_pl_+1.5,0.1306
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_home_pl_-1.5,0.1136
2026-03-14T19:00:00Z,Washington Capitals,Boston Bruins,ev_under,0.1102
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_away_ml,0.094
2026-03-14T19:00:00Z,Washington Capitals,Boston Bruins,ev_away_ml,0.0857
2026-03-14T23:00:00Z,New York Islanders,Calgary Flames,ev_home_pl_-1.5,0.0843
2026-03-14T23:00:00Z,New Jersey Devils,Los Angeles Kings,ev_away_pl_+1.5,0.0673
2026-03-15T00:00:00Z,Dallas Stars,Detroit Red Wings,ev_home_ml,0.0594
2026-03-14T23:30:00Z,Philadelphia Flyers,Columbus Blue Jackets,ev_home_ml,0.0466
2026-03-14T23:30:00Z,Philadelphia Flyers,Columbus Blue Jackets,ev_over,0.035
2026-03-15T02:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_away_pl_+1.5,0.0261
2026-03-14T22:00:00Z,Minnesota Wild,New York Rangers,ev_under,0.0229
2026-03-14T23:00:00Z,Montréal Canadiens,San Jose Sharks,ev_away_pl_+1.5,0.0178
2026-03-14T19:00:00Z,Washington Capitals,Boston Bruins,ev_away_pl_+1.5,0.015
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_under,0.0114
2026-03-14T23:00:00Z,Buffalo Sabres,Toronto Maple Leafs,ev_over,0.007
2026-03-14T17:00:00Z,Ottawa Senators,Anaheim Ducks,ev_away_ml,-0.0038
2026-03-15T02:00:00Z,Vancouver Canucks,Seattle Kraken,ev_home_ml,-0.0212
2026-03-15T00:00:00Z,Dallas Stars,Detroit Red Wings,ev_away_pl_+1.5,-0.0375
2026-03-14T17:00:00Z,Ottawa Senators,Anaheim Ducks,ev_away_pl_+1.5,-0.0411
2026-03-14T17:00:00Z,Ottawa Senators,Anaheim Ducks,ev_home_pl_-1.5,-0.045
2026-03-15T00:00:00Z,Dallas Stars,Detroit Red Wings,ev_home_pl_-1.5,-0.0506
2026-03-15T02:00:00Z,Vancouver Canucks,Seattle Kraken,ev_away_ml,-0.0554
2026-03-14T17:00:00Z,Ottawa Senators,Anaheim Ducks,ev_home_ml,-0.0627
2026-03-14T23:00:00Z,Buffalo Sabres,Toronto Maple Leafs,ev_under,-0.0993
2026-03-14T23:30:00Z,Philadelphia Flyers,Columbus Blue Jackets,ev_under,-0.1012
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_over,-0.1033
2026-03-14T23:00:00Z,New York Islanders,Calgary Flames,ev_away_pl_+1.5,-0.1097
2026-03-14T23:30:00Z,Philadelphia Flyers,Columbus Blue Jackets,ev_away_ml,-0.1125
2026-03-14T22:00:00Z,Minnesota Wild,New York Rangers,ev_over,-0.1141
2026-03-15T02:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_home_pl_-1.5,-0.1179
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_away_pl_+1.5,-0.1214
2026-03-14T23:00:00Z,Montréal Canadiens,San Jose Sharks,ev_home_pl_-1.5,-0.1309
2026-03-14T19:00:00Z,Washington Capitals,Boston Bruins,ev_home_ml,-0.1424
2026-03-14T23:00:00Z,Tampa Bay Lightning,Carolina Hurricanes,ev_home_ml,-0.1491
2026-03-14T19:00:00Z,Washington Capitals,Boston Bruins,ev_home_pl_-1.5,-0.1527
2026-03-14T22:00:00Z,Minnesota Wild,New York Rangers,ev_home_ml,-0.1608
2026-03-15T01:00:00Z,Utah Mammoth,Pittsburgh Penguins,ev_home_ml,-0.1993
2026-03-15T00:00:00Z,Dallas Stars,Detroit Red Wings,ev_away_ml,-0.2026
2026-03-14T23:00:00Z,New Jersey Devils,Los Angeles Kings,ev_home_ml,-0.206
