date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-10-30,Ryan Donato,CHI,GOALS,0.5,0.68,0.4935,340,-550,fanduel,Over,1.1713222016388367,0.68,1.1713222016388367
2025-10-30,Nikolaj Ehlers,CAR,POINTS,0.5,0.106,0.1007,-170,132,fanduel,Under,1.0864850523739469,0.106,1.0864850523739469
2025-10-30,Viktor Arvidsson,BOS,ASSISTS,0.5,0.703,0.505,293,-441,pinnacle,Over,0.9847395564541953,0.703,0.9847395564541953
2025-10-30,Nikolaj Ehlers,CAR,POINTS,0.5,0.106,0.1007,-155,116,pinnacle,Under,0.942589531520571,0.106,0.942589531520571
2025-10-30,Nikolaj Ehlers,CAR,POINTS,0.5,0.106,0.1007,-148,115,draftkings,Under,0.933596061467235,0.106,0.933596061467235
2025-10-30,Viktor Arvidsson,BOS,ASSISTS,0.5,0.703,0.505,270,-385,draftkings,Over,0.8685843152367744,0.703,0.8685843152367744
2025-10-30,Dmitry Orlov,SJS,ASSISTS,0.5,0.845,0.5705,218,-310,pinnacle,Over,0.8142411311089918,0.845,0.8142411311089918
2025-10-30,Anthony Cirelli,TBL,GOALS,0.5,0.603,0.4526,300,-470,fanduel,Over,0.8102553866310427,0.603,0.8102553866310427
2025-10-30,Anthony Mantha,PIT,GOALS,0.5,0.54,0.4172,330,-490,fanduel,Over,0.7940571043994031,0.54,0.7940571043994031
2025-10-30,Dmitry Orlov,SJS,ASSISTS,0.5,0.845,0.5705,210,-285,draftkings,Over,0.7685998447917844,0.845,0.7685998447917844
2025-10-30,Filip Forsberg,NSH,POINTS,0.5,0.339,0.2879,-188,146,fanduel,Under,0.7518720225737785,0.339,0.7518720225737785
2025-10-30,Andrei Svechnikov,CAR,POINTS,0.5,0.116,0.1098,-118,-108,fanduel,Under,0.7144536408034218,0.116,0.7144536408034218
2025-10-30,Jake DeBrusk,VAN,SOG,2.5,3.771,0.7263,135,-175,draftkings,Over,0.7068691879696932,3.771,0.7068691879696932
2025-10-30,Jake DeBrusk,VAN,POINTS,0.5,0.14,0.1307,-122,-104,fanduel,Under,0.7052604550537742,0.14,0.7052604550537742
2025-10-30,Jake DeBrusk,VAN,SOG,2.5,3.771,0.7263,134,-180,pinnacle,Over,0.6996059148293965,3.771,0.6996059148293965
2025-10-30,Bo Horvat,NYI,SOG,2.5,5.027,0.8776,-110,-120,draftkings,Over,0.675459474468329,5.027,0.675459474468329
2025-10-30,Andrei Svechnikov,CAR,POINTS,0.5,0.116,0.1098,-117,-114,pinnacle,Under,0.6710717166940233,0.116,0.6710717166940233
2025-10-30,Jake DeBrusk,VAN,SOG,2.5,3.771,0.7263,130,-170,fanduel,Over,0.6705528222682102,3.771,0.6705528222682102
2025-10-30,Zeev Buium,MIN,POINTS,0.5,0.934,0.607,175,-240,pinnacle,Over,0.669116634890145,0.934,0.669116634890145
2025-10-30,Dmitry Orlov,SJS,POINTS,0.5,0.934,0.607,173,-237,pinnacle,Over,0.6569776048182168,0.934,0.6569776048182168
2025-10-30,Bo Horvat,NYI,SOG,2.5,5.027,0.8776,-113,-117,pinnacle,Over,0.6542779387607648,5.027,0.6542779387607648
2025-10-30,Dylan Larkin,DET,GOALS,0.5,0.822,0.5606,195,-270,fanduel,Over,0.6538430339619177,0.822,0.6538430339619177
2025-10-30,Josh Morrissey,WPG,POINTS,0.5,0.351,0.2958,-172,134,fanduel,Under,0.6478230466264195,0.351,0.6478230466264195
2025-10-30,Justin Brazeau,PIT,ASSISTS,0.5,0.454,0.3651,351,-558,pinnacle,Over,0.6465127458285399,0.454,0.6465127458285399
2025-10-30,Filip Forsberg,NSH,POINTS,0.5,0.339,0.2879,-175,131,pinnacle,Under,0.6450505577826945,0.339,0.6450505577826945
2025-10-30,Bo Horvat,NYI,SOG,2.5,5.027,0.8776,-115,-114,fanduel,Over,0.6407708725124628,5.027,0.6407708725124628
2025-10-30,Zeev Buium,MIN,POINTS,0.5,0.934,0.607,170,-225,draftkings,Over,0.6387690597103244,0.934,0.6387690597103244
2025-10-30,Dmitry Orlov,SJS,POINTS,0.5,0.934,0.607,170,-225,draftkings,Over,0.6387690597103244,0.934,0.6387690597103244
2025-10-30,Dylan Cozens,OTT,SOG,2.5,3.429,0.6659,146,-192,fanduel,Over,0.6380380148143643,3.429,0.6380380148143643
2025-10-30,Filip Forsberg,NSH,POINTS,0.5,0.339,0.2879,-168,130,draftkings,Under,0.6379291267966221,0.339,0.6379291267966221
2025-10-30,Andrei Svechnikov,CAR,POINTS,0.5,0.116,0.1098,-110,-120,draftkings,Under,0.632027984995565,0.116,0.632027984995565
2025-10-30,Dylan Holloway,STL,POINTS,0.5,0.301,0.2596,-154,120,fanduel,Under,0.6289576598016001,0.301,0.6289576598016001
2025-10-30,Tommy Novak,PIT,ASSISTS,0.5,0.338,0.2865,468,-841,pinnacle,Over,0.6275453709872649,0.338,0.6275453709872649
2025-10-30,Jake DeBrusk,VAN,POINTS,0.5,0.14,0.1307,-115,-115,draftkings,Under,0.6253036562234606,0.14,0.6253036562234606
2025-10-30,Jake DeBrusk,VAN,POINTS,0.5,0.14,0.1307,-114,-116,pinnacle,Under,0.6187868011463818,0.14,0.6187868011463818
2025-10-30,Elias Pettersson,VAN,POINTS,0.5,0.352,0.2964,-166,130,fanduel,Under,0.6182578983258257,0.352,0.6182578983258257
2025-10-30,Frank Nazar,CHI,GOALS,0.5,0.573,0.4359,270,-420,fanduel,Over,0.6128530867684854,0.573,0.6128530867684854
2025-10-30,Justin Brazeau,PIT,GOALS,0.5,0.389,0.3221,400,-650,fanduel,Over,0.6106030532667065,0.389,0.6106030532667065
2025-10-30,Shane Pinto,OTT,GOALS,0.5,0.68,0.4935,220,-310,fanduel,Over,0.5791434193736994,0.68,0.5791434193736994
