date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-15,Vegas Golden Knights,Seattle Kraken,ev_under,0.346753086419753,2026-04-15,4.898166666666667,0.6548333333333334,0.3451666666666667,0.9356666666666666,0.626,0.5763792436895196,0.42362075631048035,-298.0,240.0,114.0,-135.0,-112.0,-108.0,0.22633333333333333,0.7736666666666666,0.346,0.654,6.5,,,,,,-1.6018333333333334,totals,under,0.7736666666666666,-135.0,,6.5,Under 6.5,0.7704325185908556,total 4.90 vs line 6.5 (-1.60); p=0.774; P1 pace 1.56,MODEL UND · LINE+ · PACE+
2026-04-15,Ottawa Senators,Toronto Maple Leafs,ev_under,0.12392028985507231,2026-04-15,5.966666666666667,0.4751666666666667,0.5248333333333334,0.9268333333333333,0.9776666666666667,0.6491775415969059,0.3508224584030941,-180.0,150.0,-105.0,-115.0,136.0,-162.0,0.3988333333333333,0.6011666666666666,0.2175,0.7825,6.5,,,,,,-0.5333333333333332,totals,under,0.6011666666666666,-115.0,,6.5,Under 6.5,0.5004568299135358,total 5.97 vs line 6.5 (-0.53); p=0.601; P1 pace 1.90,MODEL UND · LINE+ · PACE+
2026-04-15,Tampa Bay Lightning,New York Rangers,ev_over,0.13098999999999972,2026-04-15,6.797,0.49916666666666665,0.5008333333333334,1.0898333333333334,1.0968333333333333,0.6996079026914319,0.3003920973085681,-115.0,-105.0,114.0,-135.0,205.0,-250.0,0.5285,0.4715,0.2395,0.7605,6.5,,,,,,0.2969999999999997,totals,over,0.5285,114.0,,6.5,Over 6.5,0.40746457204245173,total 6.80 vs line 6.5 (+0.30); p=0.528; P1 pace 2.19,MODEL OVR · LINE+ · PACE+
2026-04-15,Buffalo Sabres,Dallas Stars,ev_under,-0.002153846153846284,2026-04-15,6.227833333333334,0.37825,0.62175,0.8811666666666667,1.1115,0.6657836250841234,0.33421637491587664,-108.0,-112.0,110.0,-130.0,215.0,-265.0,0.436,0.564,0.15783333333333333,0.8421666666666667,6.5,,,,,,-0.2721666666666662,totals,under,0.564,-130.0,,6.5,Under 6.5,0.400591871388887,total 6.23 vs line 6.5 (-0.27); p=0.564; P1 pace 1.99,MODEL UND · LINE+
2026-04-15,Florida Panthers,Detroit Red Wings,ev_over,0.06540000000000001,2026-04-15,6.676833333333334,0.4565,0.5435,1.0038333333333334,1.1035,0.6862106359609582,0.3137893640390418,120.0,-142.0,110.0,-130.0,,,0.5073333333333333,0.49266666666666664,0.2045,0.7955,6.5,,,,,,0.17683333333333362,totals,over,0.5073333333333333,110.0,,6.5,Over 6.5,0.3472601495496274,total 6.68 vs line 6.5 (+0.18); p=0.507; P1 pace 2.11,MODEL OVR · LINE+ · PACE+
2026-04-15,Chicago Blackhawks,San Jose Sharks,ev_under,0.034409090909090834,2026-04-15,6.369666666666666,0.5640833333333334,0.4359166666666667,1.0781666666666667,0.9453333333333334,0.6714035904680549,0.32859640953194513,110.0,-130.0,-110.0,-110.0,,,0.45816666666666667,0.5418333333333333,0.28733333333333333,0.7126666666666667,6.5,,,,,,-0.13033333333333363,totals,under,0.5418333333333333,-110.0,,6.5,Under 6.5,0.34165661361420097,total 6.37 vs line 6.5 (-0.13); p=0.542; P1 pace 2.02,MODEL UND · LINE+
2026-04-15,Vegas Golden Knights,Seattle Kraken,ev_home_ml,-0.12542393736017893,2026-04-15,4.898166666666667,0.6548333333333334,0.3451666666666667,0.9356666666666666,0.626,0.5763792436895196,0.42362075631048035,-298.0,240.0,114.0,-135.0,-112.0,-108.0,0.22633333333333333,0.7736666666666666,0.346,0.654,6.5,,,,,,-1.6018333333333334,moneyline,home_ml,0.6548333333333334,-298.0,,,Vegas Golden Knights,0.30966666666666676,p=0.655,MODEL HOME
2026-04-15,Vegas Golden Knights,Seattle Kraken,ev_away_ml,0.17356666666666665,2026-04-15,4.898166666666667,0.6548333333333334,0.3451666666666667,0.9356666666666666,0.626,0.5763792436895196,0.42362075631048035,-298.0,240.0,114.0,-135.0,-112.0,-108.0,0.22633333333333333,0.7736666666666666,0.346,0.654,6.5,,,,,,-1.6018333333333334,moneyline,away_ml,0.3451666666666667,240.0,,,Seattle Kraken,0.30966666666666665,p=0.345,MODEL AWAY
2026-04-15,Chicago Blackhawks,San Jose Sharks,ev_over,-0.12531818181818183,2026-04-15,6.369666666666666,0.5640833333333334,0.4359166666666667,1.0781666666666667,0.9453333333333334,0.6714035904680549,0.32859640953194513,110.0,-130.0,-110.0,-110.0,,,0.45816666666666667,0.5418333333333333,0.28733333333333333,0.7126666666666667,6.5,,,,,,-0.13033333333333363,totals,over,0.45816666666666667,-110.0,,6.5,Over 6.5,0.2860924059936421,total 6.37 vs line 6.5 (-0.13); p=0.458; P1 pace 2.02,MODEL OVR · LINE-
2026-04-15,Vegas Golden Knights,Seattle Kraken,ev_over,-0.5156466666666668,2026-04-15,4.898166666666667,0.6548333333333334,0.3451666666666667,0.9356666666666666,0.626,0.5763792436895196,0.42362075631048035,-298.0,240.0,114.0,-135.0,-112.0,-108.0,0.22633333333333333,0.7736666666666666,0.346,0.654,6.5,,,,,,-1.6018333333333334,totals,over,0.22633333333333333,114.0,,6.5,Over 6.5,0.2718890500365953,total 4.90 vs line 6.5 (-1.60); p=0.226; P1 pace 1.56,MODEL OVR · LINE- · PACE-
