date,home,away,market,ev
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_home_ml,0.6926
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_home_ml,0.4354
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_away_pl_+1.5,0.3937
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_away_pl_+1.5,0.294
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_home_ml,0.2897
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_away_ml,0.1534
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_under,0.1474
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_f10_yes,0.0805
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_under,0.0713
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_under,0.0641
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_f10_yes,0.0541
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_f10_yes,0.0541
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_f10_yes,0.0508
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_away_pl_+1.5,0.0493
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_away_pl_+1.5,0.0299
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_under,-0.0379
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_over,-0.0419
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_over,-0.1631
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_home_ml,-0.1688
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_over,-0.1716
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_home_pl_-1.5,-0.1936
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_home_pl_-1.5,-0.1939
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_over,-0.2496
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_f10_no,-0.3841
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_f10_no,-0.3875
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_f10_no,-0.3875
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_f10_no,-0.4138
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_home_pl_-1.5,-0.4846
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,ev_away_ml,-0.503
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,ev_away_ml,-0.5426
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,ev_away_ml,-0.5658
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,ev_home_pl_-1.5,-0.5675
