market,side,price,ev,prob,conf,home,away,totals_line
PL,Anaheim Ducks +1.5,-185.0,0.2840405405405406,0.8335,0.3335,Vegas Golden Knights,Anaheim Ducks,6.5
PL,Montréal Canadiens +1.5,-230.0,0.009847826086956446,0.7038333333333333,0.2038333333333333,Buffalo Sabres,Montréal Canadiens,5.5
