date,player,team,position,market,proj_lambda
2025-10-24,B. Byram,BUF,D,ASSISTS,0.41054096817970276
2025-10-24,B. Byram,BUF,D,BLOCKS,1.0044281482696533
2025-10-24,B. Byram,BUF,D,GOALS,0.10822199285030365
2025-10-24,B. Byram,BUF,D,POINTS,0.5233469009399414
2025-10-24,B. Byram,BUF,D,SOG,1.8511829376220703
2025-10-24,C. Poolman,BUF,D,ASSISTS,0.45
2025-10-24,C. Poolman,BUF,D,BLOCKS,1.3
2025-10-24,C. Poolman,BUF,D,GOALS,0.35
2025-10-24,C. Poolman,BUF,D,POINTS,0.9
2025-10-24,C. Poolman,BUF,D,SOG,2.4
2025-10-24,C. Timmins,BUF,D,ASSISTS,0.28557753562927246
2025-10-24,C. Timmins,BUF,D,BLOCKS,2.510471820831299
2025-10-24,C. Timmins,BUF,D,GOALS,6.305606916612305e-07
2025-10-24,C. Timmins,BUF,D,POINTS,0.29015451669692993
2025-10-24,C. Timmins,BUF,D,SOG,1.2842657566070557
2025-10-24,E. Prow,BUF,D,ASSISTS,0.45
2025-10-24,E. Prow,BUF,D,BLOCKS,1.3
2025-10-24,E. Prow,BUF,D,GOALS,0.35
2025-10-24,E. Prow,BUF,D,POINTS,0.9
2025-10-24,E. Prow,BUF,D,SOG,2.4
2025-10-24,J. Bryson,BUF,D,ASSISTS,0.13501103222370148
2025-10-24,J. Bryson,BUF,D,BLOCKS,0.8410781025886536
2025-10-24,J. Bryson,BUF,D,GOALS,6.305606916612305e-07
2025-10-24,J. Bryson,BUF,D,POINTS,0.12495842576026917
2025-10-24,J. Bryson,BUF,D,SOG,1.2017338275909424
2025-10-24,J. Rathbone,BUF,D,ASSISTS,0.45
2025-10-24,J. Rathbone,BUF,D,BLOCKS,1.3
2025-10-24,J. Rathbone,BUF,D,GOALS,0.35
2025-10-24,J. Rathbone,BUF,D,POINTS,0.9
2025-10-24,J. Rathbone,BUF,D,SOG,2.4
2025-10-24,M. Kesselring,BUF,D,ASSISTS,0.3554937541484833
2025-10-24,M. Kesselring,BUF,D,BLOCKS,1.1553901433944702
2025-10-24,M. Kesselring,BUF,D,GOALS,0.12581801414489746
2025-10-24,M. Kesselring,BUF,D,POINTS,0.4278714954853058
2025-10-24,M. Kesselring,BUF,D,SOG,2.3128039836883545
2025-10-24,M. Lindgren,BUF,D,ASSISTS,0.45
2025-10-24,M. Lindgren,BUF,D,BLOCKS,1.3
2025-10-24,M. Lindgren,BUF,D,GOALS,0.35
2025-10-24,M. Lindgren,BUF,D,POINTS,0.9
2025-10-24,M. Lindgren,BUF,D,SOG,2.4
2025-10-24,M. Samuelsson,BUF,D,ASSISTS,0.23339052498340607
2025-10-24,M. Samuelsson,BUF,D,BLOCKS,1.5150259733200073
2025-10-24,M. Samuelsson,BUF,D,GOALS,6.305606916612305e-07
2025-10-24,M. Samuelsson,BUF,D,POINTS,0.22518841922283173
