date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-10-22,Brendan Gallagher,MTL,ASSISTS,0.5,0.859,0.533,320,-495,pinnacle,Over,1.2386132427165921,0.859,1.2386132427165921
2025-10-22,Brendan Gallagher,MTL,ASSISTS,0.5,0.859,0.533,310,-455,draftkings,Over,1.185312927413816,0.859,1.185312927413816
2025-10-22,Alex DeBrincat,DET,SOG,3.5,5.52,0.7986,133,-179,pinnacle,Over,0.8607517222474075,5.52,0.8607517222474075
2025-10-22,Tage Thompson,BUF,SOG,3.5,4.994,0.7235,134,-176,fanduel,Over,0.6928887969146623,4.994,0.6928887969146623
2025-10-22,Tage Thompson,BUF,SOG,3.5,4.994,0.7235,126,-170,pinnacle,Over,0.6350122568492037,4.994,0.6350122568492037
2025-10-22,Dawson Mercer,NJD,GOALS,0.5,0.68,0.4578,250,-360,fanduel,Over,0.6024498665233315,0.68,0.6024498665233315
2025-10-22,J.T. Compher,DET,POINTS,0.5,0.9,0.5422,190,-263,pinnacle,Over,0.5722,0.9,0.5722
2025-10-22,Ivan Demidov,MTL,ASSISTS,0.5,0.673,0.4606,240,-345,pinnacle,Over,0.5659100712247437,0.673,0.5659100712247437
2025-10-22,Ryan Hartman,MIN,SOG,2.5,3.418,0.6295,148,-196,fanduel,Over,0.5612591446494092,3.418,0.5612591446494092
2025-10-22,J.T. Compher,DET,ASSISTS,0.5,0.45,0.3553,339,-532,pinnacle,Over,0.5597,0.45,0.5597
2025-10-22,Ryan Hartman,MIN,SOG,2.5,3.418,0.6295,145,-195,pinnacle,Over,0.542372945318973,3.418,0.542372945318973
2025-10-22,Ryan Hartman,MIN,SOG,2.5,3.418,0.6295,145,-188,draftkings,Over,0.542372945318973,3.418,0.542372945318973
2025-10-22,Zach Benson,BUF,ASSISTS,0.5,0.973,0.572,167,-228,pinnacle,Over,0.527321877560571,0.973,0.527321877560571
2025-10-22,Ivan Demidov,MTL,ASSISTS,0.5,0.673,0.4606,230,-320,draftkings,Over,0.5198538926593098,0.673,0.5198538926593098
2025-10-22,J.T. Compher,DET,POINTS,0.5,0.9,0.5422,180,-235,fanduel,Over,0.518,0.9,0.518
2025-10-22,Marco Kasper,DET,SOG,1.5,3.439,0.8576,-132,102,fanduel,Over,0.5072302151770282,3.439,0.5072302151770282
2025-10-22,Mike Matheson,MTL,POINTS,0.5,0.848,0.5256,185,-248,draftkings,Over,0.4978868879589945,0.848,0.4978868879589945
