date,home,away,market,ev
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_away_pl_+1.5,0.562
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_away_pl_+1.5,0.3931
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_away_ml,0.2564
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_home_ml,0.2006
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_over,0.1899
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_over,0.1862
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_f10_yes,0.1778
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_over,0.1693
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_f10_yes,0.124
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_home_ml,0.1235
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_away_ml,0.1153
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_f10_yes,0.0933
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_f10_yes,0.0869
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_under,0.0597
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_f10_yes,0.0405
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_away_pl_+1.5,0.0386
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_home_ml,0.0311
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_away_pl_+1.5,0.0118
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_over,-0.0088
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_away_pl_+1.5,-0.017
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_under,-0.0703
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_home_pl_-1.5,-0.0805
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_away_ml,-0.1243
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_home_pl_-1.5,-0.1421
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_over,-0.1523
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_home_pl_-1.5,-0.1936
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_home_ml,-0.2202
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_away_ml,-0.2708
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_under,-0.2863
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_under,-0.2975
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_under,-0.3124
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_away_ml,-0.336
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_f10_no,-0.3739
2025-12-28T22:00:00Z,Tampa Bay Lightning,Montréal Canadiens,ev_f10_no,-0.4203
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_f10_no,-0.4266
2025-12-28T22:00:00Z,Columbus Blue Jackets,New York Islanders,ev_f10_no,-0.4573
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_home_ml,-0.4733
2025-12-29T01:00:00Z,Seattle Kraken,Philadelphia Flyers,ev_home_pl_-1.5,-0.484
2025-12-29T00:00:00Z,Detroit Red Wings,Toronto Maple Leafs,ev_f10_no,-0.5111
2025-12-29T00:00:00Z,Chicago Blackhawks,Pittsburgh Penguins,ev_home_pl_-1.5,-0.6529
