date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2026-01-13,Anthony Cirelli,TBL,GOALS,0.5,0.613,0.4174,330,-500,fanduel,Over,0.7946168467714121,0.613,0.7946168467714121
2026-01-13,Tom Willander,VAN,POINTS,0.5,0.9,0.538,231,-331,pinnacle,Over,0.7806,0.9,0.7806
2026-01-13,Jack Roslovic,EDM,ASSISTS,0.5,0.543,0.4021,320,-525,pinnacle,Over,0.6886314601887795,0.543,0.6886314601887795
2026-01-13,Evander Kane,VAN,SOG,2.5,3.875,0.6813,146,-192,fanduel,Over,0.6761144549472361,3.875,0.6761144549472361
2026-01-13,Jack Roslovic,EDM,ASSISTS,0.5,0.543,0.4021,300,-440,draftkings,Over,0.608220438275028,0.543,0.608220438275028
2026-01-13,Evander Kane,VAN,SOG,2.5,3.875,0.6813,135,-175,draftkings,Over,0.6011662476121972,3.875,0.6011662476121972
2026-01-13,Juraj Slafkovsky,MTL,POINTS,0.5,0.255,0.2842,-170,123,pinnacle,Under,0.5962882080678817,0.255,0.5962882080678817
2026-01-13,Evander Kane,VAN,SOG,2.5,3.875,0.6813,133,-178,pinnacle,Over,0.5875393008240083,3.875,0.5875393008240083
2026-01-13,Juraj Slafkovsky,MTL,POINTS,0.5,0.255,0.2842,-154,120,draftkings,Under,0.5748134788113634,0.255,0.5748134788113634
2026-01-13,Zach Hyman,EDM,SOG,2.5,2.036,0.331,-175,135,draftkings,Under,0.572094802948824,2.036,0.572094802948824
2026-01-13,Brandon Hagel,TBL,GOALS,0.5,0.743,0.486,220,-310,fanduel,Over,0.5551741611772485,0.743,0.5551741611772485
2026-01-13,Zach Hyman,EDM,SOG,2.5,2.036,0.331,-174,132,fanduel,Under,0.5520255075920306,2.036,0.5520255075920306
2026-01-13,Jackson Blake,CAR,ASSISTS,0.5,0.517,0.3892,295,-445,pinnacle,Over,0.5373123206385366,0.517,0.5373123206385366
2026-01-13,Zach Hyman,EDM,SOG,2.5,2.036,0.331,-175,129,pinnacle,Under,0.531956212235237,2.036,0.531956212235237
2026-01-13,Nikita Kucherov,TBL,ASSISTS,0.5,0.573,0.4161,-230,160,pinnacle,Under,0.5181794538191046,0.573,0.5181794538191046
2026-01-13,Leon Draisaitl,EDM,ASSISTS,0.5,0.612,0.4337,-230,168,pinnacle,Under,0.5177015780016297,0.612,0.5177015780016297
2026-01-13,Brayden Point,TBL,POINTS,0.5,0.301,0.3107,-154,120,draftkings,Under,0.516404967190877,0.301,0.516404967190877
