gamePk,date,team,player_id,full_name,position,shots,goals,saves
2025020794,2026-01-22,Boston Bruins,8478042,Viktor Arvidsson,F,2,0,0
2025020794,2026-01-22,Boston Bruins,8479591,Michael Eyssimont,F,1,0,0
2025020794,2026-01-22,Boston Bruins,8479987,Morgan Geekie,F,1,0,0
2025020794,2026-01-22,Boston Bruins,8479661,Tanner Jeannot,F,2,0,0
2025020794,2026-01-22,Boston Bruins,8480355,Mark Kastelic,F,3,0,0
2025020794,2026-01-22,Boston Bruins,8482177,Marat Khusnutdinov,F,1,1,0
2025020794,2026-01-22,Boston Bruins,8476374,Sean Kuraly,F,0,1,0
2025020794,2026-01-22,Boston Bruins,8477496,Elias Lindholm,F,1,0,0
2025020794,2026-01-22,Boston Bruins,8483489,Fraser Minten,F,3,0,0
2025020794,2026-01-22,Boston Bruins,8479999,Casey Mittelstadt,F,0,0,0
2025020794,2026-01-22,Boston Bruins,8477956,David Pastrnak,F,3,0,0
2025020794,2026-01-22,Boston Bruins,8482634,Alex Steeves,F,1,0,0
2025020794,2026-01-22,Boston Bruins,8478401,Pavel Zacha,F,0,0,0
2025020794,2026-01-22,Boston Bruins,8481219,Jonathan Aspirot,D,5,0,0
2025020794,2026-01-22,Boston Bruins,8480887,Jordan Harris,D,3,0,0
2025020794,2026-01-22,Boston Bruins,8480035,Henri Jokiharju,D,2,0,0
2025020794,2026-01-22,Boston Bruins,8476854,Hampus Lindholm,D,0,0,0
2025020794,2026-01-22,Boston Bruins,8482511,Mason Lohrei,D,2,1,0
2025020794,2026-01-22,Boston Bruins,8479325,Charlie McAvoy,D,6,0,0
2025020794,2026-01-22,Boston Bruins,8479369,Andrew Peeke,D,2,0,0
2025020794,2026-01-22,Boston Bruins,8477507,Nikita Zadorov,D,0,0,0
2025020794,2026-01-22,Boston Bruins,8476914,Joonas Korpisalo,G,0,0,26
2025020794,2026-01-22,Boston Bruins,8480280,Jeremy Swayman,G,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8477964,Ivan Barbashev,F,3,0,0
2025020794,2026-01-22,Vegas Golden Knights,8483890,Braeden Bowman,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8481604,Pavel Dorofeyev,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8478403,Jack Eichel,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8476881,Tomas Hertl,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8482125,Alexander Holtz,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8479353,Brett Howden,F,3,0,0
2025020794,2026-01-22,Vegas Golden Knights,8476448,William Karlsson,F,1,0,0
2025020794,2026-01-22,Vegas Golden Knights,8478434,Keegan Kolesar,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8479550,Tanner Laczynski,F,1,0,0
2025020794,2026-01-22,Vegas Golden Knights,8478483,Mitch Marner,F,1,0,0
2025020794,2026-01-22,Vegas Golden Knights,8481133,Cole Reinhardt,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8480007,Jonas Rondbjerg,F,3,0,0
2025020794,2026-01-22,Vegas Golden Knights,8476438,Brandon Saad,F,2,0,0
2025020794,2026-01-22,Vegas Golden Knights,8476925,Colton Sissons,F,0,1,0
2025020794,2026-01-22,Vegas Golden Knights,8475191,Reilly Smith,F,2,0,0
2025020794,2026-01-22,Vegas Golden Knights,8475913,Mark Stone,F,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8478397,Rasmus Andersson,D,0,0,0
2025020794,2026-01-22,Vegas Golden Knights,8479639,Dylan Coghlan,D,1,0,0
