team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Buffalo Sabres,8479420,,SOG,3.0,1273,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479420,,GOALS,0.0,4007,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479420,,ASSISTS,1.0,1965,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479420,,POINTS,1.0,2182,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479420,,BLOCKS,1.0,2180,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479420,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,SOG,1.0,495,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,GOALS,1.0,2037,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,ASSISTS,0.0,3750,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,POINTS,1.0,2217,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,BLOCKS,1.0,1743,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8477949,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,SOG,3.0,1223,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,GOALS,0.0,5441,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,ASSISTS,0.0,3323,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,POINTS,0.0,3021,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,BLOCKS,1.0,2128,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480802,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,SOG,4.0,898,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,GOALS,0.0,4882,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,ASSISTS,0.0,3368,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,POINTS,0.0,2741,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,BLOCKS,0.0,2005,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480839,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,SOG,2.0,1452,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,GOALS,1.0,1517,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,ASSISTS,1.0,1906,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,POINTS,2.0,964,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,BLOCKS,4.0,683,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482671,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,SOG,5.0,972,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,GOALS,2.0,365,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,ASSISTS,0.0,4367,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,POINTS,2.0,793,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,BLOCKS,0.0,3478,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8477946,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,SOG,2.0,1507,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,GOALS,0.0,5386,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,ASSISTS,1.0,1541,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,POINTS,1.0,1765,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,BLOCKS,2.0,376,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482078,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,SOG,3.0,1184,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,GOALS,0.0,4533,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,ASSISTS,2.0,318,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,POINTS,2.0,680,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,BLOCKS,1.0,1974,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8479337,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,SOG,3.0,1072,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,GOALS,0.0,4996,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,ASSISTS,1.0,1782,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,POINTS,1.0,2027,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,BLOCKS,2.0,1620,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481542,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,SOG,6.0,310,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,GOALS,0.0,4987,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,ASSISTS,0.0,4168,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,POINTS,0.0,3461,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,BLOCKS,1.0,1554,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8482762,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,SOG,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,GOALS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,ASSISTS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,POINTS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,BLOCKS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8481551,,SAVES,29.75,268,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,SOG,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,GOALS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,ASSISTS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,POINTS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,BLOCKS,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8476434,,SAVES,31.45,318,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,SOG,2.0,1611,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,GOALS,0.0,5359,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,ASSISTS,1.0,1574,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,POINTS,1.0,1858,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,BLOCKS,2.0,846,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8480064,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,SOG,2.0,1586,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,GOALS,1.0,1907,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,ASSISTS,0.0,4880,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,POINTS,1.0,2164,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,BLOCKS,0.0,3655,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8482659,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,SOG,3.0,907,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,GOALS,0.0,5501,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,ASSISTS,1.0,1568,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,POINTS,1.0,1787,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,BLOCKS,0.0,3734,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8483500,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,SOG,0.0,949,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,GOALS,0.0,5458,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,ASSISTS,0.0,4142,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,POINTS,0.0,3778,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,BLOCKS,1.0,2210,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479378,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,SOG,2.0,1482,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,GOALS,0.0,5597,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,ASSISTS,0.0,4367,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,POINTS,0.0,4071,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,BLOCKS,1.0,2081,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479982,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,SOG,4.0,554,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,GOALS,2.0,59,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,ASSISTS,0.0,4956,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,POINTS,2.0,230,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,BLOCKS,1.0,2030,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8484471,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,SOG,0.0,782,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,GOALS,0.0,5473,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,ASSISTS,1.0,1060,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,POINTS,1.0,1375,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,BLOCKS,0.0,2981,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8483464,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,SOG,0.0,1153,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,GOALS,0.0,5028,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,ASSISTS,1.0,802,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,POINTS,1.0,1443,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,BLOCKS,0.0,4984,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8474102,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,SOG,0.0,1075,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,GOALS,0.0,5267,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,ASSISTS,0.0,5033,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,POINTS,0.0,4430,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,BLOCKS,2.0,312,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Detroit Red Wings,8481607,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,SOG,2.0,1545,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,GOALS,0.0,5247,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,ASSISTS,0.0,4327,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,POINTS,0.0,3798,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,BLOCKS,0.0,3417,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8479941,,SAVES,0.0,6000,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8478413,,SOG,2.0,1575,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8478413,,GOALS,0.0,5278,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8478413,,ASSISTS,0.0,4376,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8478413,,POINTS,0.0,3870,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
Buffalo Sabres,8478413,,BLOCKS,0.0,3185,6000,Buffalo Sabres,Detroit Red Wings,2026-03-27,0
