date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-03,Porter Martone,PHI,NYI,SOG,1.5,5.0,0.722821,,,,Over,,0.0,0.9595723180054873,0.6765841210308715,MODEL OVR · CONF60+,0.9595723180054873
2026-04-03,Owen Tippett,PHI,NYI,SOG,1.5,4.3704,0.689078,,,,Over,,0.0,0.9320849491078698,0.6545942259127775,MODEL OVR · CONF60+,0.9320849491078698
2026-04-03,Porter Martone,PHI,NYI,SOG,2.5,5.0,0.60197,,,,Over,,0.0,0.8753479805169189,0.6092046510400168,MODEL OVR · CONF60+,0.8753479805169189
2026-04-03,Jimmy Snuggerud,STL,ANA,SOG,1.5,3.4439,0.635393,,,,Over,,0.0,0.8580623824202976,0.6074534964689223,MODEL OVR · CONF60+ · MATCHUP+,0.8580623824202976
2026-04-03,Nathan Walker,STL,ANA,SOG,1.5,3.09,0.603629,,,,Over,,0.0,0.8138970064850978,0.5721211957207624,MODEL OVR · CONF60+ · MATCHUP+,0.8138970064850978
2026-04-03,Matthew Schaefer,NYI,PHI,SOG,1.5,3.6644,0.643557,,,,Over,,0.0,0.8805002251049718,0.5672755617160886,MODEL OVR · CONF60+ · MATCHUP-,0.8805002251049718
2026-04-03,Dylan Holloway,STL,ANA,SOG,1.5,3.032,0.597955,,,,Over,,0.0,0.8055805750238525,0.5654680505517662,MODEL OVR · CONF60+ · MATCHUP+,0.8055805750238525
2026-04-03,Owen Tippett,PHI,NYI,SOG,2.5,4.3704,0.559319,,,,Over,,0.0,0.8113114148025805,0.5579753984685462,MODEL OVR · CONF60+,0.8113114148025805
2026-04-03,Cutter Gauthier,ANA,STL,SOG,1.5,3.2414,0.613737,,,,Over,,0.0,0.8341226462580893,0.553148531181425,MODEL OVR · CONF60+,0.8341226462580893
2026-04-03,Bo Horvat,NYI,PHI,SOG,1.5,3.4235,0.624295,,,,Over,,0.0,0.8558021208675355,0.5475170783261395,MODEL OVR · CONF60+ · MATCHUP-,0.8558021208675355
2026-04-03,Ian Moore,ANA,STL,SOG,1.5,3.1732,0.607438,,,,Over,,0.0,0.8252706148313521,0.5460669060400353,MODEL OVR · CONF60+,0.8252706148313521
2026-04-03,Leo Carlsson,ANA,STL,SOG,1.5,2.8887,0.579107,,,,Over,,0.0,0.7835996443344482,0.5127301296425122,MODEL OVR · CONF60+,0.7835996443344482
2026-04-03,Beckett Sennecke,ANA,STL,SOG,1.5,2.7103,0.559464,,,,Over,,0.0,0.7532025363913523,0.48841244328803546,MODEL OVR · CONF60+,0.7532025363913523
