market,side,price,ev,prob,conf,home,away,totals_line
PL,Boston Bruins +1.5,-218.0,0.4166559633027521,0.9711666666666666,0.4711666666666666,Columbus Blue Jackets,Boston Bruins,6.5
PL,Pittsburgh Penguins +1.5,-278.0,0.22396762589928054,0.9001666666666667,0.40016666666666667,Washington Capitals,Pittsburgh Penguins,6.5
ML,Boston Bruins,114.0,0.8980016666666665,0.8869166666666667,0.3869166666666667,Columbus Blue Jackets,Boston Bruins,6.5
PL,Montréal Canadiens +1.5,-270.0,0.0937839506172839,0.7981666666666667,0.2981666666666667,New York Islanders,Montréal Canadiens,6.5
ML,Anaheim Ducks,-305.0,0.015598360655737664,0.7648333333333334,0.26483333333333337,Anaheim Ducks,Vancouver Canucks,6.5
ML,Pittsburgh Penguins,-110.0,0.43165909090909094,0.7499166666666667,0.24991666666666668,Washington Capitals,Pittsburgh Penguins,6.5
