market,side,price,ev,prob,conf,home,away,totals_line
ML,Colorado Avalanche,-114.0,0.026042397660818728,0.5465833333333333,0.04658333333333331,Dallas Stars,Colorado Avalanche,6.0
ML,Carolina Hurricanes,-110.0,0.032659090909091026,0.5409166666666667,0.04091666666666671,Edmonton Oilers,Carolina Hurricanes,6.0
