date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2026-01-30,Andre Burakovsky,CHI,ASSISTS,0.5,0.533,0.3973,283,-422,pinnacle,Over,0.521704176334246,0.533,0.521704176334246
2026-01-30,Teuvo Teravainen,CHI,GOALS,0.5,0.458,0.3332,350,-550,fanduel,Over,0.4994214180594485,0.458,0.4994214180594485
2026-01-30,Andre Burakovsky,CHI,ASSISTS,0.5,0.533,0.3973,260,-375,betmgm,Over,0.4303224633951137,0.533,0.4303224633951137
2026-01-30,Tyler Bertuzzi,CHI,GOALS,0.5,0.611,0.4205,240,-340,fanduel,Over,0.4296120318840365,0.611,0.4296120318840365
2026-01-30,Artyom Levshunov,CHI,SOG,1.5,2.283,0.6653,111,-148,pinnacle,Over,0.40379077411786957,2.283,0.40379077411786957
2026-01-30,Artyom Levshunov,CHI,SOG,1.5,2.283,0.6653,110,-150,betmgm,Over,0.3971377372737088,2.283,0.3971377372737088
2026-01-30,Artyom Levshunov,CHI,SOG,1.5,2.283,0.6653,110,-142,draftkings,Over,0.3971377372737088,2.283,0.3971377372737088
2026-01-30,Tyler Bertuzzi,CHI,SOG,2.5,3.356,0.6066,130,-168,draftkings,Over,0.3952190784238898,3.356,0.3952190784238898
2026-01-30,Andre Burakovsky,CHI,ASSISTS,0.5,0.533,0.3973,250,-350,draftkings,Over,0.39059128385636055,0.533,0.39059128385636055
2026-01-30,Tyler Bertuzzi,CHI,SOG,2.5,3.356,0.6066,126,-168,fanduel,Over,0.3709543987991265,3.356,0.3709543987991265
2026-01-30,Tyler Bertuzzi,CHI,SOG,2.5,3.356,0.6066,125,-175,betmgm,Over,0.3648882288929358,3.356,0.3648882288929358
2026-01-30,Tyler Bertuzzi,CHI,SOG,2.5,3.356,0.6066,124,-170,pinnacle,Over,0.35882205898674513,3.356,0.35882205898674513
2026-01-30,Ivan Provorov,CBJ,SOG,1.5,2.663,0.7445,-128,-102,fanduel,Over,0.3261505444373871,2.663,0.3261505444373871
2026-01-30,Adam Fantilli,CBJ,GOALS,0.5,0.0,0.0002,220,-310,fanduel,Under,0.3222666691251155,0.0,0.3222666691251155
2026-01-30,Ivan Provorov,CBJ,SOG,1.5,2.663,0.7445,-135,105,draftkings,Over,0.2959911753306239,2.663,0.2959911753306239
2026-01-30,Frank Nazar,CHI,POINTS,0.5,0.232,0.2561,105,-135,draftkings,Under,0.2948842415462096,0.232,0.2948842415462096
2026-01-30,Frank Nazar,CHI,POINTS,0.5,0.232,0.2561,103,-138,pinnacle,Under,0.2829056639185853,0.232,0.2829056639185853
2026-01-30,Andre Burakovsky,CHI,POINTS,0.5,0.767,0.4988,157,-213,pinnacle,Over,0.2818327946164253,0.767,0.2818327946164253
2026-01-30,Ivan Provorov,CBJ,SOG,1.5,2.663,0.7445,-140,100,betmgm,Over,0.2762952608119216,2.663,0.2762952608119216
2026-01-30,Frank Nazar,CHI,POINTS,0.5,0.232,0.2561,105,-140,betmgm,Under,0.275205149729398,0.232,0.275205149729398
2026-01-30,Ivan Provorov,CBJ,SOG,1.5,2.663,0.7445,-142,107,pinnacle,Over,0.26880526514987957,2.663,0.26880526514987957
2026-01-30,Zach Werenski,CBJ,SOG,3.5,2.679,0.23,120,-156,fanduel,Under,0.263650373137371,2.679,0.263650373137371
2026-01-30,Charlie Coyle,CBJ,SOG,1.5,2.395,0.6905,-122,-106,fanduel,Over,0.2565263010467509,2.395,0.2565263010467509
2026-01-30,Zach Werenski,CBJ,SOG,3.5,2.679,0.23,120,-159,pinnacle,Under,0.25433691225045046,2.679,0.25433691225045046
2026-01-30,Andre Burakovsky,CHI,POINTS,0.5,0.767,0.4988,150,-198,draftkings,Over,0.24691906091091942,0.767,0.24691906091091942
2026-01-30,Andre Burakovsky,CHI,POINTS,0.5,0.767,0.4988,150,-200,betmgm,Over,0.24691906091091942,0.767,0.24691906091091942
2026-01-30,Zach Werenski,CBJ,SOG,3.5,2.679,0.23,126,-162,draftkings,Under,0.24536839435934205,2.679,0.24536839435934205
2026-01-30,Charlie Coyle,CBJ,SOG,1.5,2.395,0.6905,-125,-105,draftkings,Over,0.24294223292732653,2.395,0.24294223292732653
2026-01-30,Zach Werenski,CBJ,SOG,3.5,2.679,0.23,125,-165,betmgm,Under,0.23672600439154634,2.679,0.23672600439154634
2026-01-30,Charlie Coyle,CBJ,SOG,1.5,2.395,0.6905,-128,-103,pinnacle,Over,0.22999491800100014,2.395,0.22999491800100014
2026-01-30,Oliver Moore,CHI,ASSISTS,0.5,0.0,0.0,300,-450,betmgm,Under,0.2221961072667228,0.0,0.2221961072667228
2026-01-30,Charlie Coyle,CBJ,SOG,1.5,2.395,0.6905,-130,-105,betmgm,Over,0.22169535715079092,2.395,0.22169535715079092
2026-01-30,Oliver Moore,CHI,ASSISTS,0.5,0.0,0.0,310,-455,draftkings,Under,0.21975415700245363,0.0,0.21975415700245363
2026-01-30,Frank Nazar,CHI,SOG,2.5,2.803,0.4944,146,-192,fanduel,Over,0.2161175883610077,2.803,0.2161175883610077
2026-01-30,Adam Fantilli,CBJ,POINTS,0.5,0.599,0.4383,-155,116,pinnacle,Under,0.21333113693916883,0.599,0.21333113693916883
2026-01-30,Frank Nazar,CHI,SOG,2.5,2.803,0.4944,145,-188,draftkings,Over,0.2111740209286459,2.803,0.2111740209286459
2026-01-30,Adam Fantilli,CBJ,POINTS,0.5,0.599,0.4383,-148,115,draftkings,Under,0.20771386315704288,0.599,0.20771386315704288
2026-01-30,Adam Fantilli,CBJ,POINTS,0.5,0.599,0.4383,-155,115,betmgm,Under,0.20771386315704288,0.599,0.20771386315704288
2026-01-30,Frank Nazar,CHI,SOG,2.5,2.803,0.4944,143,-192,pinnacle,Over,0.2012868860639221,2.803,0.2012868860639221
2026-01-30,Cole Sillinger,CBJ,SOG,1.5,1.812,0.5407,122,-163,pinnacle,Over,0.2003350967504186,1.812,0.2003350967504186
2026-01-30,Frank Nazar,CHI,ASSISTS,0.5,0.128,0.1441,190,-250,betmgm,Under,0.19824861717087167,0.128,0.19824861717087167
2026-01-30,Zach Werenski,CBJ,ASSISTS,0.5,0.752,0.4924,-175,135,draftkings,Under,0.192832772071992,0.752,0.192832772071992
2026-01-30,Oliver Moore,CHI,ASSISTS,0.5,0.0,0.0,335,-525,pinnacle,Under,0.1904507538312234,0.0,0.1904507538312234
2026-01-30,Cole Sillinger,CBJ,SOG,1.5,1.812,0.5407,120,-160,betmgm,Over,0.18952126704996464,1.812,0.18952126704996464
2026-01-30,Teuvo Teravainen,CHI,SOG,1.5,1.917,0.5711,108,-145,pinnacle,Over,0.18780326656297053,1.917,0.18780326656297053
2026-01-30,Frank Nazar,CHI,ASSISTS,0.5,0.128,0.1441,195,-265,draftkings,Under,0.1788699333352241,0.128,0.1788699333352241
2026-01-30,Oliver Moore,CHI,POINTS,0.5,0.135,0.1845,170,-225,betmgm,Under,0.17797899598668637,0.135,0.17797899598668637
2026-01-30,Teuvo Teravainen,CHI,SOG,1.5,1.917,0.5711,105,-145,betmgm,Over,0.1706714886798506,1.917,0.1706714886798506
2026-01-30,Teuvo Teravainen,CHI,ASSISTS,0.5,0.128,0.1441,200,-275,betmgm,Under,0.16712527646513492,0.128,0.16712527646513492
2026-01-30,Oliver Moore,CHI,POINTS,0.5,0.135,0.1845,176,-234,draftkings,Under,0.16403841615252446,0.135,0.16403841615252446
2026-01-30,Frank Nazar,CHI,SOG,2.5,2.803,0.4944,135,-190,betmgm,Over,0.16173834660502773,2.803,0.16173834660502773
2026-01-30,Frank Nazar,CHI,ASSISTS,0.5,0.128,0.1441,195,-280,pinnacle,Under,0.1615675370533961,0.128,0.1615675370533961
2026-01-30,Boone Jenner,CBJ,SOG,1.5,2.685,0.7487,-182,140,draftkings,Over,0.1600654962720911,2.685,0.1600654962720911
2026-01-30,Teuvo Teravainen,CHI,ASSISTS,0.5,0.128,0.1441,210,-285,draftkings,Under,0.1562048060420692,0.128,0.1562048060420692
2026-01-30,Boone Jenner,CBJ,SOG,1.5,2.685,0.7487,-185,135,betmgm,Over,0.1533946193527576,2.685,0.1533946193527576
2026-01-30,Kirill Marchenko,CBJ,POINTS,0.5,0.908,0.5429,-206,152,pinnacle,Under,0.15189105062194763,0.908,0.15189105062194763
2026-01-30,Oliver Moore,CHI,POINTS,0.5,0.135,0.1845,177,-243,pinnacle,Under,0.15113047186163364,0.135,0.15113047186163364
2026-01-30,Boone Jenner,CBJ,SOG,1.5,2.685,0.7487,-188,142,fanduel,Over,0.1469366427606369,2.685,0.1469366427606369
2026-01-30,Zach Werenski,CBJ,ASSISTS,0.5,0.752,0.4924,-170,125,pinnacle,Under,0.1420739307072264,0.752,0.1420739307072264
