date,home,away,market,ev
2025-10-25T22:00:00Z,Minnesota Wild,Utah Mammoth,ev_away_ml,0.588
2025-10-25T21:00:00Z,Toronto Maple Leafs,Buffalo Sabres,ev_away_ml,0.5436
2025-10-25T23:00:00Z,Washington Capitals,Ottawa Senators,ev_home_ml,0.4566
2025-10-25T23:00:00Z,Pittsburgh Penguins,Columbus Blue Jackets,ev_home_ml,0.4542
2025-10-25T16:30:00Z,Philadelphia Flyers,New York Islanders,ev_away_ml,0.3919
2025-10-26T00:00:00Z,Nashville Predators,Los Angeles Kings,ev_away_pl_+1.5,0.3898
2025-10-26T02:00:00Z,Seattle Kraken,Edmonton Oilers,ev_away_pl_+1.5,0.383
2025-10-26T00:00:00Z,Dallas Stars,Carolina Hurricanes,ev_away_ml,0.3757
2025-10-25T19:00:00Z,Boston Bruins,Colorado Avalanche,ev_away_pl_+1.5,0.3347
2025-10-25T21:00:00Z,Tampa Bay Lightning,Anaheim Ducks,ev_away_ml,0.3294
2025-10-25T23:00:00Z,Detroit Red Wings,St. Louis Blues,ev_home_ml,0.2928
2025-10-26T00:00:00Z,Dallas Stars,Carolina Hurricanes,ev_over,0.257
2025-10-25T22:00:00Z,Florida Panthers,Vegas Golden Knights,ev_away_pl_+1.5,0.2009
2025-10-26T00:00:00Z,Dallas Stars,Carolina Hurricanes,ev_home_pl_-1.5,0.1845
2025-10-26T02:00:00Z,Seattle Kraken,Edmonton Oilers,ev_away_ml,0.1744
2025-10-25T21:00:00Z,Toronto Maple Leafs,Buffalo Sabres,ev_over,0.1686
2025-10-25T19:00:00Z,Boston Bruins,Colorado Avalanche,ev_over,0.1514
2025-10-25T23:00:00Z,Washington Capitals,Ottawa Senators,ev_over,0.1348
2025-10-25T22:00:00Z,Minnesota Wild,Utah Mammoth,ev_over,0.1232
2025-10-25T23:00:00Z,Vancouver Canucks,Montréal Canadiens,ev_away_ml,0.1135
2025-10-25T23:00:00Z,Vancouver Canucks,Montréal Canadiens,ev_home_pl_-1.5,0.105
2025-10-26T00:00:00Z,Nashville Predators,Los Angeles Kings,ev_away_ml,0.1026
2025-10-25T23:00:00Z,Pittsburgh Penguins,Columbus Blue Jackets,ev_over,0.1007
2025-10-25T23:00:00Z,Detroit Red Wings,St. Louis Blues,ev_over,0.0925
2025-10-25T23:00:00Z,Detroit Red Wings,St. Louis Blues,ev_home_pl_-1.5,0.0869
2025-10-25T21:00:00Z,Tampa Bay Lightning,Anaheim Ducks,ev_home_pl_-1.5,0.075
2025-10-25T22:00:00Z,Florida Panthers,Vegas Golden Knights,ev_over,0.071
2025-10-25T16:30:00Z,Philadelphia Flyers,New York Islanders,ev_f10_yes,0.0627
2025-10-25T23:00:00Z,Pittsburgh Penguins,Columbus Blue Jackets,ev_f10_yes,0.0627
2025-10-26T02:00:00Z,Seattle Kraken,Edmonton Oilers,ev_over,0.062
2025-10-25T21:00:00Z,Toronto Maple Leafs,Buffalo Sabres,ev_f10_yes,0.0505
2025-10-25T23:00:00Z,Detroit Red Wings,St. Louis Blues,ev_f10_yes,0.0411
2025-10-26T00:00:00Z,Dallas Stars,Carolina Hurricanes,ev_f10_yes,0.038
2025-10-25T16:30:00Z,Philadelphia Flyers,New York Islanders,ev_over,0.0356
2025-10-25T23:00:00Z,Washington Capitals,Ottawa Senators,ev_f10_yes,0.0349
2025-10-25T16:30:00Z,Philadelphia Flyers,New York Islanders,ev_home_pl_-1.5,0.0348
2025-10-25T22:00:00Z,Minnesota Wild,Utah Mammoth,ev_f10_yes,0.0253
2025-10-25T23:00:00Z,Pittsburgh Penguins,Columbus Blue Jackets,ev_home_pl_-1.5,0.0187
2025-10-25T21:00:00Z,Tampa Bay Lightning,Anaheim Ducks,ev_f10_yes,0.0091
2025-10-26T00:00:00Z,Nashville Predators,Los Angeles Kings,ev_f10_yes,-0.0009
2025-10-25T23:00:00Z,Vancouver Canucks,Montréal Canadiens,ev_over,-0.0055
2025-10-25T22:00:00Z,Florida Panthers,Vegas Golden Knights,ev_home_ml,-0.0082
2025-10-25T21:00:00Z,Tampa Bay Lightning,Anaheim Ducks,ev_over,-0.0112
2025-10-25T19:00:00Z,Boston Bruins,Colorado Avalanche,ev_away_ml,-0.0116
2025-10-26T02:00:00Z,Seattle Kraken,Edmonton Oilers,ev_f10_yes,-0.0143
2025-10-25T23:00:00Z,Vancouver Canucks,Montréal Canadiens,ev_f10_yes,-0.0143
2025-10-25T23:00:00Z,Washington Capitals,Ottawa Senators,ev_home_pl_-1.5,-0.0197
2025-10-26T00:00:00Z,Nashville Predators,Los Angeles Kings,ev_over,-0.0199
2025-10-25T21:00:00Z,Toronto Maple Leafs,Buffalo Sabres,ev_home_pl_-1.5,-0.0246
2025-10-25T19:00:00Z,Boston Bruins,Colorado Avalanche,ev_f10_yes,-0.0281
2025-10-25T22:00:00Z,Florida Panthers,Vegas Golden Knights,ev_f10_yes,-0.0351
2025-10-25T22:00:00Z,Minnesota Wild,Utah Mammoth,ev_away_pl_+1.5,-0.0383
