date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-11,Boston Bruins,Tampa Bay Lightning,ev_over,0.8723133333333334,2026-04-11,10.118333333333334,0.6251666666666666,0.37483333333333335,1.7796666666666667,1.4531666666666667,0.8310340955675171,0.16896590443248294,102.0,-122.0,112.0,-138.0,,,0.8831666666666667,0.11683333333333333,0.383,0.617,6.5,,,,,,3.618333333333334,totals,over,0.8831666666666667,112.0,,6.5,Over 6.5,0.8947797253217039,total 10.12 vs line 6.5 (+3.62); p=0.883; P1 pace 3.23,MODEL OVR · LINE+ · PACE+
2026-04-11,Colorado Avalanche,Vegas Golden Knights,ev_over,0.48835680751173693,2026-04-11,8.910166666666667,0.7940833333333334,0.20591666666666666,1.8216666666666668,1.048,0.7936778850559921,0.20632211494400787,-152.0,125.0,-142.0,116.0,152.0,-188.0,0.8733333333333333,0.12666666666666668,0.5708333333333333,0.4291666666666667,5.5,,,,,,3.410166666666667,totals,over,0.8733333333333333,-142.0,,5.5,Over 5.5,0.8830800761036209,total 8.91 vs line 5.5 (+3.41); p=0.873; P1 pace 2.87,MODEL OVR · LINE+ · PACE+
2026-04-11,Utah Mammoth,Carolina Hurricanes,ev_over,0.7294566666666666,2026-04-11,9.686,0.47808333333333336,0.5219166666666667,1.5398333333333334,1.5848333333333333,0.820677006581193,0.17932299341880698,102.0,-122.0,102.0,-124.0,190.0,-240.0,0.8561666666666666,0.14383333333333334,0.2545,0.7455,6.5,,,,,,3.186,totals,over,0.8561666666666666,102.0,,6.5,Over 6.5,0.8701363566049493,total 9.69 vs line 6.5 (+3.19); p=0.856; P1 pace 3.12,MODEL OVR · LINE+ · PACE+
2026-04-11,Los Angeles Kings,Edmonton Oilers,ev_over,0.4680524934383202,2026-04-11,9.254833333333334,0.4484166666666667,0.5515833333333333,1.414,1.5163333333333333,0.8004485803655075,0.19955141963449252,-113.0,-108.0,-127.0,100.0,210.0,-278.0,0.8213333333333334,0.17866666666666667,0.22833333333333333,0.7716666666666667,6.5,,,,,,2.754833333333334,totals,over,0.8213333333333334,-127.0,,6.5,Over 6.5,0.8372282774976887,total 9.25 vs line 6.5 (+2.75); p=0.821; P1 pace 2.93,MODEL OVR · LINE+ · PACE+
2026-04-11,Nashville Predators,Minnesota Wild,ev_over,0.6816833333333332,2026-04-11,8.837833333333334,0.4885,0.5115,1.3945,1.4441666666666666,0.7901299326514175,0.2098700673485825,114.0,-137.0,114.0,-140.0,,,0.7858333333333334,0.21416666666666667,0.25733333333333336,0.7426666666666666,6.5,,,,,,2.337833333333334,totals,over,0.7858333333333334,114.0,,6.5,Over 6.5,0.8036276268637094,total 8.84 vs line 6.5 (+2.34); p=0.786; P1 pace 2.84,MODEL OVR · LINE+ · PACE+
2026-04-11,Dallas Stars,New York Rangers,ev_over,0.6205906148867315,2026-04-11,8.777166666666666,0.32258333333333333,0.6774166666666667,1.2,1.5768333333333333,0.7828698494977815,0.2171301505022185,-235.0,185.0,-103.0,-124.0,112.0,-143.0,0.7808333333333334,0.1375,0.13966666666666666,0.8603333333333334,6.0,,,,,,2.777166666666666,totals,over,0.7808333333333334,-103.0,,6.0,Over 6.0,0.7983943905197907,total 8.78 vs line 6.0 (+2.78); p=0.781; P1 pace 2.78,MODEL OVR · LINE+ · PACE+
2026-04-11,Pittsburgh Penguins,Washington Capitals,ev_over,0.494,2026-04-11,8.453,0.7000833333333333,0.29991666666666666,1.5748333333333333,1.1021666666666667,0.770614205318751,0.22938579468124898,-132.0,110.0,100.0,-127.0,185.0,-240.0,0.747,0.253,0.443,0.5569999999999999,6.5,,,,,,1.9529999999999994,totals,over,0.747,100.0,,6.5,Over 6.5,0.7634404822762652,total 8.45 vs line 6.5 (+1.95); p=0.747; P1 pace 2.68,MODEL OVR · LINE+ · PACE+
2026-04-11,Winnipeg Jets,Philadelphia Flyers,ev_over,0.37897222222222227,2026-04-11,7.481166666666667,0.33808333333333335,0.6619166666666667,1.0255,1.378,0.7333784388562485,0.26662156114375146,-152.0,125.0,-120.0,-102.0,180.0,-225.0,0.7521666666666667,0.24783333333333332,0.13716666666666666,0.8628333333333333,5.5,,,,,,1.9811666666666667,totals,over,0.7521666666666667,-120.0,,5.5,Over 5.5,0.7513302072334157,total 7.48 vs line 5.5 (+1.98); p=0.752; P1 pace 2.40,MODEL OVR · LINE+ · PACE+
2026-04-11,Toronto Maple Leafs,Florida Panthers,ev_over,0.14766666666666672,2026-04-11,7.500333333333334,0.5684166666666667,0.4315833333333333,1.2771666666666666,1.1241666666666668,0.7330605254434319,0.2669394745565681,-150.0,123.0,-120.0,-102.0,186.0,-235.0,0.626,0.374,0.308,0.692,6.5,,,,,,1.0003333333333337,totals,over,0.626,-120.0,,6.5,Over 6.5,0.6157766801045905,total 7.50 vs line 6.5 (+1.00); p=0.626; P1 pace 2.40,MODEL OVR · LINE+ · PACE+
2026-04-11,Montréal Canadiens,Columbus Blue Jackets,ev_home_ml,0.3812941176470589,2026-04-11,6.549666666666667,0.796,0.204,1.3636666666666666,0.7308333333333333,0.6839879711061682,0.31601202889383184,-136.0,112.0,-142.0,116.0,154.0,-192.0,0.6365,0.3635,0.5403333333333333,0.45966666666666667,5.5,,,,,,1.049666666666667,moneyline,home_ml,0.796,-136.0,,,Montréal Canadiens,0.5920000000000001,p=0.796,MODEL HOME
