date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-27,Taylor Raddysh,NYR,CHI,SOG,1.5,3.9947,0.664828,,,,Over,,0.0,0.9080327413729153,0.6993203663374762,MODEL OVR · CONF60+ · MATCHUP+,0.9080327413729153
2026-03-27,Matthew Robertson,NYR,CHI,SOG,1.5,3.9174,0.659508,,,,Over,,0.0,0.9021793974847675,0.694637691226958,MODEL OVR · CONF60+ · MATCHUP+,0.9021793974847675
2026-03-27,Connor Bedard,CHI,NYR,SOG,1.5,3.2845,0.613046,,,,Over,,0.0,0.8395055860187642,0.6452166787372627,MODEL OVR · CONF60+ · MATCHUP+,0.8395055860187642
2026-03-27,Oliver Moore,CHI,NYR,SOG,1.5,3.1795,0.603548,,,,Over,,0.0,0.8261058290687402,0.6344968731772436,MODEL OVR · CONF60+ · MATCHUP+,0.8261058290687402
2026-03-27,Mika Zibanejad,NYR,CHI,SOG,1.5,2.8301,0.565278,,,,Over,,0.0,0.7739974705436438,0.5920921496740589,MODEL OVR · CONF60+ · MATCHUP+,0.7739974705436438
2026-03-27,Moritz Seider,DET,BUF,SOG,1.5,3.9007,0.665407,,,,Over,,0.0,0.9008698799541258,0.5875740568680735,MODEL OVR · CONF60+ · MATCHUP-,0.9008698799541258
2026-03-27,Taylor Raddysh,NYR,CHI,SOG,2.5,3.9947,0.529429,,,,Over,,0.0,0.7611190819311211,0.5817894387840408,MODEL OVR · CONF60+ · MATCHUP+,0.7611190819311211
2026-03-27,Alexis Lafrenière,NYR,CHI,SOG,1.5,2.725,0.553733,,,,Over,,0.0,0.7558403948753594,0.5775664891394314,MODEL OVR · CONF60+ · MATCHUP+,0.7558403948753594
2026-03-27,Dylan Larkin,DET,BUF,SOG,1.5,3.5565,0.639542,,,,Over,,0.0,0.8699641653094872,0.5628494851523627,MODEL OVR · CONF60+ · MATCHUP-,0.8699641653094872
2026-03-27,Alex DeBrincat,DET,BUF,SOG,1.5,3.3369,0.621119,,,,Over,,0.0,0.8458362905496711,0.5435471853445099,MODEL OVR · CONF60+ · MATCHUP-,0.8458362905496711
2026-03-27,Alex Tuch,BUF,DET,SOG,1.5,3.056,0.59737,,,,Over,,0.0,0.8090612787779637,0.5345918706430138,MODEL OVR · CONF60+,0.8090612787779637
2026-03-27,Tage Thompson,BUF,DET,SOG,1.5,2.8961,0.581093,,,,Over,,0.0,0.7847863336136208,0.5151719145115395,MODEL OVR · CONF60+,0.7847863336136208
