date,player,team,position,market,proj_lambda
2026-01-30,Mason Marchment,CBJ,F,ASSISTS,0.13614628054987496
2026-01-30,Mason Marchment,CBJ,F,BLOCKS,0.887694574599597
2026-01-30,Mason Marchment,CBJ,F,GOALS,0.7037052207452617
2026-01-30,Mason Marchment,CBJ,F,POINTS,0.8398515012951366
2026-01-30,Mason Marchment,CBJ,F,SOG,1.8359874012323982
2026-01-30,Adam Fantilli,CBJ,F,ASSISTS,0.7274555951372847
2026-01-30,Adam Fantilli,CBJ,F,BLOCKS,0.24950075889958487
2026-01-30,Adam Fantilli,CBJ,F,GOALS,0.10589116327119297
2026-01-30,Adam Fantilli,CBJ,F,POINTS,0.8333467584084777
2026-01-30,Adam Fantilli,CBJ,F,SOG,3.24638125462491
2026-01-30,Andre Burakovsky,CHI,F,ASSISTS,0.03632066900201919
2026-01-30,Andre Burakovsky,CHI,F,BLOCKS,0.7051029841004415
2026-01-30,Andre Burakovsky,CHI,F,GOALS,0.0
2026-01-30,Andre Burakovsky,CHI,F,POINTS,0.03632066900201919
2026-01-30,Andre Burakovsky,CHI,F,SOG,1.9970157255326757
2026-01-30,Artyom Levshunov,CHI,F,ASSISTS,0.012457989467692578
2026-01-30,Artyom Levshunov,CHI,F,BLOCKS,1.023144782829275
2026-01-30,Artyom Levshunov,CHI,F,GOALS,0.0
2026-01-30,Artyom Levshunov,CHI,F,POINTS,0.012457989467692578
2026-01-30,Artyom Levshunov,CHI,F,SOG,1.6768818242858725
2026-01-30,Boone Jenner,CBJ,F,ASSISTS,0.4038288587426722
2026-01-30,Boone Jenner,CBJ,F,BLOCKS,0.7524367428287293
2026-01-30,Boone Jenner,CBJ,F,GOALS,0.0177971278109894
2026-01-30,Boone Jenner,CBJ,F,POINTS,0.42162598655366157
2026-01-30,Boone Jenner,CBJ,F,SOG,1.8827090892788607
2026-01-30,Charlie Coyle,CBJ,F,ASSISTS,0.5969569595799633
2026-01-30,Charlie Coyle,CBJ,F,BLOCKS,0.6193559660736283
2026-01-30,Charlie Coyle,CBJ,F,GOALS,0.9789542115672044
2026-01-30,Charlie Coyle,CBJ,F,POINTS,1.5759111711471676
2026-01-30,Charlie Coyle,CBJ,F,SOG,2.841124523007659
2026-01-30,Cole Sillinger,CBJ,F,ASSISTS,0.5186505956140064
2026-01-30,Cole Sillinger,CBJ,F,BLOCKS,0.6709742365543268
2026-01-30,Cole Sillinger,CBJ,F,GOALS,0.10589116327119297
2026-01-30,Cole Sillinger,CBJ,F,POINTS,0.6245417588851994
2026-01-30,Cole Sillinger,CBJ,F,SOG,1.2340512381783177
2026-01-30,Connor Bedard,CHI,F,ASSISTS,0.510334130251602
2026-01-30,Connor Bedard,CHI,F,BLOCKS,0.07412381428983508
2026-01-30,Connor Bedard,CHI,F,GOALS,0.5611456764685734
2026-01-30,Connor Bedard,CHI,F,POINTS,1.0714798067201754
2026-01-30,Connor Bedard,CHI,F,SOG,3.4764486779952417
2026-01-30,Damon Severson,CBJ,F,ASSISTS,0.250821372978667
2026-01-30,Damon Severson,CBJ,F,BLOCKS,1.3548189194625082
2026-01-30,Damon Severson,CBJ,F,GOALS,0.3087205926273848
2026-01-30,Damon Severson,CBJ,F,POINTS,0.5595419656060518
2026-01-30,Damon Severson,CBJ,F,SOG,1.8872489500078453
2026-01-30,Frank Nazar,CHI,F,ASSISTS,0.43220882967833874
2026-01-30,Frank Nazar,CHI,F,BLOCKS,0.33414506092879825
2026-01-30,Frank Nazar,CHI,F,GOALS,0.33414506092879825
2026-01-30,Frank Nazar,CHI,F,POINTS,0.766353890607137
2026-01-30,Frank Nazar,CHI,F,SOG,2.9125437121307516
2026-01-30,Ilya Mikheyev,CHI,F,ASSISTS,0.1940985022760967
2026-01-30,Ilya Mikheyev,CHI,F,BLOCKS,0.2679910848420539
2026-01-30,Ilya Mikheyev,CHI,F,GOALS,0.2031597603903031
2026-01-30,Ilya Mikheyev,CHI,F,POINTS,0.3972582626663998
2026-01-30,Ilya Mikheyev,CHI,F,SOG,1.277283574680138
2026-01-30,Ivan Provorov,CBJ,F,ASSISTS,0.3211785820950774
2026-01-30,Ivan Provorov,CBJ,F,BLOCKS,1.700700018417684
2026-01-30,Ivan Provorov,CBJ,F,GOALS,0.0
2026-01-30,Ivan Provorov,CBJ,F,POINTS,0.3211785820950774
2026-01-30,Ivan Provorov,CBJ,F,SOG,2.370175623028881
2026-01-30,Kent Johnson,CBJ,F,ASSISTS,0.5373048213191014
2026-01-30,Kent Johnson,CBJ,F,BLOCKS,0.19789141785330755
2026-01-30,Kent Johnson,CBJ,F,GOALS,0.33414506092879825
2026-01-30,Kent Johnson,CBJ,F,POINTS,0.8714498822478995
2026-01-30,Kent Johnson,CBJ,F,SOG,2.3264271378031296
2026-01-30,Kirill Marchenko,CBJ,F,ASSISTS,0.8047449090567281
2026-01-30,Kirill Marchenko,CBJ,F,BLOCKS,0.22887294851202994
2026-01-30,Kirill Marchenko,CBJ,F,GOALS,0.21301822769085116
2026-01-30,Kirill Marchenko,CBJ,F,POINTS,1.0177631367475792
2026-01-30,Kirill Marchenko,CBJ,F,SOG,2.16848164053624
2026-01-30,Oliver Moore,CHI,F,ASSISTS,0.12601048429271963
2026-01-30,Oliver Moore,CHI,F,BLOCKS,0.277849552142602
2026-01-30,Oliver Moore,CHI,F,GOALS,0.0
2026-01-30,Oliver Moore,CHI,F,POINTS,0.12601048429271963
2026-01-30,Oliver Moore,CHI,F,SOG,1.6213643778348632
2026-01-30,Sean Monahan,CBJ,F,ASSISTS,0.3087205926273848
2026-01-30,Sean Monahan,CBJ,F,BLOCKS,0.3313673804297367
2026-01-30,Sean Monahan,CBJ,F,GOALS,0.30905092366149606
2026-01-30,Sean Monahan,CBJ,F,POINTS,0.6177715162888808
2026-01-30,Sean Monahan,CBJ,F,SOG,1.9686759716286106
2026-01-30,Teuvo Teravainen,CHI,F,ASSISTS,0.03632066900201919
2026-01-30,Teuvo Teravainen,CHI,F,BLOCKS,0.03788245776910601
2026-01-30,Teuvo Teravainen,CHI,F,GOALS,0.18152820766610053
2026-01-30,Teuvo Teravainen,CHI,F,POINTS,0.21784887666811972
2026-01-30,Teuvo Teravainen,CHI,F,SOG,1.9631708416319524
2026-01-30,Tyler Bertuzzi,CHI,F,ASSISTS,0.6693278552576543
2026-01-30,Tyler Bertuzzi,CHI,F,BLOCKS,0.16233115329473882
2026-01-30,Tyler Bertuzzi,CHI,F,GOALS,0.11834915273888555
2026-01-30,Tyler Bertuzzi,CHI,F,POINTS,0.7876770079965397
2026-01-30,Tyler Bertuzzi,CHI,F,SOG,1.7526933884317921
