date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-31,Travis Konecny,PHI,WSH,ASSISTS,0.5,0.1267,0.111562,126.0,-162.0,draftkings,Under,-162.0,0.42482381649388723,0.880997932335915,0.643096551857599,MODEL UND · CONF60+ · MATCHUP+,0.880997932335915
2026-03-31,Jack Hughes,NJD,NYR,SOG,4.5,2.1533,0.14575,122.0,-160.0,fanduel,Under,-160.0,0.5152435874343186,0.932457592267273,0.5911347378837218,MODEL UND · CONF60+ · MATCHUP-,0.932457592267273
2026-03-31,Owen Tippett,PHI,WSH,SOG,2.5,4.4038,0.562438,-180.0,135.0,betrivers,Over,-180.0,0.26825822061870397,0.815308856112024,0.5819032034793666,MODEL OVR · CONF60+ · MATCHUP+,0.815308856112024
2026-03-31,Tom Wilson,WSH,PHI,POINTS,0.5,0.2752,0.219312,-130.0,100.0,draftkings,Under,100.0,0.5188404479815063,0.7594202239907532,0.578488998337616,MODEL UND · CONF60+ · MATCHUP+,0.7594202239907532
2026-03-31,Dylan Strome,WSH,PHI,POINTS,0.5,0.281,0.22175,-132.0,102.0,betonlineag,Under,102.0,0.5251572376700201,0.755028335480208,0.5749754875291798,MODEL UND · CONF60+ · MATCHUP+,0.755028335480208
2026-03-31,Ryan Nugent-Hopkins,EDM,SEA,ASSISTS,0.5,0.1136,0.103125,126.0,-162.0,draftkings,Under,-162.0,0.443611801106099,0.8926149304549161,0.5727383512909368,MODEL UND · CONF60+ · MATCHUP-,0.8926149304549161
2026-03-31,Moritz Seider,DET,PIT,SOG,2.5,4.1764,0.538563,104.0,-135.0,betonlineag,Over,104.0,0.60470748097204,0.7866213142019803,0.556235501884133,MODEL OVR · CONF60+ · MATCHUP+,0.7866213142019803
2026-03-31,Erik Karlsson,PIT,DET,POINTS,0.5,1.7517,0.65875,-160.0,120.0,betmgm,Over,-160.0,0.3430969845999936,0.8265212212923038,0.5412115141339777,MODEL OVR · CONF60+ · MATCHUP-,0.8265212212923038
2026-03-31,Alexis Lafrenière,NYR,NJD,SOG,1.5,2.9312,0.572187,-195.0,145.0,betrivers,Over,-195.0,0.1956384944478728,0.7903373098892719,0.518612862932507,MODEL OVR · CONF60+,0.7903373098892719
2026-03-31,Anthony Cirelli,TBL,MTL,SOG,1.5,2.7015,0.552562,-143.0,110.0,betrivers,Over,-143.0,0.27721421380813394,0.7516116566854452,0.5183986731320281,MODEL OVR · CONF60+,0.7516116566854452
2026-03-31,Jesper Bratt,NJD,NYR,POINTS,0.5,1.4734,0.611125,-185.0,142.0,betonlineag,Over,-185.0,0.18753327670038034,0.7708549339984925,0.5163387750208608,MODEL OVR · CONF60+,0.7708549339984925
2026-03-31,Cole Caufield,MTL,TBL,POINTS,0.5,1.6062,0.643875,-182.0,140.0,draftkings,Over,-182.0,0.2385554163098435,0.7993513679730195,0.5114315344403918,MODEL OVR · CONF60+ · MATCHUP-,0.7993513679730195
2026-03-31,Jack Hughes,NJD,NYR,SOG,3.5,2.1533,0.214625,-165.0,126.0,fanduel,Under,126.0,0.8723102225078277,0.8284558506671805,0.5079333446036478,MODEL UND · CONF60+ · MATCHUP-,0.8284558506671805
2026-03-31,Alex Ovechkin,WSH,PHI,POINTS,0.5,0.4004,0.28275,-164.0,126.0,betonlineag,Under,126.0,0.5143174558966354,0.6700519716356794,0.506994396453557,MODEL UND · CONF60+ · MATCHUP+,0.6700519716356794
2026-03-31,Moritz Seider,DET,PIT,POINTS,0.5,1.0646,0.537937,-135.0,105.0,draftkings,Over,-135.0,0.14041883873783145,0.655134226508967,0.4999812972102376,MODEL OVR · CONF60+ · MATCHUP+,0.655134226508967
2026-03-31,Vincent Trocheck,NYR,NJD,ASSISTS,0.5,0.2331,0.189938,115.0,-148.0,draftkings,Under,-148.0,0.32725974194354157,0.7920743621275974,0.49992546538607824,MODEL UND · CONF60+ · MATCHUP-,0.7920743621275974
2026-03-31,Pavel Zacha,BOS,DAL,POINTS,0.5,1.4183,0.608,-130.0,101.0,betonlineag,Over,-130.0,0.34085527349138145,0.7578747197994765,0.491818709665148,MODEL OVR · CONF60+,0.7578747197994765
2026-03-31,Adam Fox,NYR,NJD,POINTS,0.5,1.1421,0.547438,-145.0,112.0,betonlineag,Over,-145.0,0.1504049233681205,0.6808518934219489,0.47727472654699815,MODEL OVR · CONF60+ · MATCHUP+,0.6808518934219489
2026-03-31,Nico Hischier,NJD,NYR,POINTS,0.5,1.274,0.581688,-168.0,130.0,draftkings,Over,-168.0,0.1490331878627703,0.7202894610483037,0.4758863966607098,MODEL OVR · CONF60+,0.7202894610483037
2026-03-31,Alex DeBrincat,DET,PIT,ASSISTS,0.5,0.9941,0.513125,105.0,-140.0,betmgm,Over,105.0,0.29138449187449567,0.6299436545729248,0.47478540335469305,MODEL OVR · CONF60+ · MATCHUP+,0.6299436545729248
2026-03-31,Patrick Kane,DET,PIT,ASSISTS,0.5,0.2226,0.185,120.0,-154.0,draftkings,Under,-154.0,0.32019791980523893,0.8004349592519953,0.46951748770524304,MODEL UND · CONF60+ · MATCHUP-,0.8004349592519953
2026-03-31,Bryan Rust,PIT,DET,POINTS,0.5,1.3229,0.583688,-165.0,125.0,betmgm,Over,-165.0,0.178267521640058,0.7336382681909795,0.46690515165291846,MODEL OVR · CONF60+ · MATCHUP-,0.7336382681909795
2026-03-31,Anton Frondell,CHI,WPG,POINTS,0.5,1.162,0.5605,100.0,-130.0,betonlineag,Over,100.0,0.3742803298491417,0.6871401649245709,0.4607129834908433,MODEL OVR · CONF60+,0.6871401649245709
2026-03-31,Charlie McAvoy,BOS,DAL,POINTS,0.5,1.2664,0.58475,-152.0,117.0,betonlineag,Over,-152.0,0.1906263271510925,0.7181555624085955,0.4600433837524431,MODEL OVR · CONF60+,0.7181555624085955
2026-03-31,Tim Stützle,OTT,FLA,ASSISTS,0.5,0.3149,0.24375,115.0,-148.0,draftkings,Under,-148.0,0.22301176005254275,0.7298618568055497,0.4582442533376255,MODEL UND · CONF60+ · MATCHUP-,0.7298618568055497
2026-03-31,Matthew Tkachuk,FLA,OTT,ASSISTS,0.5,0.4172,0.2975,-125.0,-105.0,betmgm,Under,-105.0,0.2864025850726918,0.6588891289396714,0.45350897961516107,MODEL UND · CONF60+ · MATCHUP+,0.6588891289396714
2026-03-31,Mika Zibanejad,NYR,NJD,ASSISTS,0.5,0.3112,0.2375,115.0,-148.0,draftkings,Under,-148.0,0.22754528541466162,0.7325673477474594,0.45231985388196777,MODEL UND · CONF60+ · MATCHUP-,0.7325673477474594
2026-03-31,Lucas Raymond,DET,PIT,ASSISTS,0.5,0.2529,0.198375,110.0,-142.0,draftkings,Under,-142.0,0.3234085835467757,0.7765455324943891,0.4504059462991581,MODEL UND · CONF60+ · MATCHUP-,0.7765455324943891
2026-03-31,Dylan Larkin,DET,PIT,ASSISTS,0.5,0.2692,0.21075,130.0,-168.0,draftkings,Under,-168.0,0.21874665792112724,0.7639904422789155,0.44036187412677924,MODEL UND · CONF60+ · MATCHUP-,0.7639904422789155
2026-03-31,Kaapo Kakko,SEA,EDM,POINTS,0.5,1.0361,0.531875,150.0,-200.0,betmgm,Over,150.0,0.6129103831522121,0.6451641532608848,0.42431087899927106,MODEL OVR · CONF60+,0.6451641532608848
2026-03-31,Bobby McMann,SEA,EDM,POINTS,0.5,1.0361,0.528125,100.0,-130.0,betonlineag,Over,100.0,0.29032830652176966,0.6451641532608848,0.42431087899927106,MODEL OVR · CONF60+,0.6451641532608848
2026-03-31,Connor Brown,NJD,NYR,POINTS,0.5,1.0534,0.531188,-116.0,-111.0,betonlineag,Over,-116.0,0.21267244896015858,0.6512500188860111,0.4206548429308757,MODEL OVR · CONF60+,0.6512500188860111
2026-03-31,Travis Konecny,PHI,WSH,POINTS,0.5,0.502,0.345125,-154.0,119.0,betonlineag,Under,119.0,0.3256481953152309,0.6053188106462242,0.41997310015507255,MODEL UND · CONF60+ · MATCHUP+,0.6053188106462242
2026-03-31,Anton Frondell,CHI,WPG,ASSISTS,0.5,0.9875,0.5135,180.0,-250.0,betmgm,Over,180.0,0.7569809742939637,0.6274932051049871,0.41917510006965775,MODEL OVR · CONF60+,0.6274932051049871
2026-03-31,Luke Hughes,NJD,NYR,POINTS,0.5,1.0332,0.517312,117.0,-152.0,betonlineag,Over,117.0,0.39776998963654775,0.6441336357772109,0.4149617364438356,MODEL OVR · CONF60+,0.6441336357772109
2026-03-31,Viktor Arvidsson,BOS,DAL,POINTS,0.5,1.0786,0.540188,-110.0,-118.0,betmgm,Over,-110.0,0.259863896442162,0.6599287076601801,0.4134618999537108,MODEL OVR · CONF60+,0.6599287076601801
2026-03-31,Patrick Kane,DET,PIT,POINTS,0.5,0.3075,0.24,-154.0,118.0,betonlineag,Under,118.0,0.6029166512542051,0.7352828675478006,0.41235237803517655,MODEL UND · CONF60+ · MATCHUP-,0.7352828675478006
2026-03-31,Frank Nazar,CHI,WPG,POINTS,0.5,0.9705,0.510125,106.0,-137.0,betonlineag,Over,106.0,0.2794792994386297,0.6211064560381697,0.40788601638172234,MODEL OVR · CONF60+,0.6211064560381697
2026-03-31,Ryan Nugent-Hopkins,EDM,SEA,POINTS,0.5,0.4132,0.303125,-147.0,114.0,betonlineag,Under,114.0,0.41567412211180277,0.6615299636036462,0.3868552565551762,MODEL UND · CONF60+ · MATCHUP-,0.6615299636036462
2026-03-31,Matt Savoie,EDM,SEA,POINTS,0.5,0.485,0.331125,-125.0,-105.0,betmgm,Under,-105.0,0.20207547939693737,0.615697196764285,0.3501890430836872,MODEL UND · CONF60+ · MATCHUP-,0.615697196764285
