date,home,away,market,ev
2025-12-12T00:00:00Z,Philadelphia Flyers,Vegas Golden Knights,ev_home_ml,0.6879
2025-12-12T00:00:00Z,Washington Capitals,Carolina Hurricanes,ev_home_ml,0.4899
2025-12-12T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,ev_home_ml,0.4845
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_away_pl_+1.5,0.2619
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,ev_home_ml,0.2138
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,ev_away_pl_+1.5,0.2091
2025-12-12T01:00:00Z,Minnesota Wild,Dallas Stars,ev_over,0.1748
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,ev_under,0.1715
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,ev_away_pl_+1.5,0.1703
2025-12-12T00:00:00Z,Philadelphia Flyers,Vegas Golden Knights,ev_over,0.1588
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,ev_under,0.1537
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,ev_away_pl_+1.5,0.1322
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,ev_home_ml,0.1266
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_home_ml,0.1242
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,ev_under,0.0883
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,ev_away_pl_+1.5,0.0846
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_over,0.0798
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_away_pl_+1.5,0.078
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,ev_over,0.0731
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_f10_yes,0.0675
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,ev_over,0.0587
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,ev_home_ml,0.0552
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_under,0.0381
2025-12-12T01:00:00Z,Minnesota Wild,Dallas Stars,ev_home_ml,0.0353
2025-12-12T00:00:00Z,Washington Capitals,Carolina Hurricanes,ev_under,0.0327
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,ev_home_ml,0.0323
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_home_pl_-1.5,0.0269
2025-12-12T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,ev_under,0.0136
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_home_ml,0.0105
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_home_ml,0.009
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,ev_under,-0.0177
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,ev_away_pl_+1.5,-0.0252
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_under,-0.0323
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,ev_home_ml,-0.0327
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,ev_home_ml,-0.0379
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,ev_away_ml,-0.0482
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,ev_away_ml,-0.0485
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_over,-0.0521
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,ev_home_pl_-1.5,-0.0702
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,ev_over,-0.0716
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_away_pl_+1.5,-0.0781
2025-12-12T01:00:00Z,Minnesota Wild,Dallas Stars,ev_away_ml,-0.1014
2025-12-12T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,ev_over,-0.1044
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_away_ml,-0.1088
2025-12-12T00:00:00Z,Washington Capitals,Carolina Hurricanes,ev_over,-0.1258
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_over,-0.1322
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_away_ml,-0.1338
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,ev_away_ml,-0.1511
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,ev_under,-0.1616
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,ev_away_ml,-0.1708
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,ev_away_ml,-0.1756
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,ev_under,-0.1792
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,ev_under,-0.1817
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,ev_over,-0.1862
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,ev_home_pl_-1.5,-0.201
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,ev_away_ml,-0.2069
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,ev_over,-0.2523
