market,side,price,ev,prob,conf,home,away,totals_line
PL,Winnipeg Jets +1.5,-200.0,0.32725000000000004,0.8848333333333334,0.38483333333333336,Columbus Blue Jackets,Winnipeg Jets,6.5
ML,New York Rangers,116.0,0.7888400000000002,0.8281666666666667,0.3281666666666667,New York Rangers,Detroit Red Wings,5.5
PL,Boston Bruins +1.5,-180.0,0.22499999999999998,0.7875,0.2875,Tampa Bay Lightning,Boston Bruins,6.5
ML,Anaheim Ducks,-165.0,0.24295707070707068,0.7739166666666667,0.2739166666666667,Anaheim Ducks,Calgary Flames,6.0
ML,Pittsburgh Penguins,-220.0,0.031151515151515152,0.7089166666666666,0.20891666666666664,Pittsburgh Penguins,Florida Panthers,6.5
ML,Carolina Hurricanes,-215.0,0.0005523255813952299,0.6829166666666666,0.18291666666666662,Carolina Hurricanes,New York Islanders,6.5
ML,Nashville Predators,-120.0,0.23398611111111123,0.6730833333333334,0.17308333333333337,San Jose Sharks,Nashville Predators,6.0
ML,Winnipeg Jets,107.0,0.3703400000000002,0.662,0.16200000000000003,Columbus Blue Jackets,Winnipeg Jets,6.5
