date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-11-05,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-142,107,pinnacle,Under,0.7119,2.4,0.7119
2025-11-05,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-135,105,draftkings,Under,0.6954,2.4,0.6954
2025-11-05,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-135,104,fanduel,Under,0.6871,2.4,0.6871
2025-11-05,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,195,-280,pinnacle,Over,0.5993,0.9,0.5993
2025-11-05,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,190,-255,draftkings,Over,0.5722,0.9,0.5722
2025-11-05,Pius Suter,STL,ASSISTS,0.5,0.45,0.3553,340,-550,pinnacle,Over,0.5632,0.45,0.5632
2025-11-05,Mikael Backlund,CGY,ASSISTS,0.5,0.45,0.3553,313,-480,pinnacle,Over,0.4673,0.45,0.4673
2025-11-05,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,169,-231,pinnacle,Over,0.4584,0.9,0.4584
2025-11-05,Quinn Hughes,VAN,ASSISTS,0.5,0.45,0.3553,-162,126,draftkings,Under,0.4571,0.45,0.4571
2025-11-05,Quinn Hughes,VAN,ASSISTS,0.5,0.45,0.3553,-168,126,pinnacle,Under,0.4571,0.45,0.4571
2025-11-05,Pius Suter,STL,ASSISTS,0.5,0.45,0.3553,310,-455,draftkings,Over,0.4567,0.45,0.4567
2025-11-05,Zach Werenski,CBJ,SOG,2.5,2.4,0.394,-187,139,pinnacle,Under,0.4484,2.4,0.4484
2025-11-05,Dalibor Dvorsky,STL,ASSISTS,0.5,0.45,0.3553,305,-465,pinnacle,Over,0.4389,0.45,0.4389
2025-11-05,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,165,-218,draftkings,Over,0.4367,0.9,0.4367
2025-11-05,Ivan Provorov,CBJ,POINTS,0.5,0.9,0.5422,164,-224,pinnacle,Over,0.4313,0.9,0.4313
2025-11-05,Dylan Guenther,UTA,SOG,2.5,2.4,0.394,-175,135,draftkings,Under,0.4242,2.4,0.4242
2025-11-05,Dylan Guenther,UTA,SOG,2.5,2.4,0.394,-181,135,pinnacle,Under,0.4242,2.4,0.4242
2025-11-05,Zach Werenski,CBJ,SOG,2.5,2.4,0.394,-175,135,draftkings,Under,0.4242,2.4,0.4242
2025-11-05,Connor Bedard,CHI,SOG,2.5,2.4,0.394,-175,135,draftkings,Under,0.4242,2.4,0.4242
2025-11-05,Mikael Backlund,CGY,ASSISTS,0.5,0.45,0.3553,300,-440,draftkings,Over,0.4211,0.45,0.4211
2025-11-05,Blake Coleman,CGY,ASSISTS,0.5,0.45,0.3553,300,-475,pinnacle,Over,0.4211,0.45,0.4211
2025-11-05,Ivan Provorov,CBJ,POINTS,0.5,0.9,0.5422,160,-212,draftkings,Over,0.4096,0.9,0.4096
2025-11-05,Connor Bedard,CHI,SOG,2.5,2.4,0.394,-180,132,pinnacle,Under,0.406,2.4,0.406
2025-11-05,Pius Suter,STL,POINTS,0.5,0.9,0.5422,159,-217,pinnacle,Over,0.4042,0.9,0.4042
2025-11-05,Ryan Donato,CHI,ASSISTS,0.5,0.45,0.3553,295,-445,pinnacle,Over,0.4034,0.45,0.4034
2025-11-05,Nazem Kadri,CGY,SOG,3.5,2.4,0.173,110,-144,fanduel,Under,0.4014,2.4,0.4014
2025-11-05,Michael Misa,SJS,SOG,1.5,2.4,0.6916,102,-132,fanduel,Over,0.3969,2.4,0.3969
2025-11-05,Connor Bedard,CHI,SOG,2.5,2.4,0.394,-170,130,fanduel,Under,0.3939,2.4,0.3939
2025-11-05,Alex Ovechkin,WSH,SOG,2.5,2.4,0.394,-170,130,fanduel,Under,0.3939,2.4,0.3939
2025-11-05,Mikael Backlund,CGY,POINTS,0.5,0.9,0.5422,157,-213,pinnacle,Over,0.3933,0.9,0.3933
2025-11-05,Nazem Kadri,CGY,SOG,3.5,2.4,0.173,115,-148,draftkings,Under,0.3858,2.4,0.3858
2025-11-05,Dalibor Dvorsky,STL,ASSISTS,0.5,0.45,0.3553,290,-420,draftkings,Over,0.3856,0.45,0.3856
2025-11-05,Blake Coleman,CGY,ASSISTS,0.5,0.45,0.3553,290,-420,draftkings,Over,0.3856,0.45,0.3856
2025-11-05,Pius Suter,STL,POINTS,0.5,0.9,0.5422,155,-204,draftkings,Over,0.3825,0.9,0.3825
2025-11-05,Nazem Kadri,CGY,SOG,3.5,2.4,0.173,114,-151,pinnacle,Under,0.3747,2.4,0.3747
2025-11-05,Rasmus Andersson,CGY,POINTS,0.5,0.9,0.5422,153,-207,pinnacle,Over,0.3716,0.9,0.3716
2025-11-05,Cam Fowler,STL,POINTS,0.5,0.9,0.5422,151,-204,pinnacle,Over,0.3608,0.9,0.3608
2025-11-05,Cam Fowler,STL,POINTS,0.5,0.9,0.5422,150,-198,draftkings,Over,0.3554,0.9,0.3554
2025-11-05,Rasmus Andersson,CGY,POINTS,0.5,0.9,0.5422,150,-198,draftkings,Over,0.3554,0.9,0.3554
2025-11-05,Mikael Backlund,CGY,POINTS,0.5,0.9,0.5422,150,-198,draftkings,Over,0.3554,0.9,0.3554
2025-11-05,Dylan Guenther,UTA,SOG,2.5,2.4,0.394,-154,120,fanduel,Under,0.3333,2.4,0.3333
2025-11-05,Robert Thomas,STL,SOG,1.5,2.4,0.6916,-108,-122,pinnacle,Over,0.3319,2.4,0.3319
2025-11-05,John Klingberg,SJS,SOG,1.5,2.4,0.6916,-110,-120,draftkings,Over,0.3202,2.4,0.3202
2025-11-05,Robert Thomas,STL,SOG,1.5,2.4,0.6916,-110,-120,draftkings,Over,0.3202,2.4,0.3202
2025-11-05,Kaapo Kakko,SEA,SOG,1.5,2.4,0.6916,-110,-118,fanduel,Over,0.3202,2.4,0.3202
2025-11-05,Robert Thomas,STL,SOG,1.5,2.4,0.6916,-110,-118,fanduel,Over,0.3202,2.4,0.3202
2025-11-05,Barrett Hayton,UTA,SOG,1.5,2.4,0.6916,-110,-120,draftkings,Over,0.3202,2.4,0.3202
2025-11-05,William Nylander,TOR,POINTS,0.5,0.9,0.5422,-261,188,pinnacle,Under,0.3186,0.9,0.3186
2025-11-05,Mikael Backlund,CGY,GOALS,0.5,0.35,0.2746,380,-600,fanduel,Over,0.3183,0.35,0.3183
2025-11-05,Philipp Kurashev,SJS,GOALS,0.5,0.35,0.2746,380,-600,fanduel,Over,0.3183,0.35,0.3183
2025-11-05,Brayden Schenn,STL,GOALS,0.5,0.35,0.2746,380,-600,fanduel,Over,0.3183,0.35,0.3183
2025-11-05,Barrett Hayton,UTA,SOG,1.5,2.4,0.6916,-111,-119,pinnacle,Over,0.3146,2.4,0.3146
2025-11-05,Ryan Donato,CHI,ASSISTS,0.5,0.45,0.3553,270,-385,draftkings,Over,0.3145,0.45,0.3145
2025-11-05,Barrett Hayton,UTA,POINTS,0.5,0.9,0.5422,141,-190,pinnacle,Over,0.3066,0.9,0.3066
2025-11-05,William Nylander,TOR,POINTS,0.5,0.9,0.5422,-248,185,draftkings,Under,0.3049,0.9,0.3049
2025-11-05,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,-113,-115,fanduel,Over,0.3036,2.4,0.3036
2025-11-05,Andre Burakovsky,CHI,SOG,1.5,2.4,0.6916,-113,-115,fanduel,Over,0.3036,2.4,0.3036
2025-11-05,John Klingberg,SJS,SOG,1.5,2.4,0.6916,-113,-117,pinnacle,Over,0.3036,2.4,0.3036
2025-11-05,Macklin Celebrini,SJS,SOG,3.5,2.4,0.173,132,-174,fanduel,Under,0.3023,2.4,0.3023
2025-11-05,Dalibor Dvorsky,STL,POINTS,0.5,0.9,0.5422,140,-182,draftkings,Over,0.3012,0.9,0.3012
2025-11-05,Barrett Hayton,UTA,POINTS,0.5,0.9,0.5422,140,-182,draftkings,Over,0.3012,0.9,0.3012
2025-11-05,Justin Faulk,STL,POINTS,0.5,0.9,0.5422,140,-182,draftkings,Over,0.3012,0.9,0.3012
2025-11-05,Macklin Celebrini,SJS,SOG,3.5,2.4,0.173,135,-175,draftkings,Under,0.2996,2.4,0.2996
2025-11-05,Alex Ovechkin,WSH,SOG,3.5,2.4,0.173,135,-175,draftkings,Under,0.2996,2.4,0.2996
2025-11-05,Barrett Hayton,UTA,SOG,1.5,2.4,0.6916,-114,-114,fanduel,Over,0.2982,2.4,0.2982
2025-11-05,Kent Johnson,CBJ,SOG,1.5,2.4,0.6916,-114,-114,fanduel,Over,0.2982,2.4,0.2982
2025-11-05,Kaapo Kakko,SEA,SOG,1.5,2.4,0.6916,-115,-115,pinnacle,Over,0.2929,2.4,0.2929
2025-11-05,Kaapo Kakko,SEA,SOG,1.5,2.4,0.6916,-115,-115,draftkings,Over,0.2929,2.4,0.2929
2025-11-05,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,-115,-116,pinnacle,Over,0.2929,2.4,0.2929
2025-11-05,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,-115,-115,draftkings,Over,0.2929,2.4,0.2929
2025-11-05,Zach Werenski,CBJ,SOG,3.5,2.4,0.173,136,-178,fanduel,Under,0.2917,2.4,0.2917
2025-11-05,Alex Ovechkin,WSH,SOG,3.5,2.4,0.173,133,-178,pinnacle,Under,0.2917,2.4,0.2917
2025-11-05,Jeff Skinner,SJS,GOALS,0.5,0.35,0.2746,370,-600,fanduel,Over,0.2908,0.35,0.2908
2025-11-05,Blake Coleman,CGY,POINTS,0.5,0.9,0.5422,138,-185,pinnacle,Over,0.2903,0.9,0.2903
2025-11-05,Zach Werenski,CBJ,ASSISTS,0.5,0.45,0.3553,-130,100,draftkings,Under,0.2894,0.45,0.2894
2025-11-05,John Klingberg,SJS,POINTS,0.5,0.9,0.5422,137,-184,pinnacle,Over,0.2849,0.9,0.2849
2025-11-05,Brayden Schenn,STL,POINTS,0.5,0.9,0.5422,136,-185,pinnacle,Over,0.2795,0.9,0.2795
2025-11-05,Barrett Hayton,UTA,ASSISTS,0.5,0.45,0.3553,260,-400,pinnacle,Over,0.279,0.45,0.279
2025-11-05,Barrett Hayton,UTA,ASSISTS,0.5,0.45,0.3553,260,-370,draftkings,Over,0.279,0.45,0.279
2025-11-05,Mikhail Sergachev,UTA,SOG,1.5,2.4,0.6916,-118,-110,fanduel,Over,0.2776,2.4,0.2776
2025-11-05,John Klingberg,SJS,SOG,1.5,2.4,0.6916,-118,-110,fanduel,Over,0.2776,2.4,0.2776
2025-11-05,Joel Farabee,CGY,ASSISTS,0.5,0.45,0.3553,259,-379,pinnacle,Over,0.2755,0.45,0.2755
2025-11-05,Brayden Schenn,STL,ASSISTS,0.5,0.45,0.3553,259,-379,pinnacle,Over,0.2755,0.45,0.2755
2025-11-05,Matt Coronato,CGY,ASSISTS,0.5,0.45,0.3553,259,-378,pinnacle,Over,0.2755,0.45,0.2755
2025-11-05,Joel Farabee,CGY,POINTS,0.5,0.9,0.5422,135,-175,draftkings,Over,0.2741,0.9,0.2741
2025-11-05,Blake Coleman,CGY,POINTS,0.5,0.9,0.5422,135,-175,draftkings,Over,0.2741,0.9,0.2741
2025-11-05,Brayden Schenn,STL,POINTS,0.5,0.9,0.5422,135,-175,draftkings,Over,0.2741,0.9,0.2741
2025-11-05,John Klingberg,SJS,POINTS,0.5,0.9,0.5422,135,-175,draftkings,Over,0.2741,0.9,0.2741
2025-11-05,Brandon Montour,SEA,SOG,2.5,2.4,0.394,-147,110,pinnacle,Under,0.2727,2.4,0.2727
2025-11-05,Brandon Montour,SEA,SOG,2.5,2.4,0.394,-142,110,draftkings,Under,0.2727,2.4,0.2727
2025-11-05,Kirill Marchenko,CBJ,SOG,2.5,2.4,0.394,-142,110,draftkings,Under,0.2727,2.4,0.2727
2025-11-05,Zach Werenski,CBJ,ASSISTS,0.5,0.45,0.3553,-129,-103,pinnacle,Under,0.2707,0.45,0.2707
2025-11-05,Macklin Celebrini,SJS,SOG,3.5,2.4,0.173,139,-187,pinnacle,Under,0.2693,2.4,0.2693
2025-11-05,Ilya Mikheyev,CHI,SOG,1.5,2.4,0.6916,-120,-108,fanduel,Over,0.2679,2.4,0.2679
2025-11-05,Blake Coleman,CGY,GOALS,0.5,0.35,0.2746,360,-600,fanduel,Over,0.2634,0.35,0.2634
2025-11-05,Brandon Montour,SEA,SOG,2.5,2.4,0.394,-140,108,fanduel,Under,0.2605,2.4,0.2605
2025-11-05,Macklin Celebrini,SJS,POINTS,0.5,0.9,0.5422,-220,175,pinnacle,Under,0.2591,0.9,0.2591
2025-11-05,Quinn Hughes,VAN,POINTS,0.5,0.9,0.5422,-240,175,pinnacle,Under,0.2591,0.9,0.2591
2025-11-05,Kirill Marchenko,CBJ,SOG,2.5,2.4,0.394,-142,107,pinnacle,Under,0.2545,2.4,0.2545
2025-11-05,Kirill Marchenko,CBJ,SOG,2.5,2.4,0.394,-138,106,fanduel,Under,0.2484,2.4,0.2484
2025-11-05,Evander Kane,VAN,SOG,2.5,2.4,0.394,-138,106,fanduel,Under,0.2484,2.4,0.2484
2025-11-05,Mikhail Sergachev,UTA,SOG,1.5,2.4,0.6916,-125,-106,pinnacle,Over,0.2448,2.4,0.2448
2025-11-05,Mikhail Sergachev,UTA,SOG,1.5,2.4,0.6916,-125,-105,draftkings,Over,0.2448,2.4,0.2448
2025-11-05,Boone Jenner,CBJ,ASSISTS,0.5,0.45,0.3553,250,-364,pinnacle,Over,0.2435,0.45,0.2435
2025-11-05,Clayton Keller,UTA,POINTS,0.5,0.9,0.5422,-235,171,pinnacle,Under,0.2408,0.9,0.2408
2025-11-05,Nate Schmidt,UTA,ASSISTS,0.5,0.45,0.3553,249,-361,pinnacle,Over,0.2399,0.45,0.2399
2025-11-05,Quinn Hughes,VAN,POINTS,0.5,0.9,0.5422,-225,170,draftkings,Under,0.2362,0.9,0.2362
2025-11-05,Ryan Donato,CHI,POINTS,0.5,0.9,0.5422,128,-171,pinnacle,Over,0.2361,0.9,0.2361
2025-11-05,Joel Farabee,CGY,POINTS,0.5,0.9,0.5422,128,-175,pinnacle,Over,0.2361,0.9,0.2361
2025-11-05,Andre Burakovsky,CHI,GOALS,0.5,0.35,0.2746,350,-550,fanduel,Over,0.2359,0.35,0.2359
2025-11-05,Ryan Donato,CHI,POINTS,0.5,0.9,0.5422,126,-162,draftkings,Over,0.2253,0.9,0.2253
2025-11-05,Tyler Bertuzzi,CHI,SOG,1.5,2.4,0.6916,-130,100,draftkings,Over,0.2235,2.4,0.2235
2025-11-05,Kent Johnson,CBJ,SOG,1.5,2.4,0.6916,-130,100,draftkings,Over,0.2235,2.4,0.2235
2025-11-05,MacKenzie Weegar,CGY,POINTS,0.5,0.9,0.5422,125,-167,pinnacle,Over,0.2198,0.9,0.2198
2025-11-05,Kent Johnson,CBJ,SOG,1.5,2.4,0.6916,-131,-101,pinnacle,Over,0.2195,2.4,0.2195
2025-11-05,Tyler Bertuzzi,CHI,SOG,1.5,2.4,0.6916,-132,102,fanduel,Over,0.2155,2.4,0.2155
2025-11-05,Kaapo Kakko,SEA,POINTS,0.5,0.9,0.5422,124,-166,pinnacle,Over,0.2144,0.9,0.2144
2025-11-05,Charlie Coyle,CBJ,POINTS,0.5,0.9,0.5422,124,-165,pinnacle,Over,0.2144,0.9,0.2144
2025-11-05,Philipp Kurashev,SJS,POINTS,0.5,0.9,0.5422,124,-166,pinnacle,Over,0.2144,0.9,0.2144
2025-11-05,Clayton Keller,UTA,SOG,2.5,2.4,0.394,-130,100,draftkings,Under,0.2121,2.4,0.2121
2025-11-05,Evander Kane,VAN,SOG,2.5,2.4,0.394,-130,100,draftkings,Under,0.2121,2.4,0.2121
2025-11-05,Kaapo Kakko,SEA,ASSISTS,0.5,0.45,0.3553,241,-348,pinnacle,Over,0.2115,0.45,0.2115
2025-11-05,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,-133,-101,pinnacle,Over,0.2115,2.4,0.2115
2025-11-05,Anthony Beauvillier,WSH,GOALS,0.5,0.35,0.2746,340,-550,fanduel,Over,0.2085,0.35,0.2085
2025-11-05,Barrett Hayton,UTA,GOALS,0.5,0.35,0.2746,340,-550,fanduel,Over,0.2085,0.35,0.2085
2025-11-05,Tyler Bertuzzi,CHI,GOALS,0.5,0.35,0.2746,340,-550,fanduel,Over,0.2085,0.35,0.2085
2025-11-05,Mason Marchment,SEA,ASSISTS,0.5,0.45,0.3553,240,-345,pinnacle,Over,0.208,0.45,0.208
2025-11-05,Tyler Bertuzzi,CHI,SOG,1.5,2.4,0.6916,-134,101,pinnacle,Over,0.2076,2.4,0.2076
2025-11-05,William Nylander,TOR,SOG,2.5,2.4,0.394,-131,-101,pinnacle,Under,0.2061,2.4,0.2061
2025-11-05,William Nylander,TOR,ASSISTS,0.5,0.45,0.3553,-116,-115,pinnacle,Under,0.2053,0.45,0.2053
2025-11-05,William Nylander,TOR,ASSISTS,0.5,0.45,0.3553,-115,-115,draftkings,Under,0.2053,0.45,0.2053
2025-11-05,Joel Farabee,CGY,SOG,1.5,2.4,0.6916,-135,105,draftkings,Over,0.2038,2.4,0.2038
2025-11-05,Philipp Kurashev,SJS,SOG,1.5,2.4,0.6916,-135,105,draftkings,Over,0.2038,2.4,0.2038
2025-11-05,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,-135,105,draftkings,Over,0.2038,2.4,0.2038
2025-11-05,Ryan Leonard,WSH,SOG,1.5,2.4,0.6916,-135,104,fanduel,Over,0.2038,2.4,0.2038
2025-11-05,Sam Rinzel,CHI,SOG,1.5,2.4,0.6916,-135,105,draftkings,Over,0.2038,2.4,0.2038
2025-11-05,Clayton Keller,UTA,SOG,2.5,2.4,0.394,-128,-102,fanduel,Under,0.2002,2.4,0.2002
2025-11-05,Justin Faulk,STL,POINTS,0.5,0.9,0.5422,121,-165,pinnacle,Over,0.1982,0.9,0.1982
2025-11-05,Mason Marchment,SEA,POINTS,0.5,0.9,0.5422,121,-161,pinnacle,Over,0.1982,0.9,0.1982
2025-11-05,Evander Kane,VAN,SOG,2.5,2.4,0.394,-129,-103,pinnacle,Under,0.1944,2.4,0.1944
2025-11-05,Kaapo Kakko,SEA,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Philipp Kurashev,SJS,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Mason Marchment,SEA,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,MacKenzie Weegar,CGY,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Morgan Rielly,TOR,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Charlie Coyle,CBJ,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Filip Hronek,VAN,POINTS,0.5,0.9,0.5422,120,-154,draftkings,Over,0.1927,0.9,0.1927
2025-11-05,Dylan Strome,WSH,ASSISTS,0.5,0.45,0.3553,-113,-118,pinnacle,Under,0.1911,0.45,0.1911
2025-11-05,Clayton Keller,UTA,ASSISTS,0.5,0.45,0.3553,-112,-118,pinnacle,Under,0.1911,0.45,0.1911
2025-11-05,Clayton Keller,UTA,POINTS,0.5,0.9,0.5422,-212,160,draftkings,Under,0.1904,0.9,0.1904
2025-11-05,Tyler Toffoli,SJS,SOG,2.5,2.4,0.394,-125,-104,fanduel,Under,0.1888,2.4,0.1888
2025-11-05,Clayton Keller,UTA,SOG,2.5,2.4,0.394,-128,-104,pinnacle,Under,0.1888,2.4,0.1888
2025-11-05,Filip Hronek,VAN,POINTS,0.5,0.9,0.5422,119,-158,pinnacle,Over,0.1873,0.9,0.1873
2025-11-05,Teuvo Teravainen,CHI,POINTS,0.5,0.9,0.5422,119,-158,pinnacle,Over,0.1873,0.9,0.1873
2025-11-05,Joel Farabee,CGY,SOG,1.5,2.4,0.6916,-140,106,pinnacle,Over,0.1855,2.4,0.1855
2025-11-05,Sam Rinzel,CHI,SOG,1.5,2.4,0.6916,-140,106,pinnacle,Over,0.1855,2.4,0.1855
2025-11-05,Philipp Kurashev,SJS,SOG,1.5,2.4,0.6916,-140,108,fanduel,Over,0.1855,2.4,0.1855
2025-11-05,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,-140,108,fanduel,Over,0.1855,2.4,0.1855
2025-11-05,Quinn Hughes,VAN,SOG,2.5,2.4,0.394,-125,-105,draftkings,Under,0.1832,2.4,0.1832
2025-11-05,Jake DeBrusk,VAN,SOG,2.5,2.4,0.394,-125,-105,draftkings,Under,0.1832,2.4,0.1832
2025-11-05,Clayton Keller,UTA,ASSISTS,0.5,0.45,0.3553,-110,-120,draftkings,Under,0.182,0.45,0.182
2025-11-05,Dylan Strome,WSH,ASSISTS,0.5,0.45,0.3553,-110,-120,draftkings,Under,0.182,0.45,0.182
2025-11-05,Boone Jenner,CBJ,POINTS,0.5,0.9,0.5422,118,-157,pinnacle,Over,0.1819,0.9,0.1819
2025-11-05,Dalibor Dvorsky,STL,POINTS,0.5,0.9,0.5422,118,-160,pinnacle,Over,0.1819,0.9,0.1819
2025-11-05,Shane Wright,SEA,GOALS,0.5,0.35,0.2746,330,-500,fanduel,Over,0.181,0.35,0.181
2025-11-05,Auston Matthews,TOR,GOALS,0.5,0.35,0.2746,115,-160,fanduel,Under,0.1787,0.35,0.1787
2025-11-05,Jeff Skinner,SJS,SOG,1.5,2.4,0.6916,-142,110,draftkings,Over,0.1786,2.4,0.1786
