team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
New York Rangers,8476459,,SOG,6.0,765,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476459,,GOALS,0.0,2926,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476459,,ASSISTS,1.0,2023,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476459,,POINTS,1.0,2163,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476459,,BLOCKS,1.0,2210,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476459,,SAVES,0.0,6000,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,SOG,0.0,261,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,GOALS,0.0,4331,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,ASSISTS,0.0,2937,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,POINTS,0.0,2106,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,BLOCKS,1.0,2058,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8476389,,SAVES,0.0,6000,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,SOG,2.0,874,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,GOALS,0.0,3932,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,ASSISTS,1.0,2226,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,POINTS,1.0,2258,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,BLOCKS,0.0,3354,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8482109,,SAVES,0.0,6000,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
New York Rangers,8478882,,SOG,1.0,1140,6000,New York Rangers,Buffalo Sabres,2026-04-08,0
