date,player,team,market,line,proj_lambda,p_over,over_price,under_price,book,side,ev,chosen_prob
2026-02-05,Jesper Bratt,NJD,ASSISTS,0.5,0.2248,0.181562,130,-168.0,draftkings,Under,0.3056034761904763,0.818438
2026-02-05,Jesper Bratt,NJD,POINTS,0.5,0.4477,0.312312,-140,105.0,betmgm,Under,0.4097604,0.6876880000000001
2026-02-05,Lenni Hameenaho,NJD,ASSISTS,0.5,0.2248,0.17975,310,-455.0,draftkings,Under,0.0005247252747254127,0.82025
2026-02-05,Nico Hischier,NJD,ASSISTS,0.5,0.1327,0.119188,128,-171.0,pinnacle,Under,0.3959067368421053,0.880812
2026-02-05,Simon Nemec,NJD,ASSISTS,0.5,0.1327,0.116062,270,-400.0,betmgm,Under,0.1049225,0.883938
2026-02-05,Timo Meier,NJD,ASSISTS,0.5,0.1327,0.116312,190,-250.0,betmgm,Under,0.23716319999999996,0.883688
2026-02-05,Timo Meier,NJD,GOALS,0.5,0.1112,0.106125,210,-290.0,fanduel,Under,0.20210775862068964,0.893875
2026-02-05,Timo Meier,NJD,POINTS,0.5,0.2409,0.19175,-135,100.0,betmgm,Under,0.6165,0.80825
2026-02-05,Brady Skjei,NSH,ASSISTS,0.5,0.2416,0.1925,270,-385.0,draftkings,Under,0.017240259740259806,0.8075
2026-02-05,Erik Haula,NSH,ASSISTS,0.5,0.2416,0.198375,250,-350.0,betmgm,Under,0.030660714285714236,0.801625
2026-02-05,Michael Bunting,NSH,ASSISTS,0.5,0.2416,0.199563,270,-385.0,draftkings,Under,0.008342714285714425,0.8004370000000001
2026-02-05,Anders Lee,NYI,GOALS,0.5,0.0,0.0,330,-500.0,fanduel,Under,0.19999999999999996,1.0
2026-02-05,Bo Horvat,NYI,ASSISTS,0.5,0.3375,0.25275,155,-210.0,betmgm,Under,0.10308333333333336,0.74725
2026-02-05,Emil Heineman,NYI,ASSISTS,0.5,0.0,0.0,325,-500.0,betmgm,Under,0.19999999999999996,1.0
2026-02-05,Emil Heineman,NYI,GOALS,0.5,0.0801,0.07575,320,-490.0,fanduel,Under,0.11287244897959187,0.92425
2026-02-05,Emil Heineman,NYI,POINTS,0.5,0.1049,0.09325,150,-198.0,draftkings,Under,0.3647045454545455,0.90675
2026-02-05,Ryan Pulock,NYI,ASSISTS,0.5,0.2245,0.188562,280,-400.0,betmgm,Under,0.01429749999999999,0.811438
2026-02-05,Gabe Perreault,NYR,ASSISTS,0.5,0.1294,0.112187,320,-500.0,betmgm,Under,0.06537559999999992,0.887813
2026-02-05,Vincent Trocheck,NYR,GOALS,0.5,0.1035,0.096625,260,-400.0,fanduel,Under,0.12921875000000005,0.903375
2026-02-05,Vladislav Gavrikov,NYR,ASSISTS,0.5,0.3014,0.233375,190,-255.0,draftkings,Under,0.06726225490196075,0.766625
2026-02-05,Will Cuylle,NYR,ASSISTS,0.5,0.1294,0.117688,280,-400.0,betmgm,Under,0.10288999999999998,0.882312
2026-02-05,Drake Batherson,OTT,ASSISTS,0.5,0.398,0.291125,140,-182.0,draftkings,Under,0.09836675824175817,0.7088749999999999
2026-02-05,Drake Batherson,OTT,GOALS,0.5,0.1065,0.09775,270,-400.0,fanduel,Under,0.1278125,0.90225
2026-02-05,Drake Batherson,OTT,POINTS,0.5,0.5897,0.3805,-130,100.0,draftkings,Under,0.23899999999999988,0.6194999999999999
2026-02-05,Dylan Cozens,OTT,ASSISTS,0.5,0.4655,0.326688,150,-200.0,betmgm,Under,0.009968000000000032,0.673312
2026-02-05,Shane Pinto,OTT,ASSISTS,0.5,0.1082,0.098062,230,-320.0,draftkings,Under,0.18379362500000002,0.901938
2026-02-05,Shane Pinto,OTT,POINTS,0.5,0.3447,0.256937,115,-155.0,betmgm,Under,0.22245848387096767,0.743063
2026-02-05,Tim Stützle,OTT,ASSISTS,0.5,0.532,0.357812,100,-130.0,betmgm,Under,0.13617876923076916,0.642188
2026-02-05,Bobby Brink,PHI,ASSISTS,0.5,0.0017,0.001687,260,-370.0,draftkings,Under,0.26812732432432423,0.998313
2026-02-05,Bobby Brink,PHI,POINTS,0.5,0.3498,0.264313,140,-182.0,draftkings,Under,0.1399106263736264,0.735687
2026-02-05,Christian Dvorak,PHI,ASSISTS,0.5,0.3303,0.249688,165,-218.0,draftkings,Under,0.09449181651376137,0.750312
2026-02-05,Christian Dvorak,PHI,POINTS,0.5,0.5493,0.36125,-120,-110.0,betmgm,Under,0.21943181818181812,0.6387499999999999
2026-02-05,Jamie Drysdale,PHI,ASSISTS,0.5,0.364,0.275687,175,-235.0,betmgm,Under,0.03253129787234038,0.724313
2026-02-05,Matvei Michkov,PHI,ASSISTS,0.5,0.208,0.177687,280,-400.0,betmgm,Under,0.02789124999999995,0.822313
2026-02-05,Noah Cates,PHI,ASSISTS,0.5,0.0968,0.091063,340,-500.0,draftkings,Under,0.09072439999999996,0.908937
2026-02-05,Noah Cates,PHI,POINTS,0.5,0.1116,0.101187,185,-248.0,draftkings,Under,0.2612375967741936,0.898813
2026-02-05,Travis Konecny,PHI,ASSISTS,0.5,0.6155,0.396313,105,-135.0,draftkings,Under,0.050862555555555466,0.603687
2026-02-05,Trevor Zegras,PHI,ASSISTS,0.5,0.4292,0.30275,140,-190.0,betmgm,Under,0.0642236842105261,0.6972499999999999
2026-02-05,Trevor Zegras,PHI,GOALS,0.5,0.1046,0.094312,270,-400.0,fanduel,Under,0.13211000000000006,0.905688
2026-02-05,Trevor Zegras,PHI,POINTS,0.5,0.6076,0.392,-136,102.0,pinnacle,Under,0.22816000000000003,0.608
2026-02-05,Ben Kindel,PIT,ASSISTS,0.5,0.2276,0.189312,270,-385.0,draftkings,Under,0.021256311688311713,0.810688
2026-02-05,Bryan Rust,PIT,ASSISTS,0.5,0.1273,0.112375,160,-212.0,draftkings,Under,0.30631603773584914,0.887625
2026-02-05,Bryan Rust,PIT,POINTS,0.5,0.4541,0.319125,-134,101.0,pinnacle,Under,0.3685587499999998,0.680875
2026-02-05,Erik Karlsson,PIT,ASSISTS,0.5,0.4304,0.309375,120,-154.0,draftkings,Under,0.1390827922077923,0.690625
2026-02-05,Erik Karlsson,PIT,POINTS,0.5,0.6078,0.388562,-112,-118.0,pinnacle,Under,0.12960579661016935,0.6114379999999999
2026-02-05,Rickard Rakell,PIT,ASSISTS,0.5,0.3199,0.24425,155,-204.0,draftkings,Under,0.12621568627450985,0.75575
2026-02-05,Brandon Hagel,TBL,GOALS,0.5,0.3325,0.251688,140,-185.0,fanduel,Under,0.15280497297297296,0.748312
2026-02-05,Darren Raddysh,TBL,ASSISTS,0.5,0.1294,0.114437,-130,100.0,draftkings,Under,0.771126,0.885563
2026-02-05,Darren Raddysh,TBL,POINTS,0.5,0.2554,0.206187,-205,152.0,pinnacle,Under,1.00040876,0.793813
2026-02-05,Darren Raddysh,TBL,SOG,2.5,1.6758,0.249875,-130,-102.0,pinnacle,Under,0.48554166666666654,0.7501249999999999
2026-02-05,Jake Guentzel,TBL,ASSISTS,0.5,0.5185,0.35025,-155,115.0,betmgm,Under,0.3969625,0.64975
2026-02-05,Jake Guentzel,TBL,POINTS,1.5,1.139,0.286125,135,-175.0,draftkings,Under,0.12180357142857146,0.713875
2026-02-05,Nikita Kucherov,TBL,ASSISTS,1.5,1.517,0.373,125,-165.0,betmgm,Under,0.006999999999999951,0.627
2026-02-05,Oliver Bjorkstrand,TBL,ASSISTS,0.5,0.1428,0.126375,210,-295.0,betmgm,Under,0.16976906779661016,0.873625
2026-02-05,Oliver Bjorkstrand,TBL,POINTS,0.5,0.32,0.242063,110,-150.0,betmgm,Under,0.2632283333333332,0.757937
2026-02-05,Victor Hedman,TBL,ASSISTS,0.5,0.4325,0.310312,155,-210.0,betmgm,Under,0.018110857142857317,0.6896880000000001
2026-02-05,Victor Hedman,TBL,POINTS,0.5,0.4108,0.296812,125,-165.0,betmgm,Under,0.12936254545454529,0.7031879999999999
2026-02-05,Ivan Barbashev,VGK,ASSISTS,0.5,0.2781,0.2165,190,-255.0,draftkings,Under,0.09075490196078423,0.7835
2026-02-05,Ivan Barbashev,VGK,POINTS,0.5,0.5234,0.354187,100,-130.0,betmgm,Under,0.14259223076923067,0.645813
2026-02-05,Jack Eichel,VGK,POINTS,1.5,1.0743,0.267625,130,-175.0,betmgm,Under,0.15087499999999998,0.732375
2026-02-05,Mark Stone,VGK,ASSISTS,0.5,0.5798,0.373375,-147,111.0,pinnacle,Under,0.3221787500000002,0.626625
2026-02-05,Mark Stone,VGK,GOALS,0.5,0.3194,0.248938,180,-250.0,fanduel,Under,0.051486799999999944,0.751062
2026-02-05,Mitch Marner,VGK,ASSISTS,0.5,0.381,0.2805,-135,102.0,pinnacle,Under,0.45339000000000007,0.7195
2026-02-05,Mitch Marner,VGK,POINTS,1.5,0.7497,0.183312,150,-198.0,draftkings,Under,0.22915668686868695,0.816688
2026-02-05,Noah Hanifin,VGK,ASSISTS,0.5,0.1598,0.13625,210,-285.0,draftkings,Under,0.1668201754385965,0.86375
2026-02-05,Noah Hanifin,VGK,POINTS,0.5,0.1237,0.10925,155,-210.0,betmgm,Under,0.3149166666666668,0.89075
2026-02-05,Pavel Dorofeyev,VGK,ASSISTS,0.5,0.0089,0.00775,210,-295.0,betmgm,Under,0.3286059322033898,0.99225
2026-02-05,Pavel Dorofeyev,VGK,POINTS,0.5,0.6373,0.395625,-125,-105.0,betmgm,Under,0.17997023809523804,0.604375
2026-02-05,Shea Theodore,VGK,ASSISTS,0.5,0.3231,0.2465,155,-210.0,betmgm,Under,0.11230952380952397,0.7535000000000001
2026-02-05,Shea Theodore,VGK,POINTS,0.5,0.4047,0.2875,115,-155.0,betmgm,Under,0.17217741935483866,0.7125
2026-02-05,Tomas Hertl,VGK,ASSISTS,0.5,0.381,0.278687,130,-175.0,betmgm,Under,0.1334918571428571,0.721313
2026-02-05,Tomas Hertl,VGK,GOALS,0.5,0.194,0.168187,195,-270.0,fanduel,Under,0.13989188888888882,0.831813
2026-02-05,Tomas Hertl,VGK,POINTS,0.5,0.6369,0.394125,-165,125.0,betmgm,Under,0.3632187499999999,0.6058749999999999
2026-02-05,Alex Ovechkin,WSH,ASSISTS,0.5,0.3589,0.273938,130,-168.0,draftkings,Under,0.15824176190476197,0.726062
2026-02-05,Alex Ovechkin,WSH,GOALS,0.5,0.1829,0.158938,150,-210.0,fanduel,Under,0.24156771428571433,0.841062
2026-02-05,Alex Ovechkin,WSH,POINTS,0.5,0.5395,0.357875,-190,141.0,pinnacle,Under,0.5475212500000002,0.6421250000000001
2026-02-05,Anthony Beauvillier,WSH,ASSISTS,0.5,0.1319,0.118563,270,-400.0,betmgm,Under,0.10179625000000003,0.881437
2026-02-05,Anthony Beauvillier,WSH,POINTS,0.5,0.3085,0.242812,125,-160.0,betmgm,Under,0.23043049999999998,0.757188
2026-02-05,Dylan Strome,WSH,ASSISTS,0.5,0.4463,0.314625,112,-149.0,pinnacle,Under,0.14535822147651012,0.6853750000000001
2026-02-05,Ryan Leonard,WSH,ASSISTS,0.5,0.1319,0.115562,165,-220.0,betmgm,Under,0.28645527272727284,0.8844380000000001
2026-02-05,Ryan Leonard,WSH,POINTS,0.5,0.1161,0.102438,-110,-118.0,betmgm,Under,0.6582077627118643,0.897562
2026-02-05,Tom Wilson,WSH,GOALS,0.5,0.0733,0.068375,195,-270.0,fanduel,Under,0.2766712962962962,0.931625
