date,home,away,market,ev
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_under,0.3648
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_away_ml,0.3605
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_under,0.3395
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_away_ml,0.3291
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_away_ml,0.2385
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_under,0.2346
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_home_ml,0.1884
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_away_pl_+1.5,0.1742
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_under,0.1412
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_under,0.1282
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_home_ml,0.1265
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_under,0.1023
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_away_pl_+1.5,0.0912
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_away_pl_+1.5,0.0581
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_away_pl_+1.5,0.0318
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_home_ml,0.0278
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_under,0.0148
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_home_ml,0.0148
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_away_pl_+1.5,0.0066
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_away_pl_+1.5,0.0002
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_away_pl_+1.5,-0.0062
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_over,-0.0847
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_away_ml,-0.1075
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_home_pl_-1.5,-0.1108
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_away_ml,-0.1147
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_home_pl_-1.5,-0.1407
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_home_pl_-1.5,-0.1457
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_over,-0.1489
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_home_pl_-1.5,-0.1506
2026-02-04T00:00:00Z,New Jersey Devils,Columbus Blue Jackets,ev_away_ml,-0.2143
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_home_ml,-0.2229
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_home_pl_-1.5,-0.2256
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_over,-0.2308
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_home_pl_-1.5,-0.231
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_over,-0.2449
2026-02-04T00:30:00Z,Tampa Bay Lightning,Buffalo Sabres,ev_home_ml,-0.2566
2026-02-04T03:00:00Z,Anaheim Ducks,Seattle Kraken,ev_over,-0.3369
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_home_pl_-1.5,-0.3416
2026-02-04T00:00:00Z,Philadelphia Flyers,Washington Capitals,ev_home_ml,-0.3497
2026-02-04T00:00:00Z,Carolina Hurricanes,Ottawa Senators,ev_over,-0.4022
2026-02-04T00:30:00Z,New York Islanders,Pittsburgh Penguins,ev_over,-0.4098
2026-02-04T01:30:00Z,Edmonton Oilers,Toronto Maple Leafs,ev_away_ml,-0.4193
