team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Minnesota Wild,8474567,1,Zach Bogosian,Montréal Canadiens,Minnesota Wild,2026-01-20,0.8676,0.0888,0.0914,0.1802,1.0014,0.0,574.8444444444445,1
Minnesota Wild,8474567,2,Zach Bogosian,Montréal Canadiens,Minnesota Wild,2026-01-20,0.8818,0.097,0.105,0.202,1.0408,0.0,575.7866666666667,1
Minnesota Wild,8474567,3,Zach Bogosian,Montréal Canadiens,Minnesota Wild,2026-01-20,0.882,0.0938,0.0938,0.1876,1.035,0.0,573.3511111111112,1
Minnesota Wild,8474567,4,Zach Bogosian,Montréal Canadiens,Minnesota Wild,2026-01-20,0.0662,0.0078,0.0,0.0078,0.0532,0.0,29.73,1
Minnesota Wild,8475149,1,Marcus Johansson,Montréal Canadiens,Minnesota Wild,2026-01-20,0.4784,0.0534,0.081,0.13440000000000002,0.0,0.0,260.8888888888889,1
Minnesota Wild,8475149,2,Marcus Johansson,Montréal Canadiens,Minnesota Wild,2026-01-20,0.5018,0.0504,0.0732,0.1236,0.0,0.0,260.4266666666667,1
Minnesota Wild,8475149,3,Marcus Johansson,Montréal Canadiens,Minnesota Wild,2026-01-20,0.4876,0.0504,0.0742,0.1246,0.0,0.0,261.77777777777777,1
Minnesota Wild,8475220,1,Marcus Foligno,Montréal Canadiens,Minnesota Wild,2026-01-20,0.5868,0.0576,0.0832,0.14079999999999998,0.0,0.0,323.6266666666667,1
Minnesota Wild,8475220,2,Marcus Foligno,Montréal Canadiens,Minnesota Wild,2026-01-20,0.6018,0.0626,0.0898,0.1524,0.0,0.0,323.6266666666667,1
Minnesota Wild,8475220,3,Marcus Foligno,Montréal Canadiens,Minnesota Wild,2026-01-20,0.6288,0.0562,0.087,0.1432,0.0,0.0,324.74666666666667,1
Minnesota Wild,8475752,1,Tyler Pitlick,Montréal Canadiens,Minnesota Wild,2026-01-20,0.3888,0.0356,0.0674,0.10300000000000001,0.0,0.0,205.1288888888889,1
Minnesota Wild,8475752,2,Tyler Pitlick,Montréal Canadiens,Minnesota Wild,2026-01-20,0.4002,0.0418,0.0702,0.11199999999999999,0.0,0.0,204.62222222222223,1
Minnesota Wild,8475752,3,Tyler Pitlick,Montréal Canadiens,Minnesota Wild,2026-01-20,0.3748,0.0376,0.0642,0.1018,0.0,0.0,205.61777777777777,1
Minnesota Wild,8475752,4,Tyler Pitlick,Montréal Canadiens,Minnesota Wild,2026-01-20,0.029,0.0028,0.0,0.0028,0.0,0.0,10.8225,1
