date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,ev_over,chosen_prob,edge_score,edge_drivers,edge_reasons,proj
2026-05-06,Cutter Gauthier,ANA,VGK,SOG,3.5,2.4,0.17297174030349166,-133,101.0,pinnacle,Under,101.0,0.6623268019899817,0.6623268019899817,0.8270282596965084,0.5787686793309212,MODEL UND · CONF60+ · CONS4+ · B2B,MODEL UND · CONF60+ · CONS4+ · B2B,2.4
2026-05-06,Ivan Demidov,MTL,BUF,POINTS,0.5,0.2109651118516922,0.22621828926904886,-115,-115.0,draftkings,Under,-115.0,0.4466353722361259,0.4466353722361259,0.7737817107309511,0.5699317947828908,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,0.2109651118516922
2026-05-06,Tage Thompson,BUF,MTL,SOG,3.5,2.4,0.17297174030349166,-140,100.0,betmgm,Under,100.0,0.6540565193930168,0.6540565193930168,0.8270282596965084,0.561386196953811,MODEL UND · CONF60+ · CONS4+,MODEL UND · CONF60+ · CONS4+,2.4
2026-05-06,Jack Eichel,VGK,ANA,SOG,3.5,2.725073337554932,0.23980270810345924,124,-160.0,draftkings,Under,-160.0,0.23532059933187865,0.23532059933187865,0.7601972918965407,0.5577396539641715,MODEL UND · JUICE · CONF60+ · CONS4+ · B2B · MATCHUP+,MODEL UND · JUICE · CONF60+ · CONS4+ · B2B · MATCHUP+,2.725073337554932
2026-05-06,Nick Suzuki,MTL,BUF,SOG,2.5,2.118350982666016,0.3217526292112796,105,-135.0,draftkings,Under,-135.0,0.18065283063221704,0.18065283063221704,0.6782473707887204,0.47953671616905663,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,2.118350982666016
2026-05-06,Shea Theodore,VGK,ANA,ASSISTS,0.5,0.2808020114898681,0.24788366550778104,114,-145.0,draftkings,Under,-145.0,0.2708172548316803,0.2708172548316803,0.7521163344922189,0.4763871028301832,MODEL UND · JUICE · CONF60+ · CONS3+ · B2B · MATCHUP-,MODEL UND · JUICE · CONF60+ · CONS3+ · B2B · MATCHUP-,0.2808020114898681
2026-05-06,Rasmus Dahlin,BUF,MTL,ASSISTS,0.5,0.45,0.3493693361689746,-130,100.0,draftkings,Under,100.0,0.3012613276620508,0.3012613276620508,0.6506306638310254,0.4642143815784367,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,0.45
2026-05-06,Cole Caufield,MTL,BUF,SOG,2.5,2.239701509475708,0.3529495530977386,-175,135.0,draftkings,Under,135.0,0.5205685502203141,0.5205685502203141,0.6470504469022613,0.45457917705988937,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,2.239701509475708
2026-05-06,Mattias Samuelsson,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,144,-195.0,pinnacle,Over,144.0,0.6874038595110341,0.6874038595110341,0.6915589588159976,0.45348357785619386,MODEL OVR · CONF60+ · CONS3+,MODEL OVR · CONF60+ · CONS3+,2.4
2026-05-06,Owen Power,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,140,-188.0,pinnacle,Over,140.0,0.6597415011583941,0.6597415011583941,0.6915589588159976,0.45348357785619386,MODEL OVR · CONF60+ · CONS3+,MODEL OVR · CONF60+ · CONS3+,2.4
2026-05-06,Peyton Krebs,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,127,-169.0,pinnacle,Over,127.0,0.5698388365123146,0.5698388365123146,0.6915589588159976,0.45348357785619386,MODEL OVR · CONF60+ · SINGLE,MODEL OVR · CONF60+ · SINGLE,2.4
2026-05-06,Bowen Byram,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-112,-118.0,pinnacle,Over,-112.0,0.3090223149017097,0.3090223149017097,0.6915589588159976,0.45348357785619386,MODEL OVR · CONF60+ · CONS3+,MODEL OVR · CONF60+ · CONS3+,2.4
2026-05-06,Josh Norris,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-117,-113.0,pinnacle,Over,-117.0,0.282634991992064,0.282634991992064,0.6915589588159976,0.45348357785619386,MODEL OVR · CONF60+ · CONS3+,MODEL OVR · CONF60+ · CONS3+,2.4
