team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Ottawa Senators,8481596,1,Shane Pinto,Ottawa Senators,Montréal Canadiens,2026-03-11,0.886,0.062,0.15266666666666667,0.21466666666666667,0.3813333333333333,0.0,462.31851851854566,1
Ottawa Senators,8482116,1,Tim Stützle,Ottawa Senators,Montréal Canadiens,2026-03-11,0.8781666666666667,0.17616666666666667,0.11266666666666666,0.28883333333333333,0.17466666666666666,0.0,462.31851851854566,1
Ottawa Senators,8478020,1,Michael Amadio,Ottawa Senators,Montréal Canadiens,2026-03-11,0.6526666666666666,0.09966666666666667,0.12416666666666666,0.22383333333333333,0.306,0.0,462.31851851854566,1
Ottawa Senators,8482105,1,Jake Sanderson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.7965,0.03683333333333333,0.16383333333333333,0.20066666666666666,0.38366666666666666,0.0,557.5703703703979,1
Ottawa Senators,8478469,1,Thomas Chabot,Ottawa Senators,Montréal Canadiens,2026-03-11,0.697,0.0355,0.1605,0.196,0.5128333333333334,0.0,557.5703703703979,1
Montréal Canadiens,8480018,1,Nick Suzuki,Ottawa Senators,Montréal Canadiens,2026-03-11,0.7821666666666667,0.09783333333333333,0.1505,0.24833333333333332,0.2705,0.0,454.70370370372785,1
Montréal Canadiens,8483515,1,Juraj Slafkovský,Ottawa Senators,Montréal Canadiens,2026-03-11,0.7916666666666666,0.08299999999999999,0.1645,0.2475,0.3878333333333333,0.0,454.70370370372785,1
Montréal Canadiens,8481540,1,Cole Caufield,Ottawa Senators,Montréal Canadiens,2026-03-11,0.99,0.16183333333333333,0.12416666666666666,0.286,0.21816666666666665,0.0,454.70370370372785,1
Montréal Canadiens,8476875,1,Mike Matheson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.6073333333333333,0.026166666666666664,0.15666666666666665,0.18283333333333332,0.4761666666666666,0.0,564.4592592592841,1
Montréal Canadiens,8483457,1,Lane Hutson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.445,0.0545,0.11683333333333333,0.17133333333333334,0.42183333333333334,0.0,502.940740740776,1
Ottawa Senators,8473503,1,James Reimer,Ottawa Senators,Montréal Canadiens,2026-03-11,0.0,0.0,0.0,0.0,0.0,6.524741666666654,1199.9999999999998,1
Montréal Canadiens,8482487,1,Jakub Dobes,Ottawa Senators,Montréal Canadiens,2026-03-11,0.0,0.0,0.0,0.0,0.0,7.400099999999982,1199.9999999999998,1
Ottawa Senators,8482092,1,Ridly Greig,Ottawa Senators,Montréal Canadiens,2026-03-11,0.4255,0.0305,0.0785,0.109,0.20616666666666666,0.0,287.7037037037016,1
Ottawa Senators,8480208,1,Drake Batherson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.5725,0.06,0.06983333333333333,0.12983333333333333,0.09183333333333334,0.0,287.7037037037016,1
Ottawa Senators,8480801,1,Brady Tkachuk,Ottawa Senators,Montréal Canadiens,2026-03-11,0.82,0.06566666666666666,0.076,0.14166666666666666,0.14833333333333332,0.0,287.7037037037016,1
Ottawa Senators,8481606,1,Jordan Spence,Ottawa Senators,Montréal Canadiens,2026-03-11,0.361,0.02,0.07266666666666667,0.09266666666666667,0.2848333333333333,0.0,282.4148148148119,1
Ottawa Senators,8482095,1,Tyler Kleven,Ottawa Senators,Montréal Canadiens,2026-03-11,0.4023333333333333,0.0295,0.08433333333333333,0.11383333333333333,0.307,0.0,282.4148148148119,1
Montréal Canadiens,8479339,1,Patrik Laine,Ottawa Senators,Montréal Canadiens,2026-03-11,0.382,0.07333333333333333,0.06183333333333333,0.13516666666666666,0.16316666666666665,0.0,242.9185185185249,1
Montréal Canadiens,8481523,1,Kirby Dach,Ottawa Senators,Montréal Canadiens,2026-03-11,0.377,0.05566666666666666,0.072,0.12766666666666665,0.143,0.0,242.9185185185249,1
Montréal Canadiens,8484984,1,Ivan Demidov,Ottawa Senators,Montréal Canadiens,2026-03-11,0.4135,0.034999999999999996,0.08366666666666667,0.11866666666666667,0.09899999999999999,0.0,242.9185185185249,1
Montréal Canadiens,8478851,1,Alexandre Carrier,Ottawa Senators,Montréal Canadiens,2026-03-11,0.29183333333333333,0.033666666666666664,0.06083333333333333,0.0945,0.29116666666666663,0.0,259.10370370371066,1
Montréal Canadiens,8482087,1,Kaiden Guhle,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3045,0.009666666666666667,0.07616666666666666,0.08583333333333333,0.4963333333333333,0.0,376.4370370370241,1
Montréal Canadiens,8481618,1,Alex Newhook,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3463333333333333,0.04733333333333333,0.05933333333333333,0.10666666666666666,0.1345,0.0,226.9925925925972,1
Montréal Canadiens,8482775,1,Oliver Kapanen,Ottawa Senators,Montréal Canadiens,2026-03-11,0.425,0.04816666666666666,0.058499999999999996,0.10666666666666666,0.182,0.0,226.9925925925972,1
Montréal Canadiens,8476981,1,Josh Anderson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.362,0.018166666666666668,0.073,0.09116666666666666,0.15466666666666667,0.0,226.9925925925972,1
Ottawa Senators,8481528,1,Dylan Cozens,Ottawa Senators,Montréal Canadiens,2026-03-11,0.583,0.055,0.0655,0.1205,0.04816666666666666,0.0,246.69629629630128,1
Ottawa Senators,8477073,1,Kurtis MacDermid,Ottawa Senators,Montréal Canadiens,2026-03-11,0.4348333333333333,0.059,0.0555,0.11449999999999999,0.14883333333333332,0.0,246.69629629630128,1
Ottawa Senators,8476393,1,Nick Cousins,Ottawa Senators,Montréal Canadiens,2026-03-11,0.5308333333333333,0.027,0.07783333333333332,0.10483333333333332,0.19849999999999998,0.0,246.69629629630128,1
Ottawa Senators,8482245,1,Artem Zub,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3451666666666667,0.007333333333333333,0.06233333333333333,0.06966666666666667,0.26666666666666666,0.0,360.0148148147915,1
Ottawa Senators,8475324,1,Nick Jensen,Ottawa Senators,Montréal Canadiens,2026-03-11,0.19716666666666666,0.06633333333333333,0.026166666666666664,0.0925,0.3446666666666667,0.0,360.0148148147915,1
Montréal Canadiens,8478133,1,Jake Evans,Ottawa Senators,Montréal Canadiens,2026-03-11,0.429,0.08416666666666667,0.06566666666666666,0.14983333333333332,0.22416666666666665,0.0,275.38518518518816,1
Montréal Canadiens,8480074,1,Alexandre Texier,Ottawa Senators,Montréal Canadiens,2026-03-11,0.49116666666666664,0.02,0.09733333333333333,0.11733333333333333,0.19733333333333333,0.0,275.38518518518816,1
Montréal Canadiens,8476479,1,Phillip Danault,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3778333333333333,0.067,0.06166666666666666,0.12866666666666665,0.13033333333333333,0.0,275.38518518518816,1
Montréal Canadiens,8480865,1,Noah Dobson,Ottawa Senators,Montréal Canadiens,2026-03-11,0.6021666666666666,0.05516666666666666,0.1065,0.16166666666666665,0.2648333333333333,0.0,320.68888888886886,1
Montréal Canadiens,8481593,1,Jayden Struble,Ottawa Senators,Montréal Canadiens,2026-03-11,0.2688333333333333,0.0405,0.049499999999999995,0.09,0.16966666666666666,0.0,220.45185185186358,1
Ottawa Senators,8473512,1,Claude Giroux,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3275,0.05933333333333333,0.051333333333333335,0.11066666666666666,0.049833333333333334,0.0,203.28148148147827,1
Ottawa Senators,8477998,1,Warren Foegele,Ottawa Senators,Montréal Canadiens,2026-03-11,0.40399999999999997,0.049666666666666665,0.056,0.10566666666666666,0.08383333333333333,0.0,203.28148148147827,1
Ottawa Senators,8480188,1,Fabian Zetterlund,Ottawa Senators,Montréal Canadiens,2026-03-11,0.3506666666666667,0.019333333333333334,0.06899999999999999,0.08833333333333332,0.08716666666666667,0.0,203.28148148147827,1
Ottawa Senators,8481596,2,Shane Pinto,Ottawa Senators,Montréal Canadiens,2026-03-11,0.9158333333333333,0.056999999999999995,0.16633333333333333,0.22333333333333333,0.413,0.0,462.42222222225166,1
