date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-05,Yanni Gourde,TBL,FLA,BLOCKS,3.5,0.0636,1.0087,1e-05,Under,0.99999
2026-02-05,Sebastian Aho,CAR,NYR,BLOCKS,3.5,0.0847,1.0031,2.8e-05,Under,0.999972
2026-02-05,Alex Ovechkin,WSH,NSH,BLOCKS,3.5,0.0921,1.0071,3.8e-05,Under,0.999962
2026-02-05,Pavel Dorofeyev,VGK,LAK,BLOCKS,3.5,0.1015,0.9951,5.3e-05,Under,0.999947
2026-02-05,Jack Quinn,BUF,PIT,BLOCKS,3.5,0.1051,0.9935,6e-05,Under,0.99994
2026-02-05,Luke Evangelista,NSH,WSH,BLOCKS,3.5,0.1134,1.0034,8e-05,Under,0.99992
2026-02-05,Steven Stamkos,NSH,WSH,BLOCKS,3.5,0.1134,1.0034,8e-05,Under,0.99992
2026-02-05,Jonathan Marchessault,NSH,WSH,BLOCKS,3.5,0.1134,1.0034,8e-05,Under,0.99992
2026-02-05,Dylan Cozens,OTT,PHI,BLOCKS,3.5,0.1285,1.0005,0.000135,Under,0.999865
2026-02-05,Drake Batherson,OTT,PHI,BLOCKS,3.5,0.1285,1.0005,0.000135,Under,0.999865
2026-02-05,Oliver Bjorkstrand,TBL,FLA,BLOCKS,3.5,0.1357,1.0087,0.000158,Under,0.999842
2026-02-05,Anthony Mantha,PIT,BUF,BLOCKS,3.5,0.1433,0.9899,0.00018,Under,0.99982
2026-02-05,Yanni Gourde,TBL,FLA,BLOCKS,2.5,0.0636,1.0087,0.00018,Under,0.99982
2026-02-05,Andrei Svechnikov,CAR,NYR,BLOCKS,3.5,0.1444,1.0031,0.000194,Under,0.999806
2026-02-05,Ryan McLeod,BUF,PIT,BLOCKS,3.5,0.1721,0.9935,0.000347,Under,0.999653
2026-02-05,Sebastian Aho,CAR,NYR,BLOCKS,2.5,0.0847,1.0031,0.000403,Under,0.999597
2026-02-05,Carter Verhaeghe,FLA,TBL,BLOCKS,3.5,0.177,1.0139,0.00041,Under,0.99959
2026-02-05,Alex Ovechkin,WSH,NSH,BLOCKS,2.5,0.0921,1.0071,0.000511,Under,0.999489
2026-02-05,Jack Eichel,VGK,LAK,BLOCKS,3.5,0.2034,0.9951,0.000619,Under,0.999381
2026-02-05,Pavel Dorofeyev,VGK,LAK,BLOCKS,2.5,0.1015,0.9951,0.000643,Under,0.999357
2026-02-05,Jack Quinn,BUF,PIT,BLOCKS,2.5,0.1051,0.9935,0.000709,Under,0.999291
2026-02-05,Sidney Crosby,PIT,BUF,BLOCKS,3.5,0.2246,0.9899,0.000849,Under,0.999151
2026-02-05,Tommy Novak,PIT,BUF,BLOCKS,3.5,0.2246,0.9899,0.000849,Under,0.999151
2026-02-05,Luke Evangelista,NSH,WSH,BLOCKS,2.5,0.1134,1.0034,0.000896,Under,0.999104
2026-02-05,Jonathan Marchessault,NSH,WSH,BLOCKS,2.5,0.1134,1.0034,0.000896,Under,0.999104
2026-02-05,Steven Stamkos,NSH,WSH,BLOCKS,2.5,0.1134,1.0034,0.000896,Under,0.999104
2026-02-05,Adrian Kempe,LAK,VGK,BLOCKS,3.5,0.2353,0.9921,0.000997,Under,0.999003
2026-02-05,Brad Marchand,FLA,TBL,BLOCKS,3.5,0.2338,1.0139,0.001047,Under,0.998953
2026-02-05,Dawson Mercer,NJD,NYI,BLOCKS,3.5,0.2421,0.9931,0.001149,Under,0.998851
2026-02-05,Dylan Cozens,OTT,PHI,BLOCKS,2.5,0.1285,1.0005,0.001293,Under,0.998707
2026-02-05,Drake Batherson,OTT,PHI,BLOCKS,2.5,0.1285,1.0005,0.001293,Under,0.998707
2026-02-05,Oliver Bjorkstrand,TBL,FLA,BLOCKS,2.5,0.1357,1.0087,0.001465,Under,0.998535
2026-02-05,Will Cuylle,NYR,CAR,BLOCKS,3.5,0.2653,1.0032,0.001556,Under,0.998444
2026-02-05,Jackson Blake,CAR,NYR,BLOCKS,3.5,0.2675,1.0031,0.001598,Under,0.998402
2026-02-05,Anthony Mantha,PIT,BUF,BLOCKS,2.5,0.1433,0.9899,0.001624,Under,0.998376
2026-02-05,Gabe Perreault,NYR,CAR,BLOCKS,3.5,0.2733,1.0032,0.001712,Under,0.998288
2026-02-05,Darren Raddysh,TBL,FLA,BLOCKS,3.5,0.2733,1.0087,0.001713,Under,0.998287
2026-02-05,Andrei Svechnikov,CAR,NYR,BLOCKS,2.5,0.1444,1.0031,0.001735,Under,0.998265
2026-02-05,Simon Holmstrom,NYI,NJD,BLOCKS,3.5,0.28,0.9963,0.001864,Under,0.998136
2026-02-05,Filip Forsberg,NSH,WSH,BLOCKS,3.5,0.2983,1.0034,0.002247,Under,0.997753
2026-02-05,Ryan McLeod,BUF,PIT,BLOCKS,2.5,0.1721,0.9935,0.00266,Under,0.99734
2026-02-05,Connor Brown,NJD,NYI,BLOCKS,3.5,0.3233,0.9931,0.002908,Under,0.997092
2026-02-05,Carter Verhaeghe,FLA,TBL,BLOCKS,2.5,0.177,1.0139,0.002991,Under,0.997009
2026-02-05,Tage Thompson,BUF,PIT,BLOCKS,3.5,0.3306,0.9935,0.003,Under,0.997
2026-02-05,Trevor Zegras,PHI,OTT,BLOCKS,3.5,0.3228,1.0072,0.003049,Under,0.996951
