date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-22,Pittsburgh Penguins,Carolina Hurricanes,ev_over,0.6019285714285714,2026-03-22,9.171166666666666,0.4155,0.5845,1.356,1.5676666666666668,0.7997155487568318,0.20028445124316818,120.0,-142.0,-105.0,-115.0,,,0.8205,0.1795,0.19066666666666668,0.8093333333333333,6.5,,,,,,2.6711666666666662,totals,over,0.8205,-105.0,,6.5,Over 6.5,0.836340321506082,total 9.17 vs line 6.5 (+2.67); p=0.821; P1 pace 2.92,MODEL OVR · LINE+ · PACE+
2026-03-22,New York Rangers,Winnipeg Jets,ev_over,0.41655555555555557,2026-03-22,7.7465,0.76625,0.23375,1.564,0.9323333333333333,0.7466499965222937,0.2533500034777063,-135.0,114.0,-120.0,100.0,170.0,-205.0,0.7726666666666666,0.22733333333333333,0.5158333333333334,0.48416666666666663,5.5,,,,,,2.2465,totals,over,0.7726666666666666,-120.0,,5.5,Over 5.5,0.7782883368676516,total 7.75 vs line 5.5 (+2.25); p=0.773; P1 pace 2.50,MODEL OVR · LINE+ · PACE+
2026-03-22,Utah Mammoth,Los Angeles Kings,ev_over,0.41227777777777785,2026-03-22,7.7405,0.29783333333333334,0.7021666666666667,1.0168333333333333,1.4653333333333334,0.7446682672842733,0.25533173271572673,-175.0,145.0,-120.0,100.0,142.0,-170.0,0.7703333333333333,0.22966666666666666,0.1245,0.8755,5.5,,,,,,2.2405,totals,over,0.7703333333333333,-120.0,,5.5,Over 5.5,0.7751685276156366,total 7.74 vs line 5.5 (+2.24); p=0.770; P1 pace 2.48,MODEL OVR · LINE+ · PACE+
2026-03-22,Anaheim Ducks,Buffalo Sabres,ev_over,0.2726666666666667,2026-03-22,8.216,0.53175,0.46825,1.3378333333333334,1.2881666666666667,0.7640888434192795,0.23591115658072048,-125.0,105.0,-130.0,110.0,200.0,-245.0,0.7193333333333334,0.2806666666666667,0.2723333333333333,0.7276666666666667,6.5,,,,,,1.7159999999999993,totals,over,0.7193333333333334,-130.0,,6.5,Over 6.5,0.734927439373953,total 8.22 vs line 6.5 (+1.72); p=0.719; P1 pace 2.63,MODEL OVR · LINE+ · PACE+
2026-03-22,Dallas Stars,Vegas Golden Knights,ev_over,0.43100000000000005,2026-03-22,8.169166666666667,0.70625,0.29375,1.5603333333333333,1.063,0.7637425865299786,0.23625741347002138,-155.0,130.0,100.0,-120.0,164.0,-198.0,0.7155,0.2845,0.461,0.5389999999999999,6.5,,,,,,1.6691666666666674,totals,over,0.7155,100.0,,6.5,Over 6.5,0.7308800991975541,total 8.17 vs line 6.5 (+1.67); p=0.716; P1 pace 2.62,MODEL OVR · LINE+ · PACE+
2026-03-22,Washington Capitals,Colorado Avalanche,ev_over,0.2607499999999999,2026-03-22,7.414,0.2609166666666667,0.7390833333333333,0.9348333333333333,1.4653333333333334,0.7328891843145249,0.2671108156854751,130.0,-155.0,105.0,-125.0,,,0.615,0.385,0.09433333333333334,0.9056666666666666,6.5,,,,,,0.9139999999999997,totals,over,0.615,105.0,,6.5,Over 6.5,0.6000102868730477,total 7.41 vs line 6.5 (+0.91); p=0.615; P1 pace 2.40,MODEL OVR · LINE+ · PACE+
2026-03-22,New York Islanders,Columbus Blue Jackets,ev_over,0.14927272727272733,2026-03-22,7.295166666666667,0.35375,0.64625,1.0163333333333333,1.3178333333333334,0.7230149282002346,0.2769850717997654,-110.0,-110.0,-110.0,-110.0,225.0,-278.0,0.602,0.398,0.1475,0.8525,6.5,,,,,,0.7951666666666668,totals,over,0.602,-110.0,,6.5,Over 6.5,0.5712270560001926,total 7.30 vs line 6.5 (+0.80); p=0.602; P1 pace 2.33,MODEL OVR · LINE+ · PACE+
2026-03-22,New York Rangers,Winnipeg Jets,ev_home_ml,0.3338425925925925,2026-03-22,7.7465,0.76625,0.23375,1.564,0.9323333333333333,0.7466499965222937,0.2533500034777063,-135.0,114.0,-120.0,100.0,170.0,-205.0,0.7726666666666666,0.22733333333333333,0.5158333333333334,0.48416666666666663,5.5,,,,,,2.2465,moneyline,home_ml,0.76625,-135.0,,,New York Rangers,0.5325,p=0.766,MODEL HOME
2026-03-22,New York Rangers,Winnipeg Jets,ev_away_ml,-0.499775,2026-03-22,7.7465,0.76625,0.23375,1.564,0.9323333333333333,0.7466499965222937,0.2533500034777063,-135.0,114.0,-120.0,100.0,170.0,-205.0,0.7726666666666666,0.22733333333333333,0.5158333333333334,0.48416666666666663,5.5,,,,,,2.2465,moneyline,away_ml,0.23375,114.0,,,Winnipeg Jets,0.5325,p=0.234,MODEL AWAY
2026-03-22,Washington Capitals,Colorado Avalanche,ev_away_ml,0.2159112903225805,2026-03-22,7.414,0.2609166666666667,0.7390833333333333,0.9348333333333333,1.4653333333333334,0.7328891843145249,0.2671108156854751,130.0,-155.0,105.0,-125.0,,,0.615,0.385,0.09433333333333334,0.9056666666666666,6.5,,,,,,0.9139999999999997,moneyline,away_ml,0.7390833333333333,-155.0,,,Colorado Avalanche,0.47816666666666663,p=0.739,MODEL AWAY
2026-03-22,Washington Capitals,Colorado Avalanche,ev_home_ml,-0.39989166666666665,2026-03-22,7.414,0.2609166666666667,0.7390833333333333,0.9348333333333333,1.4653333333333334,0.7328891843145249,0.2671108156854751,130.0,-155.0,105.0,-125.0,,,0.615,0.385,0.09433333333333334,0.9056666666666666,6.5,,,,,,0.9139999999999997,moneyline,home_ml,0.2609166666666667,130.0,,,Washington Capitals,0.47816666666666663,p=0.261,MODEL HOME
2026-03-22,Calgary Flames,Tampa Bay Lightning,ev_over,0.07566666666666677,2026-03-22,6.8445,0.444,0.556,1.0326666666666666,1.1325,0.696034681105183,0.30396531889481704,142.0,-170.0,100.0,-120.0,,,0.5378333333333334,0.46216666666666667,0.19416666666666665,0.8058333333333334,6.5,,,,,,0.34450000000000003,totals,over,0.5378333333333334,100.0,,6.5,Over 6.5,0.4221584062995127,total 6.84 vs line 6.5 (+0.34); p=0.538; P1 pace 2.17,MODEL OVR · LINE+ · PACE+
2026-03-22,Dallas Stars,Vegas Golden Knights,ev_home_ml,0.16189516129032255,2026-03-22,8.169166666666667,0.70625,0.29375,1.5603333333333333,1.063,0.7637425865299786,0.23625741347002138,-155.0,130.0,100.0,-120.0,164.0,-198.0,0.7155,0.2845,0.461,0.5389999999999999,6.5,,,,,,1.6691666666666674,moneyline,home_ml,0.70625,-155.0,,,Dallas Stars,0.41250000000000014,p=0.706,MODEL HOME
