team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
Boston Bruins,8477496,3,Elias Lindholm,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8477496,4,Elias Lindholm,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.8625
Boston Bruins,8477507,1,Nikita Zadorov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477507,2,Nikita Zadorov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477507,3,Nikita Zadorov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477956,1,David Pastrnak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477956,2,David Pastrnak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477956,3,David Pastrnak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477956,4,David Pastrnak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Boston Bruins,8478042,1,Viktor Arvidsson,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8478042,2,Viktor Arvidsson,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8478042,3,Viktor Arvidsson,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8478042,4,Viktor Arvidsson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,16.7625
Boston Bruins,8478401,1,Pavel Zacha,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8478401,2,Pavel Zacha,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8478401,3,Pavel Zacha,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479325,1,Charlie McAvoy,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8479325,2,Charlie McAvoy,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8479325,3,Charlie McAvoy,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8479325,4,Charlie McAvoy,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.3125
Boston Bruins,8479369,1,Andrew Peeke,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479369,2,Andrew Peeke,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479369,3,Andrew Peeke,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479591,1,Michael Eyssimont,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479591,2,Michael Eyssimont,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479591,3,Michael Eyssimont,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479591,4,Michael Eyssimont,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,16.7625
Boston Bruins,8479661,1,Tanner Jeannot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479661,2,Tanner Jeannot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479661,3,Tanner Jeannot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479661,4,Tanner Jeannot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Boston Bruins,8479987,1,Morgan Geekie,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479987,2,Morgan Geekie,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479987,3,Morgan Geekie,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8479987,4,Morgan Geekie,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.93125
Boston Bruins,8479999,1,Casey Mittelstadt,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479999,2,Casey Mittelstadt,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479999,3,Casey Mittelstadt,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479999,4,Casey Mittelstadt,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Boston Bruins,8480035,1,Henri Jokiharju,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,300.0
Boston Bruins,8480035,2,Henri Jokiharju,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,300.0
Boston Bruins,8480035,3,Henri Jokiharju,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,300.0
Boston Bruins,8480035,4,Henri Jokiharju,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,2.325
Boston Bruins,8480355,1,Mark Kastelic,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8480355,2,Mark Kastelic,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8480355,3,Mark Kastelic,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8480355,4,Mark Kastelic,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Boston Bruins,8480887,1,Jordan Harris,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8480887,2,Jordan Harris,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8480887,3,Jordan Harris,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8480887,4,Jordan Harris,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,4.03125
Boston Bruins,8481219,1,Jonathan Aspirot,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8481219,2,Jonathan Aspirot,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8481219,3,Jonathan Aspirot,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8481219,4,Jonathan Aspirot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,39.15
Boston Bruins,8482177,1,Marat Khusnutdinov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482177,2,Marat Khusnutdinov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482177,3,Marat Khusnutdinov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482177,4,Marat Khusnutdinov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.18125
Boston Bruins,8482511,1,Mason Lohrei,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8482511,2,Mason Lohrei,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8482511,3,Mason Lohrei,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Boston Bruins,8482511,4,Mason Lohrei,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,14.325
Boston Bruins,8482634,1,Alex Steeves,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482634,2,Alex Steeves,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482634,3,Alex Steeves,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8482634,4,Alex Steeves,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.4625
Boston Bruins,8483489,1,Fraser Minten,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8483489,2,Fraser Minten,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8483489,3,Fraser Minten,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Boston Bruins,8483489,4,Fraser Minten,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.14375
Philadelphia Flyers,8475235,1,Nicolas Deslauriers,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8475235,2,Nicolas Deslauriers,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8475235,3,Nicolas Deslauriers,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8475235,4,Nicolas Deslauriers,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.18125
Philadelphia Flyers,8476372,1,Nick Seeler,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,404.475
Philadelphia Flyers,8476372,2,Nick Seeler,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,406.2
Philadelphia Flyers,8476372,3,Nick Seeler,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,403.425
Philadelphia Flyers,8476372,4,Nick Seeler,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8476461,1,Sean Couturier,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8476461,2,Sean Couturier,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8476461,3,Sean Couturier,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8476461,4,Sean Couturier,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Philadelphia Flyers,8477499,1,Rasmus Ristolainen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,270.825
Philadelphia Flyers,8477499,2,Rasmus Ristolainen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,271.125
Philadelphia Flyers,8477499,3,Rasmus Ristolainen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,272.775
Philadelphia Flyers,8477499,4,Rasmus Ristolainen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8477903,1,Garnet Hathaway,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8477903,2,Garnet Hathaway,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8477903,3,Garnet Hathaway,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8477903,4,Garnet Hathaway,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Philadelphia Flyers,8477948,1,Travis Sanheim,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8477948,2,Travis Sanheim,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8477948,3,Travis Sanheim,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8477948,4,Travis Sanheim,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,14.325
Philadelphia Flyers,8477989,1,Christian Dvorak,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8477989,2,Christian Dvorak,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8477989,3,Christian Dvorak,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8477989,4,Christian Dvorak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.8625
Philadelphia Flyers,8478439,1,Travis Konecny,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8478439,2,Travis Konecny,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8478439,3,Travis Konecny,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8478439,4,Travis Konecny,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.4625
Philadelphia Flyers,8478454,1,Noah Juulsen,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,300.0
Philadelphia Flyers,8478454,2,Noah Juulsen,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,300.0
Philadelphia Flyers,8478454,3,Noah Juulsen,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,300.0
Philadelphia Flyers,8478454,4,Noah Juulsen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,2.325
Philadelphia Flyers,8478967,1,Lane Pederson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8478967,2,Lane Pederson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8478967,3,Lane Pederson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8479022,1,Rodrigo Abols,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8479022,2,Rodrigo Abols,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8479022,3,Rodrigo Abols,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8479022,4,Rodrigo Abols,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,16.7625
Philadelphia Flyers,8479336,1,Carl Grundstrom,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8479336,2,Carl Grundstrom,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8479336,3,Carl Grundstrom,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8479336,4,Carl Grundstrom,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Philadelphia Flyers,8480015,1,Owen Tippett,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480015,2,Owen Tippett,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480015,3,Owen Tippett,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480220,1,Noah Cates,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480220,2,Noah Cates,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480220,3,Noah Cates,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8480220,4,Noah Cates,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Philadelphia Flyers,8481035,1,Samuel Ersson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,5,1200.0
Philadelphia Flyers,8481035,2,Samuel Ersson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,5,1200.0
Philadelphia Flyers,8481035,3,Samuel Ersson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,5,1200.0
Philadelphia Flyers,8481035,4,Samuel Ersson,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,55.8
Philadelphia Flyers,8481533,1,Trevor Zegras,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481533,2,Trevor Zegras,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481533,3,Trevor Zegras,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481546,1,Cam York,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481546,2,Cam York,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481546,3,Cam York,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8481553,1,Bobby Brink,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8481553,2,Bobby Brink,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8481553,3,Bobby Brink,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8481553,4,Bobby Brink,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.93125
Philadelphia Flyers,8482126,1,Emil Andrae,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8482126,2,Emil Andrae,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8482126,3,Emil Andrae,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,450.0
Philadelphia Flyers,8482126,4,Emil Andrae,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,39.15
Philadelphia Flyers,8482142,1,Jamie Drysdale,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,407.025
Philadelphia Flyers,8482142,2,Jamie Drysdale,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,406.5
Philadelphia Flyers,8482142,3,Jamie Drysdale,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,405.0
Philadelphia Flyers,8482142,4,Jamie Drysdale,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8482159,1,Tyson Foerster,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8482159,2,Tyson Foerster,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8482159,3,Tyson Foerster,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8482159,4,Tyson Foerster,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.8625
Philadelphia Flyers,8483733,1,Nikita Grebenkin,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8483733,2,Nikita Grebenkin,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8483733,3,Nikita Grebenkin,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8483733,4,Nikita Grebenkin,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.14375
Philadelphia Flyers,8484142,1,Denver Barkey,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8484142,2,Denver Barkey,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8484142,3,Denver Barkey,Boston Bruins,Philadelphia Flyers,2026-01-29,1,0,0,0,0,0,600.0
Philadelphia Flyers,8484142,4,Denver Barkey,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,16.7625
Philadelphia Flyers,8484387,1,Matvei Michkov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8484387,2,Matvei Michkov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Philadelphia Flyers,8484387,3,Matvei Michkov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8476374,0,Sean Kuraly,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1812.8625
Boston Bruins,8476854,0,Hampus Lindholm,Boston Bruins,Philadelphia Flyers,2026-01-29,2,0,0,0,0,0,900.375
Boston Bruins,8476914,0,Joonas Korpisalo,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,15,3655.8
Boston Bruins,8477496,0,Elias Lindholm,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1812.8625
Boston Bruins,8477507,0,Nikita Zadorov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8477956,0,David Pastrnak,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Boston Bruins,8478042,0,Viktor Arvidsson,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1816.7625
Boston Bruins,8478401,0,Pavel Zacha,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479325,0,Charlie McAvoy,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1351.3125
Boston Bruins,8479369,0,Andrew Peeke,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,0.0
Boston Bruins,8479591,0,Michael Eyssimont,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1816.7625
Boston Bruins,8479661,0,Tanner Jeannot,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Boston Bruins,8479987,0,Morgan Geekie,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1801.93125
Boston Bruins,8479999,0,Casey Mittelstadt,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Boston Bruins,8480035,0,Henri Jokiharju,Boston Bruins,Philadelphia Flyers,2026-01-29,2,0,0,0,0,0,902.325
Boston Bruins,8480355,0,Mark Kastelic,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Boston Bruins,8480887,0,Jordan Harris,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1354.03125
Boston Bruins,8481219,0,Jonathan Aspirot,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1389.15
Boston Bruins,8482177,0,Marat Khusnutdinov,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.18125
Boston Bruins,8482511,0,Mason Lohrei,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1364.325
Boston Bruins,8482634,0,Alex Steeves,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.4625
Boston Bruins,8483489,0,Fraser Minten,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1801.14375
Philadelphia Flyers,8475235,0,Nicolas Deslauriers,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.18125
Philadelphia Flyers,8476372,0,Nick Seeler,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1214.1
Philadelphia Flyers,8476461,0,Sean Couturier,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,12.84375
Philadelphia Flyers,8477499,0,Rasmus Ristolainen,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,814.7249999999999
Philadelphia Flyers,8477903,0,Garnet Hathaway,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,13.33125
Philadelphia Flyers,8477948,0,Travis Sanheim,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1364.325
Philadelphia Flyers,8477989,0,Christian Dvorak,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,1812.8625
Philadelphia Flyers,8478439,0,Travis Konecny,Boston Bruins,Philadelphia Flyers,2026-01-29,0,0,0,0,0,0,1.4625
Philadelphia Flyers,8478454,0,Noah Juulsen,Boston Bruins,Philadelphia Flyers,2026-01-29,3,0,0,0,0,0,902.325
