date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,ev_over,chosen_prob,edge_score,edge_drivers,edge_reasons,proj
2026-05-16,Tage Thompson,BUF,MTL,SOG,3.5,2.4,0.17297174030349166,110,-140,draftkings,Under,-140,0.4177627309083002,0.4177627309083002,0.8270282596965084,0.5889642242547849,MODEL UND · JUICE · CONF60+ · CONS4+ · MATCHUP+,MODEL UND · JUICE · CONF60+ · CONS4+ · MATCHUP+,2.4
2026-05-16,Ivan Demidov,MTL,BUF,SOG,1.5,2.4753994941711426,0.7076168149446236,-164,125,fanduel,Over,-164,0.13909048259378437,0.13909048259378437,0.7076168149446236,0.456365968404076,MODEL OVR · JUICE · CONF60+ · CONS4+,MODEL OVR · JUICE · CONF60+ · CONS4+,2.4753994941711426
2026-05-16,Cole Caufield,MTL,BUF,SOG,2.5,2.1259853839874268,0.3237147911426373,-180,140,draftkings,Under,140,0.6230845012576706,0.6230845012576706,0.6762852088573628,0.45075565063751316,MODEL UND · CONF60+ · CONS4+,MODEL UND · CONF60+ · CONS4+,2.1259853839874268
2026-05-16,Lane Hutson,MTL,BUF,SOG,1.5,2.366316556930542,0.6841530190417711,-110,-118,fanduel,Over,-110,0.3061103090797448,0.3061103090797448,0.6841530190417711,0.4375949316817939,MODEL OVR · CONF60+ · CONS4+,MODEL OVR · CONF60+ · CONS4+,2.366316556930542
2026-05-16,Alex Newhook,MTL,BUF,SOG,1.5,2.316468477249145,0.6729257181088151,-140,108,fanduel,Over,-140,0.15358694532939737,0.15358694532939737,0.6729257181088151,0.42861309093542915,MODEL OVR · JUICE · CONF60+ · CONS4+,MODEL OVR · JUICE · CONF60+ · CONS4+,2.316468477249145
2026-05-16,Mattias Samuelsson,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,140,-180,draftkings,Over,140,0.6597415011583941,0.6597415011583941,0.6915589588159976,0.42590555055521984,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,2.4
2026-05-16,Josh Norris,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-105,-125,draftkings,Over,-105,0.3501865386407572,0.3501865386407572,0.6915589588159976,0.42590555055521984,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,2.4
2026-05-16,Bowen Byram,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-110,-120,pinnacle,Over,-110,0.3202489213759955,0.3202489213759955,0.6915589588159976,0.42590555055521984,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,2.4
2026-05-16,Jason Zucker,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-113,-117,pinnacle,Over,-113,0.3035580374142256,0.3035580374142256,0.6915589588159976,0.42590555055521984,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,2.4
2026-05-16,Zach Benson,BUF,MTL,SOG,1.5,2.4,0.6915589588159976,-140,108,fanduel,Over,-140,0.18552964368456742,0.18552964368456742,0.6915589588159976,0.42590555055521984,MODEL OVR · JUICE · CONF60+ · CONS4+ · MATCHUP-,MODEL OVR · JUICE · CONF60+ · CONS4+ · MATCHUP-,2.4
2026-05-16,Cole Caufield,MTL,BUF,POINTS,0.5,0.4750415682792663,0.37800227012003534,-188,145,draftkings,Under,145,0.5238944382059134,0.5238944382059134,0.6219977298799646,0.4126047501081927,MODEL UND · CONF60+ · CONS3+,MODEL UND · CONF60+ · CONS3+,0.4750415682792663
2026-05-16,Ivan Demidov,MTL,BUF,POINTS,0.5,0.4750415682792663,0.37800227012003534,-127,-104,pinnacle,Under,-104,0.22007247014916143,0.22007247014916143,0.6219977298799646,0.4126047501081927,MODEL UND · CONF60+ · CONS3+,MODEL UND · CONF60+ · CONS3+,0.4750415682792663
2026-05-16,Rasmus Dahlin,BUF,MTL,SOG,2.5,2.4,0.39396803713236717,-150,110,betmgm,Under,110,0.27266712202202903,0.27266712202202903,0.6060319628676328,0.41216718679168446,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,2.4
2026-05-16,Noah Dobson,MTL,BUF,SOG,1.5,2.2097506523132324,0.6478004626762048,-144,110,fanduel,Over,-144,0.09766189509023593,0.09766189509023593,0.6478004626762048,0.408512886589341,MODEL OVR · JUICE · CONF60+ · CONS4+,MODEL OVR · JUICE · CONF60+ · CONS4+,2.2097506523132324
2026-05-16,Nick Suzuki,MTL,BUF,ASSISTS,0.5,0.5734931826591492,0.41272971408223436,-147,111,pinnacle,Under,111,0.23914030328648572,0.23914030328648572,0.5872702859177656,0.3853241017650806,MODEL UND · CONF55+ · CONS3+,MODEL UND · CONF55+ · CONS3+,0.5734931826591492
2026-05-16,Josh Anderson,MTL,BUF,SOG,1.5,2.008390188217163,0.5962603638344572,114,-145,draftkings,Over,114,0.27599717860573836,0.27599717860573836,0.5962603638344572,0.3672808075159429,MODEL OVR · CONF55+ · CONS3+,MODEL OVR · CONF55+ · CONS3+,2.008390188217163
