market,side,price,ev,prob,conf,home,away,totals_line
PL,Minnesota Wild +1.5,-245.0,0.13005102040816324,0.8025,0.3025,Dallas Stars,Minnesota Wild,5.5
PL,Ottawa Senators +1.5,-198.0,0.025441077441077542,0.6813333333333333,0.18133333333333335,Carolina Hurricanes,Ottawa Senators,6.5
