date,home,away,market,ev
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_away_ml,0.4569
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_under,0.3682
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_under,0.345
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_away_ml,0.3143
2026-02-02T02:30:00Z,Anaheim Ducks,Vegas Golden Knights,ev_under,0.1666
2026-02-02T02:30:00Z,Anaheim Ducks,Vegas Golden Knights,ev_home_ml,0.1227
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_away_pl_+1.5,0.0925
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_away_pl_+1.5,0.0569
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_home_pl_-1.5,-0.1643
2026-02-02T02:30:00Z,Anaheim Ducks,Vegas Golden Knights,ev_away_ml,-0.2106
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_home_pl_-1.5,-0.2342
2026-02-02T02:30:00Z,Anaheim Ducks,Vegas Golden Knights,ev_over,-0.236
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_home_ml,-0.2479
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_home_ml,-0.294
2026-02-01T23:30:00Z,Tampa Bay Lightning,Boston Bruins,ev_over,-0.364
2026-02-01T20:00:00Z,Carolina Hurricanes,Los Angeles Kings,ev_over,-0.4289
