date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-05-10,Tage Thompson,BUF,MTL,POINTS,0.5,0.0001,0.0,-188,145,draftkings,Under,145,1.4497550122495917,0.9999000049998333,0.750486344603558,MODEL UND · CONF60+ · MATCHUP+,0.9999000049998333
2026-05-10,Ivan Demidov,MTL,BUF,POINTS,0.5,0.1449,0.131062,-120,-110,betmgm,Under,-110,0.651571344815588,0.865108799665308,0.6539161615187541,MODEL UND · CONF60+ · MATCHUP+,0.865108799665308
2026-05-10,Mitch Marner,VGK,ANA,POINTS,0.5,1.5564,0.63075,-210,160,draftkings,Over,-210,0.16487087354267255,0.7891060756256814,0.5554222433412777,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.7891060756256814
2026-05-10,Owen Power,BUF,MTL,SOG,0.5,1.7274,0.654813,-245,185,draftkings,Over,-245,0.15786794911842872,0.822254050823232,0.5213435239010213,MODEL OVR · CONF60+ · MATCHUP-,0.822254050823232
2026-05-10,Rasmus Dahlin,BUF,MTL,ASSISTS,0.5,0.402,0.293687,100,-130,draftkings,Under,-130,0.18358131929830568,0.6689807456903467,0.4879787745735091,MODEL UND · CONF60+ · MATCHUP+,0.6689807456903467
2026-05-10,Cole Caufield,MTL,BUF,POINTS,0.5,0.4518,0.318875,-166,130,draftkings,Under,130,0.4639073425600172,0.636481453286964,0.471014284416079,MODEL UND · CONF60+ · MATCHUP+,0.636481453286964
2026-05-10,Shea Theodore,VGK,ANA,ASSISTS,0.5,0.3478,0.264375,114,-145,draftkings,Under,-145,0.19330225501775083,0.7062401101125464,0.44014781389109464,MODEL UND · CONF60+ · B2B · MATCHUP-,0.7062401101125464
2026-05-10,William Karlsson,VGK,ANA,POINTS,0.5,0.9901,0.519625,124,-166,pinnacle,Over,124,0.40775144112788675,0.6284604647892351,0.4269057546721207,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6284604647892351
2026-05-10,Jack Eichel,VGK,ANA,ASSISTS,0.5,0.9468,0.514,-140,110,draftkings,Over,-140,0.04917615378730017,0.6120194230425917,0.41445981263301596,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6120194230425917
2026-05-10,Ivan Barbashev,VGK,ANA,POINTS,0.5,0.9194,0.501563,-115,-115,draftkings,Over,-115,0.12406071117180506,0.6012417757430586,0.4051308034351795,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6012417757430586
