team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
Tampa Bay Lightning,8476878,0,Zemgus Girgensons,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.4572,0.4572,0.1488,0.606,0.0,0.0,3600.0
Tampa Bay Lightning,8476878,1,Zemgus Girgensons,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4718,0.1542,0.05,0.2042,0.0,0.0,1200.0
Tampa Bay Lightning,8476878,2,Zemgus Girgensons,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4748,0.1536,0.0522,0.2058,0.0,0.0,1200.0
Tampa Bay Lightning,8476878,3,Zemgus Girgensons,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5106,0.1494,0.0466,0.196,0.0,0.0,1200.0
Tampa Bay Lightning,8477404,0,Jake Guentzel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1602,0.1602,0.0,0.0,0.0
Tampa Bay Lightning,8477404,1,Jake Guentzel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0514,0.0514,0.0,0.0,0.0
Tampa Bay Lightning,8477404,2,Jake Guentzel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0562,0.0562,0.0,0.0,0.0
Tampa Bay Lightning,8477404,3,Jake Guentzel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0526,0.0526,0.0,0.0,0.0
Tampa Bay Lightning,8477416,0,Oliver Bjorkstrand,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.528,0.4456,0.1402,0.5858,0.0,0.0,3600.0
Tampa Bay Lightning,8477416,1,Oliver Bjorkstrand,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5384,0.1448,0.048,0.1928,0.0,0.0,1200.0
Tampa Bay Lightning,8477416,2,Oliver Bjorkstrand,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4976,0.1486,0.0484,0.197,0.0,0.0,1200.0
Tampa Bay Lightning,8477416,3,Oliver Bjorkstrand,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.492,0.1522,0.0438,0.196,0.0,0.0,1200.0
Tampa Bay Lightning,8477426,0,Nick Paul,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1826,0.1826,0.0,0.0,0.0
Tampa Bay Lightning,8477426,1,Nick Paul,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0596,0.0596,0.0,0.0,0.0
Tampa Bay Lightning,8477426,2,Nick Paul,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0612,0.0612,0.0,0.0,0.0
Tampa Bay Lightning,8477426,3,Nick Paul,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0618,0.0618,0.0,0.0,0.0
Tampa Bay Lightning,8477992,0,Jonas Johansson,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,13.7128,0.0
Tampa Bay Lightning,8477992,1,Jonas Johansson,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.521,0.0
Tampa Bay Lightning,8477992,2,Jonas Johansson,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.5754,0.0
Tampa Bay Lightning,8477992,3,Jonas Johansson,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.6164,0.0
Tampa Bay Lightning,8478010,0,Brayden Point,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1638,0.1638,0.0,0.0,0.0
Tampa Bay Lightning,8478010,1,Brayden Point,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0514,0.0514,0.0,0.0,0.0
Tampa Bay Lightning,8478010,2,Brayden Point,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0596,0.0596,0.0,0.0,0.0
Tampa Bay Lightning,8478010,3,Brayden Point,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0528,0.0528,0.0,0.0,0.0
Tampa Bay Lightning,8478178,0,Darren Raddysh,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1602,0.1602,0.0,0.0,0.0
Tampa Bay Lightning,8478178,1,Darren Raddysh,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0576,0.0576,0.0,0.0,0.0
Tampa Bay Lightning,8478178,2,Darren Raddysh,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0556,0.0556,0.0,0.0,0.0
Tampa Bay Lightning,8478178,3,Darren Raddysh,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.047,0.047,0.0,0.0,0.0
Tampa Bay Lightning,8478416,0,Erik Cernak,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.4602,0.4562,0.1472,0.6034,3.4626,0.0,3600.0
Tampa Bay Lightning,8478416,1,Erik Cernak,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.499,0.1512,0.0512,0.2024,1.1608,0.0,1200.0
Tampa Bay Lightning,8478416,2,Erik Cernak,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4708,0.1612,0.0516,0.2128,1.15,0.0,1200.0
Tampa Bay Lightning,8478416,3,Erik Cernak,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4904,0.1438,0.0444,0.1882,1.1518,0.0,1200.0
Tampa Bay Lightning,8478519,0,Anthony Cirelli,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.446,0.4488,0.1434,0.5922,0.0,0.0,3600.0
Tampa Bay Lightning,8478519,1,Anthony Cirelli,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4682,0.1502,0.0456,0.1958,0.0,0.0,1200.0
Tampa Bay Lightning,8478519,2,Anthony Cirelli,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4812,0.1536,0.0486,0.2022,0.0,0.0,1200.0
Tampa Bay Lightning,8478519,3,Anthony Cirelli,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4966,0.145,0.0492,0.1942,0.0,0.0,1200.0
Tampa Bay Lightning,8479542,0,Brandon Hagel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1666,0.1666,0.0,0.0,0.0
Tampa Bay Lightning,8479542,1,Brandon Hagel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0546,0.0546,0.0,0.0,0.0
Tampa Bay Lightning,8479542,2,Brandon Hagel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0612,0.0612,0.0,0.0,0.0
Tampa Bay Lightning,8479542,3,Brandon Hagel,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0508,0.0508,0.0,0.0,0.0
Tampa Bay Lightning,8480426,0,Charle-Edouard D'Astous,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1692,0.1692,0.0,0.0,0.0
Tampa Bay Lightning,8480426,1,Charle-Edouard D'Astous,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0582,0.0582,0.0,0.0,0.0
Tampa Bay Lightning,8480426,2,Charle-Edouard D'Astous,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.059,0.059,0.0,0.0,0.0
Tampa Bay Lightning,8480426,3,Charle-Edouard D'Astous,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.052,0.052,0.0,0.0,0.0
Tampa Bay Lightning,8480876,0,Curtis Douglas,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.4748,0.4376,0.1452,0.5828,0.0,0.0,3600.0
Tampa Bay Lightning,8480876,1,Curtis Douglas,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4996,0.1448,0.0458,0.1906,0.0,0.0,1200.0
Tampa Bay Lightning,8480876,2,Curtis Douglas,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4818,0.1426,0.0468,0.1894,0.0,0.0,1200.0
Tampa Bay Lightning,8480876,3,Curtis Douglas,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4934,0.1502,0.0526,0.2028,0.0,0.0,1200.0
Tampa Bay Lightning,8480995,0,Pontus Holmberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.164,0.164,0.0,0.0,0.0
Tampa Bay Lightning,8480995,1,Pontus Holmberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0556,0.0556,0.0,0.0,0.0
Tampa Bay Lightning,8480995,2,Pontus Holmberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0488,0.0488,0.0,0.0,0.0
Tampa Bay Lightning,8480995,3,Pontus Holmberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0596,0.0596,0.0,0.0,0.0
Tampa Bay Lightning,8481547,0,Simon Lundmark,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1752,0.1752,0.0,0.0,0.0
Tampa Bay Lightning,8481547,1,Simon Lundmark,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0554,0.0554,0.0,0.0,0.0
Tampa Bay Lightning,8481547,2,Simon Lundmark,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0646,0.0646,0.0,0.0,0.0
Tampa Bay Lightning,8481547,3,Simon Lundmark,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0552,0.0552,0.0,0.0,0.0
Tampa Bay Lightning,8481592,0,Jakob Pelletier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1842,0.1842,0.0,0.0,0.0
Tampa Bay Lightning,8481592,1,Jakob Pelletier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0654,0.0654,0.0,0.0,0.0
Tampa Bay Lightning,8481592,2,Jakob Pelletier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0578,0.0578,0.0,0.0,0.0
Tampa Bay Lightning,8481592,3,Jakob Pelletier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.061,0.061,0.0,0.0,0.0
Tampa Bay Lightning,8481719,0,Max Crozier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.169,0.169,0.0,0.0,0.0
Tampa Bay Lightning,8481719,1,Max Crozier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0568,0.0568,0.0,0.0,0.0
Tampa Bay Lightning,8481719,2,Max Crozier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0556,0.0556,0.0,0.0,0.0
Tampa Bay Lightning,8481719,3,Max Crozier,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0566,0.0566,0.0,0.0,0.0
Tampa Bay Lightning,8482090,0,Jack Finley,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.5266,0.4512,0.1462,0.5974,0.0,0.0,3600.0
Tampa Bay Lightning,8482090,1,Jack Finley,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4896,0.1522,0.0512,0.2034,0.0,0.0,1200.0
Tampa Bay Lightning,8482090,2,Jack Finley,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5128,0.153,0.0482,0.2012,0.0,0.0,1200.0
Tampa Bay Lightning,8482090,3,Jack Finley,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5242,0.146,0.0468,0.1928,0.0,0.0,1200.0
Tampa Bay Lightning,8482168,0,Maxim Groshev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1702,0.1702,0.0,0.0,0.0
Tampa Bay Lightning,8482168,1,Maxim Groshev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.058,0.058,0.0,0.0,0.0
Tampa Bay Lightning,8482168,2,Maxim Groshev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0574,0.0574,0.0,0.0,0.0
Tampa Bay Lightning,8482168,3,Maxim Groshev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0548,0.0548,0.0,0.0,0.0
Tampa Bay Lightning,8482201,0,Gage Goncalves,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1632,0.1632,0.0,0.0,0.0
Tampa Bay Lightning,8482201,1,Gage Goncalves,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0568,0.0568,0.0,0.0,0.0
Tampa Bay Lightning,8482201,2,Gage Goncalves,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0552,0.0552,0.0,0.0,0.0
Tampa Bay Lightning,8482201,3,Gage Goncalves,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0512,0.0512,0.0,0.0,0.0
Tampa Bay Lightning,8482655,0,J.J. Moser,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1656,0.1656,0.0,0.0,0.0
Tampa Bay Lightning,8482655,1,J.J. Moser,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0586,0.0586,0.0,0.0,0.0
Tampa Bay Lightning,8482655,2,J.J. Moser,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0532,0.0532,0.0,0.0,0.0
Tampa Bay Lightning,8482655,3,J.J. Moser,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0538,0.0538,0.0,0.0,0.0
Tampa Bay Lightning,8482929,0,Emil Lilleberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1786,0.1786,0.0,0.0,0.0
Tampa Bay Lightning,8482929,1,Emil Lilleberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0602,0.0602,0.0,0.0,0.0
Tampa Bay Lightning,8482929,2,Emil Lilleberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0584,0.0584,0.0,0.0,0.0
Tampa Bay Lightning,8482929,3,Emil Lilleberg,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.06,0.06,0.0,0.0,0.0
Tampa Bay Lightning,8483398,0,Declan Carlile,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.4994,0.449,0.1438,0.5928,3.4382,0.0,3600.0
Tampa Bay Lightning,8483398,1,Declan Carlile,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4672,0.152,0.046,0.198,1.1208,0.0,1200.0
Tampa Bay Lightning,8483398,2,Declan Carlile,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5074,0.1484,0.0484,0.1968,1.1764,0.0,1200.0
Tampa Bay Lightning,8483398,3,Declan Carlile,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.5248,0.1486,0.0494,0.198,1.141,0.0,1200.0
Tampa Bay Lightning,8483752,0,Dominic James,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1746,0.1746,0.0,0.0,0.0
Tampa Bay Lightning,8483752,1,Dominic James,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0574,0.0574,0.0,0.0,0.0
Tampa Bay Lightning,8483752,2,Dominic James,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0572,0.0572,0.0,0.0,0.0
Tampa Bay Lightning,8483752,3,Dominic James,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.06,0.06,0.0,0.0,0.0
Utah Mammoth,8474013,0,Ian Cole,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.3096,0.4526,0.162,0.6146,3.5314,0.0,3600.0
Utah Mammoth,8474013,1,Ian Cole,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4558,0.1512,0.0524,0.2036,1.1832,0.0,1200.0
Utah Mammoth,8474013,2,Ian Cole,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4188,0.1508,0.0542,0.205,1.1726,0.0,1200.0
Utah Mammoth,8474013,3,Ian Cole,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.435,0.1506,0.0554,0.206,1.1756,0.0,1200.0
Utah Mammoth,8476874,0,Olli Määttä,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1932,0.1932,0.0,0.0,0.0
Utah Mammoth,8476874,1,Olli Määttä,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.059,0.059,0.0,0.0,0.0
Utah Mammoth,8476874,2,Olli Määttä,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0638,0.0638,0.0,0.0,0.0
Utah Mammoth,8476874,3,Olli Määttä,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0704,0.0704,0.0,0.0,0.0
Utah Mammoth,8477021,0,Alexander Kerfoot,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.2028,0.2028,0.0,0.0,0.0
Utah Mammoth,8477021,1,Alexander Kerfoot,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0696,0.0696,0.0,0.0,0.0
Utah Mammoth,8477021,2,Alexander Kerfoot,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0632,0.0632,0.0,0.0,0.0
Utah Mammoth,8477021,3,Alexander Kerfoot,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.07,0.07,0.0,0.0,0.0
Utah Mammoth,8477070,0,Liam O'Brien,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1982,0.1982,0.0,0.0,0.0
Utah Mammoth,8477070,1,Liam O'Brien,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.065,0.065,0.0,0.0,0.0
Utah Mammoth,8477070,2,Liam O'Brien,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0676,0.0676,0.0,0.0,0.0
Utah Mammoth,8477070,3,Liam O'Brien,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0656,0.0656,0.0,0.0,0.0
Utah Mammoth,8477220,0,Nate Schmidt,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1916,0.1916,0.0,0.0,0.0
Utah Mammoth,8477220,1,Nate Schmidt,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0668,0.0668,0.0,0.0,0.0
Utah Mammoth,8477220,2,Nate Schmidt,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.064,0.064,0.0,0.0,0.0
Utah Mammoth,8477220,3,Nate Schmidt,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0608,0.0608,0.0,0.0,0.0
Utah Mammoth,8477951,0,Nick Schmaltz,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1874,0.1874,0.0,0.0,0.0
Utah Mammoth,8477951,1,Nick Schmaltz,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0
Utah Mammoth,8477951,2,Nick Schmaltz,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0646,0.0646,0.0,0.0,0.0
Utah Mammoth,8477951,3,Nick Schmaltz,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.064,0.064,0.0,0.0,0.0
Utah Mammoth,8477970,0,Vitek Vanecek,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,14.1272,0.0
Utah Mammoth,8477970,1,Vitek Vanecek,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.7004,0.0
Utah Mammoth,8477970,2,Vitek Vanecek,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.6826,0.0
Utah Mammoth,8477970,3,Vitek Vanecek,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0,0.0,0.0,4.7442,0.0
Utah Mammoth,8478474,0,Lawson Crouse,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.3616,0.4358,0.1748,0.6106,0.0,0.0,3600.0
Utah Mammoth,8478474,1,Lawson Crouse,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4264,0.1508,0.0578,0.2086,0.0,0.0,1200.0
Utah Mammoth,8478474,2,Lawson Crouse,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4646,0.1406,0.0574,0.198,0.0,0.0,1200.0
Utah Mammoth,8478474,3,Lawson Crouse,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4706,0.1444,0.0596,0.204,0.0,0.0,1200.0
Utah Mammoth,8478507,0,John Marino,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1762,0.1762,0.0,0.0,0.0
Utah Mammoth,8478507,1,John Marino,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0602,0.0602,0.0,0.0,0.0
Utah Mammoth,8478507,2,John Marino,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0562,0.0562,0.0,0.0,0.0
Utah Mammoth,8478507,3,John Marino,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0598,0.0598,0.0,0.0,0.0
Utah Mammoth,8478831,0,Kevin Stenlund,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.189,0.189,0.0,0.0,0.0
Utah Mammoth,8478831,1,Kevin Stenlund,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0642,0.0642,0.0,0.0,0.0
Utah Mammoth,8478831,2,Kevin Stenlund,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0606,0.0606,0.0,0.0,0.0
Utah Mammoth,8478831,3,Kevin Stenlund,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0642,0.0642,0.0,0.0,0.0
Utah Mammoth,8479293,0,Brandon Tanev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1974,0.1974,0.0,0.0,0.0
Utah Mammoth,8479293,1,Brandon Tanev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0658,0.0658,0.0,0.0,0.0
Utah Mammoth,8479293,2,Brandon Tanev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0676,0.0676,0.0,0.0,0.0
Utah Mammoth,8479293,3,Brandon Tanev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.064,0.064,0.0,0.0,0.0
Utah Mammoth,8479343,0,Clayton Keller,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1932,0.1932,0.0,0.0,0.0
Utah Mammoth,8479343,1,Clayton Keller,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0634,0.0634,0.0,0.0,0.0
Utah Mammoth,8479343,2,Clayton Keller,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.065,0.065,0.0,0.0,0.0
Utah Mammoth,8479343,3,Clayton Keller,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0648,0.0648,0.0,0.0,0.0
Utah Mammoth,8479410,0,Mikhail Sergachev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1986,0.1986,0.0,0.0,0.0
Utah Mammoth,8479410,1,Mikhail Sergachev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0712,0.0712,0.0,0.0,0.0
Utah Mammoth,8479410,2,Mikhail Sergachev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0622,0.0622,0.0,0.0,0.0
Utah Mammoth,8479410,3,Mikhail Sergachev,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.0652,0.0652,0.0,0.0,0.0
Utah Mammoth,8479619,0,Michael Carcone,Tampa Bay Lightning,Utah Mammoth,2026-01-26,4.358,0.457,0.1612,0.6182,0.0,0.0,3600.0
Utah Mammoth,8479619,1,Michael Carcone,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4556,0.1508,0.0526,0.2034,0.0,0.0,1200.0
Utah Mammoth,8479619,2,Michael Carcone,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.4244,0.1504,0.0548,0.2052,0.0,0.0,1200.0
Utah Mammoth,8479619,3,Michael Carcone,Tampa Bay Lightning,Utah Mammoth,2026-01-26,1.478,0.1558,0.0538,0.2096,0.0,0.0,1200.0
Utah Mammoth,8479656,0,Cam Hebig,Tampa Bay Lightning,Utah Mammoth,2026-01-26,0.0,0.0,0.1824,0.1824,0.0,0.0,0.0
