date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-09,Elias Pettersson,VAN,OTT,GOALS,0.5,0.0,0.0,340,-500.0,fanduel,Under,-500.0,0.19999999999999996,1.0,0.7650532945366247,MODEL UND · CONF60+ · B2B · MATCHUP+,1.0
2026-03-09,Jake DeBrusk,VAN,OTT,GOALS,0.5,0.0003,0.000438,270,-400.0,fanduel,Under,-400.0,0.24962505624437545,0.9997000449955004,0.764813330533025,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9997000449955004
2026-03-09,Quinton Byfield,LAK,CBJ,ASSISTS,0.5,0.0024,0.002125,200,-285.0,betmgm,Under,-285.0,0.34763897513505954,0.9976028776973818,0.7464633538431534,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9976028776973818
2026-03-09,Vincent Trocheck,NYR,PHI,GOALS,0.5,0.0,0.0,280,-420.0,fanduel,Under,-420.0,0.23809523809523814,1.0,0.728481465062127,MODEL UND · CONF60+ · MATCHUP+,1.0
2026-03-09,Andre Burakovsky,CHI,UTA,ASSISTS,0.5,0.0,0.0,290,-450.0,betmgm,Under,-450.0,0.22222222222222232,1.0,0.7212613360769254,MODEL UND · CONF60+ · B2B · MATCHUP+,1.0
2026-03-09,Andre Burakovsky,CHI,UTA,POINTS,0.5,0.0001,0.0,175,-235.0,betmgm,Under,-235.0,0.4253893688295496,0.9999000049998333,0.720761744473063,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9999000049998333
2026-03-09,Marco Rossi,VAN,OTT,ASSISTS,0.5,0.1025,0.094812,210,-295.0,betmgm,Under,-295.0,0.20853684458442578,0.9025781497529256,0.6906427886827444,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9025781497529256
2026-03-09,Evander Kane,VAN,OTT,ASSISTS,0.5,0.112,0.101562,325,-475.0,draftkings,Under,-475.0,0.08226410118464306,0.8940442575003573,0.6838156748806898,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8940442575003573
2026-03-09,Matt Coronato,CGY,WSH,GOALS,0.5,0.0784,0.070563,260,-400.0,fanduel,Under,-400.0,0.15574314345026338,0.9245945147602107,0.6767750437996285,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9245945147602107
2026-03-09,Mikael Backlund,CGY,WSH,GOALS,0.5,0.0784,0.076188,330,-500.0,fanduel,Under,-500.0,0.10951341771225281,0.9245945147602107,0.6767750437996285,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9245945147602107
2026-03-09,Yegor Sharangovich,CGY,WSH,GOALS,0.5,0.0784,0.075938,340,-550.0,fanduel,Under,-550.0,0.09270260835297633,0.9245945147602107,0.6767750437996285,MODEL UND · CONF60+ · B2B · MATCHUP+,0.9245945147602107
2026-03-09,Anze Kopitar,LAK,CBJ,GOALS,0.5,0.0961,0.087125,280,-420.0,fanduel,Under,-420.0,0.12465250140195089,0.908373174209268,0.6718210277000293,MODEL UND · CONF60+ · B2B · MATCHUP+,0.908373174209268
2026-03-09,Connor Zary,CGY,WSH,ASSISTS,0.5,0.1239,0.119313,270,-385.0,draftkings,Under,-385.0,0.11294043868229758,0.8834681832838857,0.6627146455758851,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8834681832838857
2026-03-09,Drew Doughty,LAK,CBJ,POINTS,0.5,0.1159,0.101437,190,-250.0,betmgm,Under,-250.0,0.24678998538125752,0.8905642752723268,0.660179670036884,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8905642752723268
2026-03-09,Trevor Moore,LAK,CBJ,ASSISTS,0.5,0.1258,0.112687,300,-450.0,betmgm,Under,-450.0,0.07774478458318865,0.8817911873862452,0.6538140015942442,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8817911873862452
2026-03-09,Alex Laferriere,LAK,CBJ,ASSISTS,0.5,0.1326,0.116062,230,-320.0,draftkings,Under,-320.0,0.1495076445022116,0.8758153481921612,0.649033330238977,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8758153481921612
2026-03-09,Drew Doughty,LAK,CBJ,ASSISTS,0.5,0.1326,0.1185,240,-350.0,betmgm,Under,-350.0,0.12604830481849288,0.8758153481921612,0.649033330238977,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8758153481921612
2026-03-09,Gabe Perreault,NYR,PHI,ASSISTS,0.5,0.1345,0.121313,250,-350.0,draftkings,Under,-350.0,0.12391084426987817,0.874152878876572,0.620583639178183,MODEL UND · CONF60+ · MATCHUP+,0.874152878876572
2026-03-09,Will Cuylle,NYR,PHI,ASSISTS,0.5,0.1345,0.118438,260,-375.0,betmgm,Under,-375.0,0.10726031324365781,0.874152878876572,0.620583639178183,MODEL UND · CONF60+ · MATCHUP+,0.874152878876572
2026-03-09,Gabe Perreault,NYR,PHI,POINTS,0.5,0.1388,0.122938,130,-168.0,draftkings,Under,-168.0,0.3884985744873215,0.8704020914696642,0.6204119413232824,MODEL UND · CONF60+ · MATCHUP+,0.8704020914696642
2026-03-09,JJ Peterka,UTA,CHI,GOALS,0.5,0.0485,0.045437,250,-360.0,fanduel,Under,-360.0,0.21728437800189998,0.9526573393058348,0.6174711654402534,MODEL UND · CONF60+ · B2B · MATCHUP-,0.9526573393058348
2026-03-09,Brock Boeser,VAN,OTT,ASSISTS,0.5,0.2226,0.184625,195,-265.0,draftkings,Under,-265.0,0.10248588727161606,0.8004349592519953,0.6089282362820002,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8004349592519953
2026-03-09,Charlie Coyle,CBJ,LAK,POINTS,0.5,1.5817,0.63675,-120,-108.0,betonlineag,Over,-120.0,0.4563537303271654,0.7943747619966356,0.5988071230688776,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.7943747619966356
2026-03-09,Barrett Hayton,UTA,CHI,SOG,1.5,3.4342,0.625375,-145,112.0,betonlineag,Over,-145.0,0.44802050099748747,0.8569917250801456,0.5895022537639293,MODEL OVR · CONF60+ · B2B,0.8569917250801456
2026-03-09,Logan Cooley,UTA,CHI,ASSISTS,0.5,0.1276,0.11525,175,-235.0,betmgm,Under,-235.0,0.25476087638074874,0.8802053908939581,0.5894576908165738,MODEL UND · CONF60+ · B2B,0.8802053908939581
2026-03-09,Anze Kopitar,LAK,CBJ,ASSISTS,0.5,0.2228,0.184375,125,-165.0,betmgm,Under,-165.0,0.28528997206642953,0.8002748882677769,0.5886009622994696,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8002748882677769
2026-03-09,Ryan Leonard,WSH,CGY,POINTS,0.5,0.135,0.120938,110,-142.0,draftkings,Under,-142.0,0.48900880724298834,0.8737159116880345,0.5859823069761094,MODEL UND · CONF60+,0.8737159116880345
2026-03-09,Ryan Leonard,WSH,CGY,ASSISTS,0.5,0.1319,0.115375,210,-285.0,draftkings,Under,-285.0,0.1839474523539717,0.8764286335607323,0.5813912261184117,MODEL UND · CONF60+ · MATCHUP-,0.8764286335607323
2026-03-09,Trevor Moore,LAK,CBJ,POINTS,0.5,0.2436,0.196875,155,-204.0,betonlineag,Under,-204.0,0.16801731357449357,0.7838010920039364,0.5747691234221718,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7838010920039364
2026-03-09,Alexis Lafrenière,NYR,PHI,ASSISTS,0.5,0.2105,0.179187,155,-204.0,draftkings,Under,-204.0,0.20732565081675353,0.8101790551533478,0.5694045801996036,MODEL UND · CONF60+ · MATCHUP+,0.8101790551533478
2026-03-09,Tom Wilson,WSH,CGY,GOALS,0.5,0.1829,0.155188,210,-290.0,fanduel,Under,-290.0,0.12004158730859049,0.8328514367166442,0.5665740625391796,MODEL UND · CONF60+,0.8328514367166442
2026-03-09,Dylan Strome,WSH,CGY,GOALS,0.5,0.1829,0.157,250,-360.0,fanduel,Under,-360.0,0.06419905802682305,0.8328514367166442,0.5665740625391796,MODEL UND · CONF60+,0.8328514367166442
2026-03-09,Sam Rinzel,CHI,UTA,ASSISTS,0.5,0.2149,0.176375,230,-320.0,draftkings,Under,-320.0,0.058691504089869506,0.8066220983541863,0.5665590147602745,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8066220983541863
2026-03-09,Elias Pettersson,VAN,OTT,POINTS,0.5,0.3109,0.245188,-108,-120.0,betonlineag,Under,-120.0,0.3434431100211198,0.7327871509206108,0.5541375769346322,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7327871509206108
2026-03-09,Jake DeBrusk,VAN,OTT,POINTS,0.5,0.3124,0.240187,-101,-128.0,betonlineag,Under,-128.0,0.3033206646112806,0.7316887941677365,0.5532588915323328,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7316887941677365
2026-03-09,Sean Monahan,CBJ,LAK,ASSISTS,0.5,0.1083,0.099437,210,-295.0,betmgm,Under,-295.0,0.2015476192324741,0.8973583485407085,0.553064738258017,MODEL UND · CONF60+ · B2B · MATCHUP-,0.8973583485407085
2026-03-09,Jake DeBrusk,VAN,OTT,ASSISTS,0.5,0.314,0.24625,190,-250.0,betmgm,Under,-250.0,0.02272663942319486,0.7305190281594249,0.5529954914079439,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7305190281594249
2026-03-09,Claude Giroux,OTT,VAN,ASSISTS,0.5,0.1234,0.109437,210,-300.0,betmgm,Under,-300.0,0.17854670376994436,0.8839100278274583,0.5522802602047497,MODEL UND · CONF60+ · B2B · MATCHUP-,0.8839100278274583
2026-03-09,Ridly Greig,OTT,VAN,ASSISTS,0.5,0.1234,0.111375,260,-370.0,draftkings,Under,-370.0,0.12280462994298749,0.8839100278274583,0.5522802602047497,MODEL UND · CONF60+ · B2B · MATCHUP-,0.8839100278274583
