date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-29T21:00:00Z,Tampa Bay Lightning,Nashville Predators,ev_home_ml,-0.0536,2026-03-29,6.5,6.23,1.16,1.18,0.8,0.6361274743763985,0.3638725256236015,0.4618024824131154,0.5381975175868845,0.40855,0.59145,-205.0,170.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,120.0,-142.0,draftkings,draftkings,0.663447121635263,0.336552878364737,,,,,,-0.2699999999999996,moneyline,home_ml,0.6361274743763985,-205.0,draftkings,,Tampa Bay Lightning,0.5129967359161571,p=0.636; spread +1.16,MODEL HOME · SPREAD+
2026-03-29T17:00:00Z,New York Rangers,Florida Panthers,ev_under,0.01,2026-03-29,6.5,5.97,0.45,0.91,1.0,0.5477475798768814,0.4522524201231186,0.4197692807446753,0.5802307192553247,0.26085,0.73915,-162.0,136.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6502371760284711,0.3497628239715289,,,,,,-0.5300000000000002,totals,under,0.5802307192553247,-135.0,draftkings,6.5,Under 6.5,0.4801784336615839,total 5.97 vs line 6.5 (-0.53); p=0.580; P1 pace 1.91,MODEL UND · LINE+ · PACE+
2026-03-29T23:00:00Z,New Jersey Devils,Chicago Blackhawks,ev_over,0.0084,2026-03-29,5.5,6.13,0.76,1.07,0.9,0.5973753080899544,0.4026246919100456,0.5793142424227501,0.4206857575772499,0.37485,0.62515,-170.0,142.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6615909810967948,0.3384090189032052,,,,,,0.6299999999999999,totals,over,0.5793142424227501,-135.0,draftkings,5.5,Over 5.5,0.4706066687767947,total 6.13 vs line 5.5 (+0.63); p=0.579; P1 pace 1.97,MODEL OVR · LINE+
2026-03-29T21:00:00Z,Carolina Hurricanes,Montréal Canadiens,ev_home_ml,-0.0503,2026-03-29,6.5,6.25,0.76,1.0,0.84,0.6043731189028196,0.3956268810971803,0.4075580420768325,0.5924419579231675,0.2923,0.7077,-175.0,145.0,draftkings,draftkings,-105.0,-115.0,draftkings,draftkings,142.0,-170.0,draftkings,draftkings,0.6365087304350432,0.3634912695649568,,,,,,-0.25,moneyline,home_ml,0.6043731189028196,-175.0,draftkings,,Carolina Hurricanes,0.45049408718963924,p=0.604; spread +0.76,MODEL HOME · SPREAD+
2026-03-29T21:00:00Z,Carolina Hurricanes,Montréal Canadiens,ev_under,0.1076,2026-03-29,6.5,6.25,0.76,1.0,0.84,0.6043731189028196,0.3956268810971803,0.4075580420768325,0.5924419579231675,0.2923,0.7077,-175.0,145.0,draftkings,draftkings,-105.0,-115.0,draftkings,draftkings,142.0,-170.0,draftkings,draftkings,0.6365087304350432,0.3634912695649568,,,,,,-0.25,totals,under,0.5924419579231675,-115.0,draftkings,6.5,Under 6.5,0.44975872972194025,total 6.25 vs line 6.5 (-0.25); p=0.592; P1 pace 1.84,MODEL UND · LINE+ · PACE+
2026-03-29T23:00:00Z,New Jersey Devils,Chicago Blackhawks,ev_home_ml,-0.0512,2026-03-29,5.5,6.13,0.76,1.07,0.9,0.5973753080899544,0.4026246919100456,0.5793142424227501,0.4206857575772499,0.37485,0.62515,-170.0,142.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6615909810967948,0.3384090189032052,,,,,,0.6299999999999999,moneyline,home_ml,0.5973753080899544,-170.0,draftkings,,New Jersey Devils,0.4413094604977536,p=0.597; spread +0.76,MODEL HOME · SPREAD+
2026-03-29T23:00:00Z,Philadelphia Flyers,Dallas Stars,ev_over,-0.0192,2026-03-29,5.5,6.13,0.35,0.9,0.98,0.4173501619104258,0.5826498380895742,0.5448821313802222,0.4551178686197777,0.23565,0.76435,136.0,-162.0,draftkings,draftkings,-125.0,105.0,draftkings,draftkings,,,draftkings,draftkings,0.6444182150217139,0.3555817849782861,,,,,,0.6299999999999999,totals,over,0.5448821313802222,-125.0,draftkings,5.5,Over 5.5,0.42270686631524856,total 6.13 vs line 5.5 (+0.63); p=0.545; P1 pace 1.88,MODEL OVR · LINE+ · PACE-
2026-03-29T21:00:00Z,Columbus Blue Jackets,Boston Bruins,ev_home_ml,-0.0911,2026-03-29,6.5,6.25,0.64,1.11,0.92,0.5620137055858125,0.4379862944141874,0.4618510536606492,0.5381489463393507,0.3584,0.6416,-162.0,136.0,draftkings,draftkings,105.0,-125.0,draftkings,draftkings,160.0,-192.0,draftkings,draftkings,0.6725762252984553,0.3274237747015447,,,,,,-0.25,moneyline,home_ml,0.5620137055858125,-162.0,draftkings,,Columbus Blue Jackets,0.3830433988428428,p=0.562; spread +0.64,MODEL HOME · SPREAD+
2026-03-29T23:00:00Z,Philadelphia Flyers,Dallas Stars,ev_home_pl_-1.5,-0.5501,2026-03-29,5.5,6.13,0.35,0.9,0.98,0.4173501619104258,0.5826498380895742,0.5448821313802222,0.4551178686197777,0.23565,0.76435,136.0,-162.0,draftkings,draftkings,-125.0,105.0,draftkings,draftkings,,,draftkings,draftkings,0.6444182150217139,0.3555817849782861,,,,,,0.6299999999999999,puckline,home_pl_-1.5,0.23565,,draftkings,,Philadelphia Flyers -1.5,0.3806960015197307,p=0.236; spread +0.35; cover margin -1.15,MODEL HOME · COVER-
2026-03-29T21:00:00Z,Tampa Bay Lightning,Nashville Predators,ev_under,0.0508,2026-03-29,6.5,6.23,1.16,1.18,0.8,0.6361274743763985,0.3638725256236015,0.4618024824131154,0.5381975175868845,0.40855,0.59145,-205.0,170.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,120.0,-142.0,draftkings,draftkings,0.663447121635263,0.336552878364737,,,,,,-0.2699999999999996,totals,under,0.5381975175868845,-105.0,draftkings,6.5,Under 6.5,0.37952411659580765,total 6.23 vs line 6.5 (-0.27); p=0.538; P1 pace 1.98,MODEL UND · LINE+
