date,home,away,market,ev
2026-01-24T02:00:00Z,Calgary Flames,Washington Capitals,ev_under,0.4663
2026-01-24T03:00:00Z,Vancouver Canucks,New Jersey Devils,ev_under,0.3815
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_away_ml,0.3794
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_away_ml,0.355
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_under,0.3211
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_under,0.2872
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_away_pl_+1.5,0.2621
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_away_pl_+1.5,0.1888
2026-01-24T00:00:00Z,Toronto Maple Leafs,Vegas Golden Knights,ev_home_ml,0.1584
2026-01-24T00:00:00Z,Chicago Blackhawks,Tampa Bay Lightning,ev_under,0.1097
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_home_ml,0.1014
2026-01-24T02:00:00Z,Calgary Flames,Washington Capitals,ev_home_ml,0.1007
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_home_pl_-1.5,0.0946
2026-01-24T00:00:00Z,Toronto Maple Leafs,Vegas Golden Knights,ev_over,0.0726
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_home_ml,0.0694
2026-01-24T03:00:00Z,Vancouver Canucks,New Jersey Devils,ev_home_ml,0.0646
2026-01-24T00:00:00Z,Chicago Blackhawks,Tampa Bay Lightning,ev_home_ml,0.0423
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_home_pl_-1.5,0.0279
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_under,-0.0149
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_over,-0.0433
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_under,-0.0436
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_over,-0.0719
2026-01-24T00:00:00Z,Chicago Blackhawks,Tampa Bay Lightning,ev_away_ml,-0.0784
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_away_pl_+1.5,-0.084
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_away_pl_+1.5,-0.1025
2026-01-24T03:00:00Z,Vancouver Canucks,New Jersey Devils,ev_away_ml,-0.1163
2026-01-24T00:00:00Z,Toronto Maple Leafs,Vegas Golden Knights,ev_under,-0.1344
2026-01-24T02:00:00Z,Calgary Flames,Washington Capitals,ev_away_ml,-0.1546
2026-01-24T03:00:00Z,Seattle Kraken,Anaheim Ducks,ev_away_ml,-0.1644
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_home_ml,-0.1991
2026-01-24T00:00:00Z,Chicago Blackhawks,Tampa Bay Lightning,ev_over,-0.2243
2026-01-24T00:00:00Z,Toronto Maple Leafs,Vegas Golden Knights,ev_away_ml,-0.2286
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_away_ml,-0.2473
2026-01-24T02:00:00Z,Colorado Avalanche,Philadelphia Flyers,ev_home_pl_-1.5,-0.2564
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_over,-0.3152
2026-01-24T01:00:00Z,Dallas Stars,St. Louis Blues,ev_over,-0.36
2026-01-24T03:00:00Z,Vancouver Canucks,New Jersey Devils,ev_over,-0.3947
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_home_ml,-0.4111
2026-01-24T02:00:00Z,Calgary Flames,Washington Capitals,ev_over,-0.452
2026-01-24T03:00:00Z,San Jose Sharks,New York Rangers,ev_home_pl_-1.5,-0.6226
