date,home,away,market,ev
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_under,0.4793
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_home_ml,0.3818
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_away_ml,0.3802
2026-02-06T00:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_under,0.2205
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_away_ml,0.1973
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_away_pl_+1.5,0.1739
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_under,0.1632
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_under,0.1301
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_home_ml,0.1167
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_under,0.1155
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_away_pl_+1.5,0.1051
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_over,0.0786
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_away_ml,0.0766
2026-02-06T00:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_home_ml,0.0346
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_away_pl_+1.5,0.0136
2026-02-06T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_under,0.0022
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_away_pl_+1.5,-0.015
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_away_pl_+1.5,-0.0163
2026-02-06T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_away_ml,-0.0246
2026-02-06T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_home_ml,-0.0724
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_home_pl_-1.5,-0.0908
2026-02-06T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_over,-0.0914
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_home_pl_-1.5,-0.1012
2026-02-06T00:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_away_ml,-0.1024
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_home_pl_-1.5,-0.1304
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_under,-0.1394
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_home_ml,-0.1453
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_over,-0.1923
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_home_ml,-0.2032
2026-02-06T00:00:00Z,Washington Capitals,Nashville Predators,ev_over,-0.2035
2026-02-06T00:00:00Z,New Jersey Devils,New York Islanders,ev_away_ml,-0.2076
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_home_ml,-0.2728
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_over,-0.2747
2026-02-06T00:30:00Z,Tampa Bay Lightning,Florida Panthers,ev_home_pl_-1.5,-0.3154
2026-02-06T00:00:00Z,Buffalo Sabres,Pittsburgh Penguins,ev_home_pl_-1.5,-0.3213
2026-02-06T00:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_over,-0.3349
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_over,-0.4989
2026-02-06T03:00:00Z,Vegas Golden Knights,Los Angeles Kings,ev_away_ml,-0.5402
