date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-23T00:00:00Z,Calgary Flames,Tampa Bay Lightning,ev_under,0.0852,2026-03-23,6.5,6.02,0.45,0.83,0.93,0.3736449850538161,0.6263550149461838,0.4080976382912661,0.5919023617087338,0.26565,0.7343500000000001,145.0,-175.0,draftkings,draftkings,100.0,-120.0,draftkings,draftkings,,,draftkings,draftkings,0.6201580371486213,0.3798419628513787,,,,,,-0.4800000000000004,totals,under,0.5919023617087338,-120.0,draftkings,6.5,Under 6.5,0.5080283494738205,total 6.02 vs line 6.5 (-0.48); p=0.592; P1 pace 1.76,MODEL UND · LINE+ · PACE+
2026-03-22T16:00:00Z,New York Rangers,Winnipeg Jets,ev_under,0.083,2026-03-22,6.5,6.22,0.42,0.92,0.88,0.4956638322439858,0.5043361677560142,0.3778377782555114,0.6221622217444885,0.2827,0.7173,-125.0,105.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,200.0,-245.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.28000000000000025,totals,under,0.6221622217444885,-135.0,draftkings,6.5,Under 6.5,0.4897023953007912,total 6.22 vs line 6.5 (-0.28); p=0.622; P1 pace 1.80,MODEL UND · LINE+ · PACE+
2026-03-22T16:30:00Z,Washington Capitals,Colorado Avalanche,ev_under,0.0107,2026-03-22,6.5,5.99,0.31,1.02,0.94,0.3872099866850469,0.6127900133149531,0.4287174306156077,0.5712825693843923,0.275,0.725,136.0,-162.0,draftkings,draftkings,110.0,-130.0,draftkings,draftkings,,,draftkings,draftkings,0.6597246036596992,0.3402753963403008,,,,,,-0.5099999999999998,totals,under,0.5712825693843923,-130.0,draftkings,6.5,Under 6.5,0.4593729643351117,total 5.99 vs line 6.5 (-0.51); p=0.571; P1 pace 1.96,MODEL UND · LINE+
2026-03-22T23:00:00Z,Dallas Stars,Vegas Golden Knights,ev_over,0.0176,2026-03-22,5.5,5.98,0.63,1.19,0.79,0.5228854531318209,0.4771145468681791,0.5845874258996187,0.4154125741003813,0.42185,0.5781499999999999,-142.0,120.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,170.0,-205.0,draftkings,draftkings,0.663447121635263,0.336552878364737,,,,,,0.4800000000000004,totals,over,0.5845874258996187,-135.0,draftkings,5.5,Over 5.5,0.45451674336515907,total 5.98 vs line 5.5 (+0.48); p=0.585; P1 pace 1.98,MODEL OVR · LINE+
2026-03-23T00:00:00Z,Anaheim Ducks,Buffalo Sabres,ev_under,0.1236,2026-03-23,6.5,6.01,-0.01,0.87,0.93,0.4636902370880923,0.5363097629119076,0.4649533514806577,0.5350466485193424,0.23465,0.76535,-108.0,-112.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,225.0,-278.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.4900000000000002,totals,under,0.5350466485193424,110.0,draftkings,6.5,Under 6.5,0.45265896884461054,total 6.01 vs line 6.5 (-0.49); p=0.535; P1 pace 1.80,MODEL UND · LINE+ · PACE+
2026-03-23T00:00:00Z,Calgary Flames,Tampa Bay Lightning,ev_home_ml,-0.0846,2026-03-23,6.5,6.02,0.45,0.83,0.93,0.3736449850538161,0.6263550149461838,0.4080976382912661,0.5919023617087338,0.26565,0.7343500000000001,145.0,-175.0,draftkings,draftkings,100.0,-120.0,draftkings,draftkings,,,draftkings,draftkings,0.6201580371486213,0.3798419628513787,,,,,,-0.4800000000000004,moneyline,home_ml,0.3736449850538161,145.0,draftkings,,Calgary Flames,0.44074856689451847,p=0.374; spread +0.45,MODEL HOME · SPREAD+
2026-03-22T23:00:00Z,New York Islanders,Columbus Blue Jackets,ev_under,-0.0278,2026-03-22,6.5,6.07,0.46,1.03,0.96,0.4449112479693579,0.5550887520306421,0.4504758468607151,0.5495241531392849,0.29845,0.70155,102.0,-122.0,draftkings,draftkings,110.0,-130.0,draftkings,draftkings,,,draftkings,draftkings,0.6652930814234967,0.33470691857650325,,,,,,-0.4299999999999997,totals,under,0.5495241531392849,-130.0,draftkings,6.5,Under 6.5,0.4201802854799434,total 6.07 vs line 6.5 (-0.43); p=0.550; P1 pace 1.99,MODEL UND · LINE+
2026-03-22T19:00:00Z,Pittsburgh Penguins,Carolina Hurricanes,ev_under,0.0751,2026-03-22,6.5,6.17,0.24,0.96,0.93,0.4127822758516116,0.5872177241483884,0.4571110589118277,0.5428889410881723,0.2626,0.7374,120.0,-142.0,draftkings,draftkings,-118.0,-102.0,draftkings,draftkings,,,draftkings,draftkings,0.6463685465110407,0.3536314534889593,,,,,,-0.33000000000000007,totals,under,0.5428889410881723,-102.0,draftkings,6.5,Under 6.5,0.4138298860995782,total 6.17 vs line 6.5 (-0.33); p=0.543; P1 pace 1.89,MODEL UND · LINE+ · PACE+
2026-03-22T19:00:00Z,Chicago Blackhawks,Nashville Predators,ev_over,-0.0748,2026-03-22,5.5,6.24,0.45,0.87,0.9,0.4674374574381832,0.5325625425618168,0.5314908258273141,0.4685091741726859,0.21135,0.78865,-110.0,-110.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,,,draftkings,draftkings,0.6222414333528503,0.3777585666471497,,,,,,0.7400000000000002,totals,over,0.5314908258273141,-135.0,draftkings,5.5,Over 5.5,0.4053790881344817,total 6.24 vs line 5.5 (+0.74); p=0.531; P1 pace 1.77,MODEL OVR · LINE+ · PACE-
2026-03-22T16:30:00Z,Washington Capitals,Colorado Avalanche,ev_home_ml,-0.0862,2026-03-22,6.5,5.99,0.31,1.02,0.94,0.3872099866850469,0.6127900133149531,0.4287174306156077,0.5712825693843923,0.275,0.725,136.0,-162.0,draftkings,draftkings,110.0,-130.0,draftkings,draftkings,,,draftkings,draftkings,0.6597246036596992,0.3402753963403008,,,,,,-0.5099999999999998,moneyline,home_ml,0.3872099866850469,136.0,draftkings,,Washington Capitals,0.3961858967474619,p=0.387; spread +0.31,MODEL HOME · SPREAD+
