market,side,price,ev,prob,conf,home,away,totals_line
ML,Tampa Bay Lightning,-108.0,0.5065555555555556,0.78225,0.28225,Buffalo Sabres,Tampa Bay Lightning,6.0
ML,Los Angeles Kings,-129.0,0.20609625322997416,0.6794166666666667,0.17941666666666667,Los Angeles Kings,Nashville Predators,6.0
