date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-12,Calgary Flames,Utah Mammoth,ev_over,0.48202564102564094,2026-04-12,8.350833333333334,0.3744166666666667,0.6255833333333334,1.1846666666666668,1.4736666666666667,0.768247047207431,0.23175295279256902,142.0,-170.0,-130.0,110.0,,,0.8376666666666667,0.16233333333333333,0.17133333333333334,0.8286666666666667,5.5,,,,,,2.850833333333334,totals,over,0.8376666666666667,-130.0,,5.5,Over 5.5,0.845686997229919,total 8.35 vs line 5.5 (+2.85); p=0.838; P1 pace 2.66,MODEL OVR · LINE+ · PACE+
2026-04-12,Washington Capitals,Pittsburgh Penguins,ev_over,0.3812,2026-04-12,8.664666666666667,0.2500833333333333,0.7499166666666667,1.1138333333333332,1.6936666666666667,0.7865013992074918,0.21349860079250815,-110.0,-110.0,-125.0,105.0,225.0,-278.0,0.7673333333333333,0.23266666666666666,0.09983333333333333,0.9001666666666667,6.5,,,,,,2.164666666666667,totals,over,0.7673333333333333,-125.0,,6.5,Over 6.5,0.7860560140394821,total 8.66 vs line 6.5 (+2.16); p=0.767; P1 pace 2.81,MODEL OVR · LINE+ · PACE+
2026-04-12,Columbus Blue Jackets,Boston Bruins,ev_away_ml,0.8980016666666665,2026-04-12,6.9671666666666665,0.11308333333333333,0.8869166666666667,0.6293333333333333,1.6438333333333333,0.713564433433387,0.28643556656661295,-135.0,114.0,-115.0,-105.0,180.0,-218.0,0.547,0.453,0.028833333333333332,0.9711666666666666,6.5,,,,,,0.4671666666666665,moneyline,away_ml,0.8869166666666667,114.0,,,Boston Bruins,0.7738333333333334,p=0.887,MODEL AWAY
2026-04-12,Columbus Blue Jackets,Boston Bruins,ev_home_ml,-0.8031512345679013,2026-04-12,6.9671666666666665,0.11308333333333333,0.8869166666666667,0.6293333333333333,1.6438333333333333,0.713564433433387,0.28643556656661295,-135.0,114.0,-115.0,-105.0,180.0,-218.0,0.547,0.453,0.028833333333333332,0.9711666666666666,6.5,,,,,,0.4671666666666665,moneyline,home_ml,0.11308333333333333,-135.0,,,Columbus Blue Jackets,0.7738333333333334,p=0.113,MODEL HOME
2026-04-12,Anaheim Ducks,Vancouver Canucks,ev_over,0.3163076923076923,2026-04-12,8.381,0.7648333333333334,0.23516666666666666,1.6508333333333334,1.0338333333333334,0.7715794123447068,0.22842058765529316,-305.0,245.0,-130.0,110.0,-125.0,105.0,0.744,0.256,0.5258333333333334,0.4741666666666666,6.5,,,,,,1.8810000000000002,totals,over,0.744,-130.0,,6.5,Over 6.5,0.7605926117578856,total 8.38 vs line 6.5 (+1.88); p=0.744; P1 pace 2.68,MODEL OVR · LINE+ · PACE+
2026-04-12,New Jersey Devils,Ottawa Senators,ev_over,0.26839999999999997,2026-04-12,7.315666666666667,0.5025833333333334,0.4974166666666667,1.1741666666666666,1.1676666666666666,0.7241804229413433,0.2758195770586567,120.0,-142.0,110.0,-130.0,,,0.604,0.396,0.249,0.751,6.5,,,,,,0.815666666666667,totals,over,0.604,110.0,,6.5,Over 6.5,0.5758375076488782,total 7.32 vs line 6.5 (+0.82); p=0.604; P1 pace 2.34,MODEL OVR · LINE+ · PACE+
2026-04-12,Anaheim Ducks,Vancouver Canucks,ev_home_ml,0.015598360655737664,2026-04-12,8.381,0.7648333333333334,0.23516666666666666,1.6508333333333334,1.0338333333333334,0.7715794123447068,0.22842058765529316,-305.0,245.0,-130.0,110.0,-125.0,105.0,0.744,0.256,0.5258333333333334,0.4741666666666666,6.5,,,,,,1.8810000000000002,moneyline,home_ml,0.7648333333333334,-305.0,,,Anaheim Ducks,0.5296666666666667,p=0.765,MODEL HOME
2026-04-12,Anaheim Ducks,Vancouver Canucks,ev_away_ml,-0.18867500000000004,2026-04-12,8.381,0.7648333333333334,0.23516666666666666,1.6508333333333334,1.0338333333333334,0.7715794123447068,0.22842058765529316,-305.0,245.0,-130.0,110.0,-125.0,105.0,0.744,0.256,0.5258333333333334,0.4741666666666666,6.5,,,,,,1.8810000000000002,moneyline,away_ml,0.23516666666666666,245.0,,,Vancouver Canucks,0.5296666666666667,p=0.235,MODEL AWAY
2026-04-12,Washington Capitals,Pittsburgh Penguins,ev_away_ml,0.43165909090909094,2026-04-12,8.664666666666667,0.2500833333333333,0.7499166666666667,1.1138333333333332,1.6936666666666667,0.7865013992074918,0.21349860079250815,-110.0,-110.0,-125.0,105.0,225.0,-278.0,0.7673333333333333,0.23266666666666666,0.09983333333333333,0.9001666666666667,6.5,,,,,,2.164666666666667,moneyline,away_ml,0.7499166666666667,-110.0,,,Pittsburgh Penguins,0.49983333333333335,p=0.750,MODEL AWAY
2026-04-12,Washington Capitals,Pittsburgh Penguins,ev_home_ml,-0.5225681818181818,2026-04-12,8.664666666666667,0.2500833333333333,0.7499166666666667,1.1138333333333332,1.6936666666666667,0.7865013992074918,0.21349860079250815,-110.0,-110.0,-125.0,105.0,225.0,-278.0,0.7673333333333333,0.23266666666666666,0.09983333333333333,0.9001666666666667,6.5,,,,,,2.164666666666667,moneyline,home_ml,0.2500833333333333,-110.0,,,Washington Capitals,0.49983333333333335,p=0.250,MODEL HOME
2026-04-12,Columbus Blue Jackets,Boston Bruins,ev_over,0.022652173913043472,2026-04-12,6.9671666666666665,0.11308333333333333,0.8869166666666667,0.6293333333333333,1.6438333333333333,0.713564433433387,0.28643556656661295,-135.0,114.0,-115.0,-105.0,180.0,-218.0,0.547,0.453,0.028833333333333332,0.9711666666666666,6.5,,,,,,0.4671666666666665,totals,over,0.547,-115.0,,6.5,Over 6.5,0.4704407650599082,total 6.97 vs line 6.5 (+0.47); p=0.547; P1 pace 2.27,MODEL OVR · LINE+ · PACE+
2026-04-12,New York Islanders,Montréal Canadiens,ev_over,0.05489999999999995,2026-04-12,6.641333333333334,0.4390833333333333,0.5609166666666666,0.9835,1.1155,0.6847691337900998,0.31523086620990015,-110.0,-110.0,110.0,-130.0,220.0,-270.0,0.5023333333333333,0.49766666666666665,0.20183333333333334,0.7981666666666667,6.5,,,,,,0.14133333333333375,totals,over,0.5023333333333333,110.0,,6.5,Over 6.5,0.3327192882790416,total 6.64 vs line 6.5 (+0.14); p=0.502; P1 pace 2.10,MODEL OVR · LINE+ · PACE+
2026-04-12,Calgary Flames,Utah Mammoth,ev_under,-0.6591,2026-04-12,8.350833333333334,0.3744166666666667,0.6255833333333334,1.1846666666666668,1.4736666666666667,0.768247047207431,0.23175295279256902,142.0,-170.0,-130.0,110.0,,,0.8376666666666667,0.16233333333333333,0.17133333333333334,0.8286666666666667,5.5,,,,,,2.850833333333334,totals,under,0.16233333333333333,110.0,,5.5,Under 5.5,0.31108163022106133,total 8.35 vs line 5.5 (+2.85); p=0.162; P1 pace 2.66,MODEL UND · LINE- · PACE-
2026-04-12,Calgary Flames,Utah Mammoth,ev_away_ml,-0.006426470588235145,2026-04-12,8.350833333333334,0.3744166666666667,0.6255833333333334,1.1846666666666668,1.4736666666666667,0.768247047207431,0.23175295279256902,142.0,-170.0,-130.0,110.0,,,0.8376666666666667,0.16233333333333333,0.17133333333333334,0.8286666666666667,5.5,,,,,,2.850833333333334,moneyline,away_ml,0.6255833333333334,-170.0,,,Utah Mammoth,0.25116666666666676,p=0.626,MODEL AWAY
2026-04-12,Calgary Flames,Utah Mammoth,ev_home_ml,-0.09391166666666673,2026-04-12,8.350833333333334,0.3744166666666667,0.6255833333333334,1.1846666666666668,1.4736666666666667,0.768247047207431,0.23175295279256902,142.0,-170.0,-130.0,110.0,,,0.8376666666666667,0.16233333333333333,0.17133333333333334,0.8286666666666667,5.5,,,,,,2.850833333333334,moneyline,home_ml,0.3744166666666667,142.0,,,Calgary Flames,0.25116666666666665,p=0.374,MODEL HOME
2026-04-12,Washington Capitals,Pittsburgh Penguins,ev_under,-0.5230333333333334,2026-04-12,8.664666666666667,0.2500833333333333,0.7499166666666667,1.1138333333333332,1.6936666666666667,0.7865013992074918,0.21349860079250815,-110.0,-110.0,-125.0,105.0,225.0,-278.0,0.7673333333333333,0.23266666666666666,0.09983333333333333,0.9001666666666667,6.5,,,,,,2.164666666666667,totals,under,0.23266666666666666,105.0,,6.5,Under 6.5,0.2449400643918904,total 8.66 vs line 6.5 (+2.16); p=0.233; P1 pace 2.81,MODEL UND · LINE- · PACE-
2026-04-12,Anaheim Ducks,Vancouver Canucks,ev_under,-0.4624,2026-04-12,8.381,0.7648333333333334,0.23516666666666666,1.6508333333333334,1.0338333333333334,0.7715794123447068,0.22842058765529316,-305.0,245.0,-130.0,110.0,-125.0,105.0,0.744,0.256,0.5258333333333334,0.4741666666666666,6.5,,,,,,1.8810000000000002,totals,under,0.256,110.0,,6.5,Under 6.5,0.22867797647740848,total 8.38 vs line 6.5 (+1.88); p=0.256; P1 pace 2.68,MODEL UND · LINE- · PACE-
2026-04-12,New York Islanders,Montréal Canadiens,ev_under,-0.11951282051282053,2026-04-12,6.641333333333334,0.4390833333333333,0.5609166666666666,0.9835,1.1155,0.6847691337900998,0.31523086620990015,-110.0,-110.0,110.0,-130.0,220.0,-270.0,0.5023333333333333,0.49766666666666665,0.20183333333333334,0.7981666666666667,6.5,,,,,,0.14133333333333375,totals,under,0.49766666666666665,-130.0,,6.5,Under 6.5,0.2243944372111544,total 6.64 vs line 6.5 (+0.14); p=0.498; P1 pace 2.10,MODEL UND · LINE- · PACE-
2026-04-12,Columbus Blue Jackets,Boston Bruins,ev_under,-0.11557142857142849,2026-04-12,6.9671666666666665,0.11308333333333333,0.8869166666666667,0.6293333333333333,1.6438333333333333,0.713564433433387,0.28643556656661295,-135.0,114.0,-115.0,-105.0,180.0,-218.0,0.547,0.453,0.028833333333333332,0.9711666666666666,6.5,,,,,,0.4671666666666665,totals,under,0.453,-105.0,,6.5,Under 6.5,0.16654747023420943,total 6.97 vs line 6.5 (+0.47); p=0.453; P1 pace 2.27,MODEL UND · LINE- · PACE-
2026-04-12,New Jersey Devils,Ottawa Senators,ev_under,-0.29938461538461536,2026-04-12,7.315666666666667,0.5025833333333334,0.4974166666666667,1.1741666666666666,1.1676666666666666,0.7241804229413433,0.2758195770586567,120.0,-142.0,110.0,-130.0,,,0.604,0.396,0.249,0.751,6.5,,,,,,0.815666666666667,totals,under,0.396,-130.0,,6.5,Under 6.5,0.16308013940994526,total 7.32 vs line 6.5 (+0.82); p=0.396; P1 pace 2.34,MODEL UND · LINE- · PACE-
2026-04-12,New York Islanders,Montréal Canadiens,ev_home_ml,-0.16175000000000006,2026-04-12,6.641333333333334,0.4390833333333333,0.5609166666666666,0.9835,1.1155,0.6847691337900998,0.31523086620990015,-110.0,-110.0,110.0,-130.0,220.0,-270.0,0.5023333333333333,0.49766666666666665,0.20183333333333334,0.7981666666666667,6.5,,,,,,0.14133333333333375,moneyline,home_ml,0.4390833333333333,-110.0,,,New York Islanders,0.12183333333333335,p=0.439,MODEL HOME
2026-04-12,New York Islanders,Montréal Canadiens,ev_away_ml,0.07084090909090901,2026-04-12,6.641333333333334,0.4390833333333333,0.5609166666666666,0.9835,1.1155,0.6847691337900998,0.31523086620990015,-110.0,-110.0,110.0,-130.0,220.0,-270.0,0.5023333333333333,0.49766666666666665,0.20183333333333334,0.7981666666666667,6.5,,,,,,0.14133333333333375,moneyline,away_ml,0.5609166666666666,-110.0,,,Montréal Canadiens,0.12183333333333324,p=0.561,MODEL AWAY
2026-04-12,New Jersey Devils,Ottawa Senators,ev_home_ml,0.10568333333333357,2026-04-12,7.315666666666667,0.5025833333333334,0.4974166666666667,1.1741666666666666,1.1676666666666666,0.7241804229413433,0.2758195770586567,120.0,-142.0,110.0,-130.0,,,0.604,0.396,0.249,0.751,6.5,,,,,,0.815666666666667,moneyline,home_ml,0.5025833333333334,120.0,,,New Jersey Devils,0.005166666666666764,p=0.503,MODEL HOME
2026-04-12,New Jersey Devils,Ottawa Senators,ev_away_ml,-0.15228990610328647,2026-04-12,7.315666666666667,0.5025833333333334,0.4974166666666667,1.1741666666666666,1.1676666666666666,0.7241804229413433,0.2758195770586567,120.0,-142.0,110.0,-130.0,,,0.604,0.396,0.249,0.751,6.5,,,,,,0.815666666666667,moneyline,away_ml,0.4974166666666667,-142.0,,,Ottawa Senators,0.005166666666666653,p=0.497,MODEL AWAY
