date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-26,Los Angeles Kings,Colorado Avalanche,ev_over,0.5170706214689266,2026-04-26,8.259833333333333,0.6255,0.3745,1.4526666666666668,1.1848333333333334,0.7655762725312949,0.2344237274687051,142.0,-170.0,-118.0,-102.0,,,0.8211666666666667,0.17883333333333334,0.37616666666666665,0.6238333333333334,5.5,,,,,,2.759833333333333,totals,over,0.8211666666666667,-118.0,,5.5,Over 5.5,0.8300596861018114,total 8.26 vs line 5.5 (+2.76); p=0.821; P1 pace 2.64,MODEL OVR · LINE+ · PACE+
2026-04-26,Anaheim Ducks,Edmonton Oilers,ev_over,0.6050166666666664,2026-04-26,9.188333333333333,0.504,0.496,1.4663333333333333,1.4635,0.8003936961788781,0.19960630382112188,114.0,-135.0,130.0,-155.0,,,0.6978333333333333,0.30216666666666664,0.2665,0.7335,7.5,,,,,,1.6883333333333326,totals,over,0.6978333333333333,130.0,,7.5,Over 7.5,0.7229141573280167,total 9.19 vs line 7.5 (+1.69); p=0.698; P1 pace 2.93,MODEL OVR · LINE+ · PACE+
2026-04-26,Montréal Canadiens,Tampa Bay Lightning,ev_over,0.1417435897435897,2026-04-26,6.687333333333333,0.3928333333333333,0.6071666666666666,0.9463333333333334,1.1713333333333333,0.6879889473583657,0.3120110526416343,-105.0,-115.0,-130.0,110.0,,,0.6453333333333333,0.3546666666666667,0.165,0.835,5.5,,,,,,1.1873333333333331,totals,over,0.6453333333333333,-130.0,,5.5,Over 5.5,0.6019802404150898,total 6.69 vs line 5.5 (+1.19); p=0.645; P1 pace 2.12,MODEL OVR · LINE+ · PACE+
2026-04-26,Boston Bruins,Buffalo Sabres,ev_over,0.032935897435897366,2026-04-26,6.263333333333334,0.45175,0.54825,0.9505,1.0585,0.6687725567998865,0.33122744320011355,-115.0,-105.0,-130.0,110.0,215.0,-265.0,0.5838333333333333,0.4161666666666667,0.19716666666666666,0.8028333333333333,5.5,,,,,,0.7633333333333336,totals,over,0.5838333333333333,-130.0,,5.5,Over 5.5,0.4979373075603615,total 6.26 vs line 5.5 (+0.76); p=0.584; P1 pace 2.01,MODEL OVR · LINE+
2026-04-26,Los Angeles Kings,Colorado Avalanche,ev_under,-0.6458398692810456,2026-04-26,8.259833333333333,0.6255,0.3745,1.4526666666666668,1.1848333333333334,0.7655762725312949,0.2344237274687051,142.0,-170.0,-118.0,-102.0,,,0.8211666666666667,0.17883333333333334,0.37616666666666665,0.6238333333333334,5.5,,,,,,2.759833333333333,totals,under,0.17883333333333334,-102.0,,5.5,Under 5.5,0.29720305899622795,total 8.26 vs line 5.5 (+2.76); p=0.179; P1 pace 2.64,MODEL UND · LINE- · PACE-
2026-04-26,Los Angeles Kings,Colorado Avalanche,ev_away_ml,-0.4052058823529411,2026-04-26,8.259833333333333,0.6255,0.3745,1.4526666666666668,1.1848333333333334,0.7655762725312949,0.2344237274687051,142.0,-170.0,-118.0,-102.0,,,0.8211666666666667,0.17883333333333334,0.37616666666666665,0.6238333333333334,5.5,,,,,,2.759833333333333,moneyline,away_ml,0.3745,-170.0,,,Colorado Avalanche,0.251,p=0.374,MODEL AWAY
2026-04-26,Los Angeles Kings,Colorado Avalanche,ev_home_ml,0.5137099999999998,2026-04-26,8.259833333333333,0.6255,0.3745,1.4526666666666668,1.1848333333333334,0.7655762725312949,0.2344237274687051,142.0,-170.0,-118.0,-102.0,,,0.8211666666666667,0.17883333333333334,0.37616666666666665,0.6238333333333334,5.5,,,,,,2.759833333333333,moneyline,home_ml,0.6255,142.0,,,Los Angeles Kings,0.2509999999999999,p=0.625,MODEL HOME
2026-04-26,Montréal Canadiens,Tampa Bay Lightning,ev_home_ml,-0.23303968253968255,2026-04-26,6.687333333333333,0.3928333333333333,0.6071666666666666,0.9463333333333334,1.1713333333333333,0.6879889473583657,0.3120110526416343,-105.0,-115.0,-130.0,110.0,,,0.6453333333333333,0.3546666666666667,0.165,0.835,5.5,,,,,,1.1873333333333331,moneyline,home_ml,0.3928333333333333,-105.0,,,Montréal Canadiens,0.21433333333333338,p=0.393,MODEL HOME
2026-04-26,Montréal Canadiens,Tampa Bay Lightning,ev_away_ml,0.13513768115942015,2026-04-26,6.687333333333333,0.3928333333333333,0.6071666666666666,0.9463333333333334,1.1713333333333333,0.6879889473583657,0.3120110526416343,-105.0,-115.0,-130.0,110.0,,,0.6453333333333333,0.3546666666666667,0.165,0.835,5.5,,,,,,1.1873333333333331,moneyline,away_ml,0.6071666666666666,-115.0,,,Tampa Bay Lightning,0.21433333333333324,p=0.607,MODEL AWAY
2026-04-26,Montréal Canadiens,Tampa Bay Lightning,ev_under,-0.2551999999999999,2026-04-26,6.687333333333333,0.3928333333333333,0.6071666666666666,0.9463333333333334,1.1713333333333333,0.6879889473583657,0.3120110526416343,-105.0,-115.0,-130.0,110.0,,,0.6453333333333333,0.3546666666666667,0.165,0.835,5.5,,,,,,1.1873333333333331,totals,under,0.3546666666666667,110.0,,5.5,Under 5.5,0.21085113213392978,total 6.69 vs line 5.5 (+1.19); p=0.355; P1 pace 2.12,MODEL UND · LINE- · PACE-
2026-04-26,Boston Bruins,Buffalo Sabres,ev_under,-0.12604999999999994,2026-04-26,6.263333333333334,0.45175,0.54825,0.9505,1.0585,0.6687725567998865,0.33122744320011355,-115.0,-105.0,-130.0,110.0,215.0,-265.0,0.5838333333333333,0.4161666666666667,0.19716666666666666,0.8028333333333333,5.5,,,,,,0.7633333333333336,totals,under,0.4161666666666667,110.0,,5.5,Under 5.5,0.20491759440042276,total 6.26 vs line 5.5 (+0.76); p=0.416; P1 pace 2.01,MODEL UND · LINE-
2026-04-26,Anaheim Ducks,Edmonton Oilers,ev_under,-0.5028870967741936,2026-04-26,9.188333333333333,0.504,0.496,1.4663333333333333,1.4635,0.8003936961788781,0.19960630382112188,114.0,-135.0,130.0,-155.0,,,0.6978333333333333,0.30216666666666664,0.2665,0.7335,7.5,,,,,,1.6883333333333326,totals,under,0.30216666666666664,-155.0,,7.5,Under 7.5,0.1837995681621795,total 9.19 vs line 7.5 (+1.69); p=0.302; P1 pace 2.93,MODEL UND · LINE- · PACE-
2026-04-26,Boston Bruins,Buffalo Sabres,ev_away_ml,0.07039285714285715,2026-04-26,6.263333333333334,0.45175,0.54825,0.9505,1.0585,0.6687725567998865,0.33122744320011355,-115.0,-105.0,-130.0,110.0,215.0,-265.0,0.5838333333333333,0.4161666666666667,0.19716666666666666,0.8028333333333333,5.5,,,,,,0.7633333333333336,moneyline,away_ml,0.54825,-105.0,,,Buffalo Sabres,0.09650000000000003,p=0.548,MODEL AWAY
2026-04-26,Boston Bruins,Buffalo Sabres,ev_home_ml,-0.15542391304347836,2026-04-26,6.263333333333334,0.45175,0.54825,0.9505,1.0585,0.6687725567998865,0.33122744320011355,-115.0,-105.0,-130.0,110.0,215.0,-265.0,0.5838333333333333,0.4161666666666667,0.19716666666666666,0.8028333333333333,5.5,,,,,,0.7633333333333336,moneyline,home_ml,0.45175,-115.0,,,Boston Bruins,0.09650000000000003,p=0.452,MODEL HOME
2026-04-26,Anaheim Ducks,Edmonton Oilers,ev_home_ml,0.07855999999999985,2026-04-26,9.188333333333333,0.504,0.496,1.4663333333333333,1.4635,0.8003936961788781,0.19960630382112188,114.0,-135.0,130.0,-155.0,,,0.6978333333333333,0.30216666666666664,0.2665,0.7335,7.5,,,,,,1.6883333333333326,moneyline,home_ml,0.504,114.0,,,Anaheim Ducks,0.008000000000000007,p=0.504,MODEL HOME
