date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-01-31,Kirill Kaprizov,MIN,EDM,BLOCKS,3.5,0.0662,1.002,1.2e-05,Under,0.999988
2026-01-31,Connor McDavid,EDM,MIN,BLOCKS,3.5,0.0818,1.007,2.7e-05,Under,0.999973
2026-01-31,Liam O'Brien,UTA,DAL,BLOCKS,3.5,0.0872,0.9966,3e-05,Under,0.99997
2026-01-31,Jimmy Snuggerud,STL,CBJ,BLOCKS,3.5,0.0987,0.9882,4.7e-05,Under,0.999953
2026-01-31,Keegan Kolesar,VGK,SEA,BLOCKS,3.5,0.1015,0.996,5.5e-05,Under,0.999945
2026-01-31,Leon Draisaitl,EDM,MIN,BLOCKS,3.5,0.1081,1.007,7.4e-05,Under,0.999926
2026-01-31,Reilly Smith,VGK,SEA,BLOCKS,3.5,0.1134,0.996,8.2e-05,Under,0.999918
2026-01-31,Will Smith,SJS,CGY,BLOCKS,3.5,0.1134,1.0027,8.2e-05,Under,0.999918
2026-01-31,Collin Graf,SJS,CGY,BLOCKS,3.5,0.1281,1.0027,0.000127,Under,0.999873
2026-01-31,Drake Batherson,OTT,NJD,BLOCKS,3.5,0.1285,0.9963,0.00013,Under,0.99987
2026-01-31,Tom Wilson,WSH,CAR,BLOCKS,3.5,0.1321,1.0032,0.000141,Under,0.999859
2026-01-31,Dalibor Dvorsky,STL,CBJ,BLOCKS,3.5,0.1382,0.9882,0.000157,Under,0.999843
2026-01-31,Vasily Podkolzin,EDM,MIN,BLOCKS,3.5,0.1354,1.007,0.000167,Under,0.999833
2026-01-31,Matias Maccelli,TOR,VAN,BLOCKS,3.5,0.1426,1.0006,0.000173,Under,0.999827
2026-01-31,Kirill Kaprizov,MIN,EDM,BLOCKS,2.5,0.0662,1.002,0.000208,Under,0.999792
2026-01-31,Andrei Svechnikov,CAR,WSH,BLOCKS,3.5,0.1478,1.0034,0.000211,Under,0.999789
2026-01-31,Taylor Hall,CAR,WSH,BLOCKS,3.5,0.1478,1.0034,0.000211,Under,0.999789
2026-01-31,Alexis Lafrenière,NYR,PIT,BLOCKS,3.5,0.1551,0.9935,0.000244,Under,0.999756
2026-01-31,Jordan Kyrou,STL,CBJ,BLOCKS,3.5,0.1569,0.9882,0.000246,Under,0.999754
2026-01-31,Alex Ovechkin,WSH,CAR,BLOCKS,3.5,0.1561,1.0032,0.000256,Under,0.999744
2026-01-31,Roope Hintz,DAL,UTA,BLOCKS,3.5,0.1636,1.0,0.000295,Under,0.999705
2026-01-31,Ivan Barbashev,VGK,SEA,BLOCKS,3.5,0.1663,0.996,0.000322,Under,0.999678
2026-01-31,Brandon Saad,VGK,SEA,BLOCKS,3.5,0.1689,0.996,0.000339,Under,0.999661
2026-01-31,Pius Suter,STL,CBJ,BLOCKS,3.5,0.1742,0.9882,0.000355,Under,0.999645
2026-01-31,Matt Duchene,DAL,UTA,BLOCKS,3.5,0.1741,1.0,0.000366,Under,0.999634
2026-01-31,Nathan Bastian,DAL,UTA,BLOCKS,3.5,0.1741,1.0,0.000366,Under,0.999634
2026-01-31,Connor McDavid,EDM,MIN,BLOCKS,2.5,0.0818,1.007,0.000382,Under,0.999618
2026-01-31,Nico Sturm,MIN,EDM,BLOCKS,3.5,0.1774,1.002,0.000422,Under,0.999578
2026-01-31,Liam O'Brien,UTA,DAL,BLOCKS,2.5,0.0872,0.9966,0.000425,Under,0.999575
2026-01-31,Dylan Larkin,DET,COL,BLOCKS,3.5,0.1815,1.0024,0.000448,Under,0.999552
2026-01-31,Nils Aman,VAN,TOR,BLOCKS,3.5,0.1899,0.9924,0.000462,Under,0.999538
2026-01-31,Evander Kane,VAN,TOR,BLOCKS,3.5,0.1899,0.9924,0.000462,Under,0.999538
2026-01-31,Jack Quinn,BUF,MTL,BLOCKS,3.5,0.1892,1.005,0.0005,Under,0.9995
2026-01-31,Patrick Kane,DET,COL,BLOCKS,3.5,0.1899,1.0024,0.000524,Under,0.999476
2026-01-31,Jason Zucker,BUF,MTL,BLOCKS,3.5,0.1932,1.005,0.000537,Under,0.999463
2026-01-31,Nils Hoglander,VAN,TOR,BLOCKS,3.5,0.1992,0.9924,0.000545,Under,0.999455
2026-01-31,Aatu Raty,VAN,TOR,BLOCKS,3.5,0.1992,0.9924,0.000545,Under,0.999455
2026-01-31,Juraj Slafkovsky,MTL,BUF,BLOCKS,3.5,0.1978,0.9899,0.000553,Under,0.999447
2026-01-31,Trevor Zegras,PHI,LAK,BLOCKS,3.5,0.1944,0.9951,0.000554,Under,0.999446
2026-01-31,Travis Konecny,PHI,LAK,BLOCKS,3.5,0.1944,0.9951,0.000554,Under,0.999446
2026-01-31,Filip Forsberg,NSH,NYI,BLOCKS,3.5,0.198,0.9931,0.000558,Under,0.999442
2026-01-31,Jimmy Snuggerud,STL,CBJ,BLOCKS,2.5,0.0987,0.9882,0.000583,Under,0.999417
2026-01-31,Kyle Connor,WPG,FLA,BLOCKS,3.5,0.1992,1.0087,0.000604,Under,0.999396
2026-01-31,Kaapo Kakko,SEA,VGK,BLOCKS,3.5,0.2011,0.9921,0.00061,Under,0.99939
2026-01-31,Berkly Catton,SEA,VGK,BLOCKS,3.5,0.2011,0.9921,0.00061,Under,0.99939
2026-01-31,Keegan Kolesar,VGK,SEA,BLOCKS,2.5,0.1015,0.996,0.000667,Under,0.999333
2026-01-31,Cole Caufield,MTL,BUF,BLOCKS,3.5,0.2111,0.9899,0.00069,Under,0.99931
2026-01-31,Leon Draisaitl,EDM,MIN,BLOCKS,2.5,0.1081,1.007,0.000825,Under,0.999175
2026-01-31,Matt Savoie,EDM,MIN,BLOCKS,3.5,0.2178,1.007,0.00086,Under,0.99914
2026-01-31,Trent Frederic,EDM,MIN,BLOCKS,3.5,0.2178,1.007,0.00086,Under,0.99914
2026-01-31,Will Smith,SJS,CGY,BLOCKS,2.5,0.1134,1.0027,0.00089,Under,0.99911
2026-01-31,Reilly Smith,VGK,SEA,BLOCKS,2.5,0.1134,0.996,0.000904,Under,0.999096
2026-01-31,Logan Mailloux,STL,CBJ,BLOCKS,3.5,0.2356,0.9882,0.000987,Under,0.999013
2026-01-31,Seth Jarvis,CAR,WSH,BLOCKS,3.5,0.2385,1.0034,0.001096,Under,0.998904
2026-01-31,Brady Tkachuk,OTT,NJD,BLOCKS,3.5,0.2432,0.9963,0.001182,Under,0.998818
2026-01-31,Dylan Cozens,OTT,NJD,BLOCKS,3.5,0.2432,0.9963,0.001182,Under,0.998818
2026-01-31,Nicholas Robertson,TOR,VAN,BLOCKS,3.5,0.2496,1.0006,0.001199,Under,0.998801
2026-01-31,Andrei Kuzmenko,LAK,PHI,BLOCKS,3.5,0.2454,1.0005,0.001226,Under,0.998774
2026-01-31,Collin Graf,SJS,CGY,BLOCKS,2.5,0.1281,1.0027,0.001237,Under,0.998763
2026-01-31,Jason Robertson,DAL,UTA,BLOCKS,3.5,0.2496,1.0,0.001246,Under,0.998754
2026-01-31,Oskar Back,DAL,UTA,BLOCKS,3.5,0.2496,1.0,0.001246,Under,0.998754
2026-01-31,Adam Erne,DAL,UTA,BLOCKS,3.5,0.2496,1.0,0.001246,Under,0.998754
2026-01-31,Drake Batherson,OTT,NJD,BLOCKS,2.5,0.1285,0.9963,0.001267,Under,0.998733
2026-01-31,Calle Jarnkrok,TOR,VAN,BLOCKS,3.5,0.2548,1.0006,0.001284,Under,0.998716
2026-01-31,Matt Boldy,MIN,EDM,BLOCKS,3.5,0.2492,1.002,0.001319,Under,0.998681
2026-01-31,Vladimir Tarasenko,MIN,EDM,BLOCKS,3.5,0.2492,1.002,0.001319,Under,0.998681
2026-01-31,Tom Wilson,WSH,CAR,BLOCKS,2.5,0.1321,1.0032,0.001366,Under,0.998634
2026-01-31,Jonatan Berggren,STL,CBJ,BLOCKS,3.5,0.265,0.9882,0.001452,Under,0.998548
