date,player,team,position,market,proj_lambda
2026-01-28,Kyle Palmieri,NYI,F,SOG,0.0
2026-01-28,Kyle Palmieri,NYI,F,GOALS,0.0
2026-01-28,Kyle Palmieri,NYI,F,ASSISTS,0.054
2026-01-28,Kyle Palmieri,NYI,F,POINTS,0.054
2026-01-28,Kyle Palmieri,NYI,F,BLOCKS,0.0
2026-01-28,Kyle Palmieri,NYI,F,SAVES,0.0
2026-01-28,Kyle Palmieri,NYI,F,SOG,0.0
2026-01-28,Kyle Palmieri,NYI,F,GOALS,0.0
2026-01-28,Kyle Palmieri,NYI,F,ASSISTS,0.0624
2026-01-28,Kyle Palmieri,NYI,F,POINTS,0.0624
2026-01-28,Kyle Palmieri,NYI,F,BLOCKS,0.0
2026-01-28,Kyle Palmieri,NYI,F,SAVES,0.0
2026-01-28,Kyle Palmieri,NYI,F,SOG,0.0
2026-01-28,Kyle Palmieri,NYI,F,GOALS,0.0
2026-01-28,Kyle Palmieri,NYI,F,ASSISTS,0.0618
2026-01-28,Kyle Palmieri,NYI,F,POINTS,0.0618
2026-01-28,Kyle Palmieri,NYI,F,BLOCKS,0.0
2026-01-28,Kyle Palmieri,NYI,F,SAVES,0.0
2026-01-28,Casey Cizikas,NYI,F,SOG,1.0376
2026-01-28,Casey Cizikas,NYI,F,GOALS,0.0996
2026-01-28,Casey Cizikas,NYI,F,ASSISTS,0.0614
2026-01-28,Casey Cizikas,NYI,F,POINTS,0.161
2026-01-28,Casey Cizikas,NYI,F,BLOCKS,0.0
2026-01-28,Casey Cizikas,NYI,F,SAVES,0.0
2026-01-28,Casey Cizikas,NYI,F,SOG,1.054
2026-01-28,Casey Cizikas,NYI,F,GOALS,0.1008
2026-01-28,Casey Cizikas,NYI,F,ASSISTS,0.0554
2026-01-28,Casey Cizikas,NYI,F,POINTS,0.1562
2026-01-28,Casey Cizikas,NYI,F,BLOCKS,0.0
2026-01-28,Casey Cizikas,NYI,F,SAVES,0.0
2026-01-28,Casey Cizikas,NYI,F,SOG,1.033
2026-01-28,Casey Cizikas,NYI,F,GOALS,0.0994
2026-01-28,Casey Cizikas,NYI,F,ASSISTS,0.0568
2026-01-28,Casey Cizikas,NYI,F,POINTS,0.1562
2026-01-28,Casey Cizikas,NYI,F,BLOCKS,0.0
2026-01-28,Casey Cizikas,NYI,F,SAVES,0.0
2026-01-28,Casey Cizikas,NYI,F,SOG,0.0424
2026-01-28,Casey Cizikas,NYI,F,GOALS,0.003
2026-01-28,Casey Cizikas,NYI,F,ASSISTS,0.0
2026-01-28,Casey Cizikas,NYI,F,POINTS,0.003
2026-01-28,Casey Cizikas,NYI,F,BLOCKS,0.0
2026-01-28,Casey Cizikas,NYI,F,SAVES,0.0
2026-01-28,Anders Lee,NYI,F,SOG,1.0298
2026-01-28,Anders Lee,NYI,F,GOALS,0.1
2026-01-28,Anders Lee,NYI,F,ASSISTS,0.0548
2026-01-28,Anders Lee,NYI,F,POINTS,0.1548
2026-01-28,Anders Lee,NYI,F,BLOCKS,0.0
2026-01-28,Anders Lee,NYI,F,SAVES,0.0
2026-01-28,Anders Lee,NYI,F,SOG,1.0472
2026-01-28,Anders Lee,NYI,F,GOALS,0.1072
2026-01-28,Anders Lee,NYI,F,ASSISTS,0.054
2026-01-28,Anders Lee,NYI,F,POINTS,0.1612
2026-01-28,Anders Lee,NYI,F,BLOCKS,0.0
2026-01-28,Anders Lee,NYI,F,SAVES,0.0
2026-01-28,Anders Lee,NYI,F,SOG,1.0826
2026-01-28,Anders Lee,NYI,F,GOALS,0.1134
2026-01-28,Anders Lee,NYI,F,ASSISTS,0.0574
2026-01-28,Anders Lee,NYI,F,POINTS,0.1708
2026-01-28,Anders Lee,NYI,F,BLOCKS,0.0
2026-01-28,Anders Lee,NYI,F,SAVES,0.0
2026-01-28,Anders Lee,NYI,F,SOG,0.0012
2026-01-28,Anders Lee,NYI,F,GOALS,0.0
2026-01-28,Anders Lee,NYI,F,ASSISTS,0.0
2026-01-28,Anders Lee,NYI,F,POINTS,0.0
2026-01-28,Anders Lee,NYI,F,BLOCKS,0.0
2026-01-28,Anders Lee,NYI,F,SAVES,0.0
2026-01-28,Ondrej Palat,NYI,F,SOG,0.0
2026-01-28,Ondrej Palat,NYI,F,GOALS,0.0
2026-01-28,Ondrej Palat,NYI,F,ASSISTS,0.066
2026-01-28,Ondrej Palat,NYI,F,POINTS,0.066
2026-01-28,Ondrej Palat,NYI,F,BLOCKS,0.0
2026-01-28,Ondrej Palat,NYI,F,SAVES,0.0
2026-01-28,Ondrej Palat,NYI,F,SOG,0.0
2026-01-28,Ondrej Palat,NYI,F,GOALS,0.0
2026-01-28,Ondrej Palat,NYI,F,ASSISTS,0.06
2026-01-28,Ondrej Palat,NYI,F,POINTS,0.06
2026-01-28,Ondrej Palat,NYI,F,BLOCKS,0.0
2026-01-28,Ondrej Palat,NYI,F,SAVES,0.0
2026-01-28,Ondrej Palat,NYI,F,SOG,0.0
2026-01-28,Ondrej Palat,NYI,F,GOALS,0.0
2026-01-28,Ondrej Palat,NYI,F,ASSISTS,0.0662
2026-01-28,Ondrej Palat,NYI,F,POINTS,0.0662
2026-01-28,Ondrej Palat,NYI,F,BLOCKS,0.0
2026-01-28,Ondrej Palat,NYI,F,SAVES,0.0
2026-01-28,Ondrej Palat,NYI,F,SOG,0.0038
2026-01-28,Ondrej Palat,NYI,F,GOALS,0.0004
2026-01-28,Ondrej Palat,NYI,F,ASSISTS,0.0
2026-01-28,Ondrej Palat,NYI,F,POINTS,0.0004
2026-01-28,Ondrej Palat,NYI,F,BLOCKS,0.0
2026-01-28,Ondrej Palat,NYI,F,SAVES,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SOG,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,GOALS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,ASSISTS,0.065
2026-01-28,Jean-Gabriel Pageau,NYI,F,POINTS,0.065
2026-01-28,Jean-Gabriel Pageau,NYI,F,BLOCKS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SAVES,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SOG,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,GOALS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,ASSISTS,0.0628
2026-01-28,Jean-Gabriel Pageau,NYI,F,POINTS,0.0628
2026-01-28,Jean-Gabriel Pageau,NYI,F,BLOCKS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SAVES,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SOG,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,GOALS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,ASSISTS,0.0612
2026-01-28,Jean-Gabriel Pageau,NYI,F,POINTS,0.0612
2026-01-28,Jean-Gabriel Pageau,NYI,F,BLOCKS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SAVES,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SOG,0.036
2026-01-28,Jean-Gabriel Pageau,NYI,F,GOALS,0.004
2026-01-28,Jean-Gabriel Pageau,NYI,F,ASSISTS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,POINTS,0.004
2026-01-28,Jean-Gabriel Pageau,NYI,F,BLOCKS,0.0
2026-01-28,Jean-Gabriel Pageau,NYI,F,SAVES,0.0
2026-01-28,Scott Mayfield,NYI,F,SOG,0.5058
2026-01-28,Scott Mayfield,NYI,F,GOALS,0.0516
2026-01-28,Scott Mayfield,NYI,F,ASSISTS,0.0522
2026-01-28,Scott Mayfield,NYI,F,POINTS,0.1038
2026-01-28,Scott Mayfield,NYI,F,BLOCKS,0.4162
2026-01-28,Scott Mayfield,NYI,F,SAVES,0.0
2026-01-28,Scott Mayfield,NYI,F,SOG,0.5312
2026-01-28,Scott Mayfield,NYI,F,GOALS,0.0496
2026-01-28,Scott Mayfield,NYI,F,ASSISTS,0.054
2026-01-28,Scott Mayfield,NYI,F,POINTS,0.1036
2026-01-28,Scott Mayfield,NYI,F,BLOCKS,0.4234
2026-01-28,Scott Mayfield,NYI,F,SAVES,0.0
2026-01-28,Scott Mayfield,NYI,F,SOG,0.5174
2026-01-28,Scott Mayfield,NYI,F,GOALS,0.0534
2026-01-28,Scott Mayfield,NYI,F,ASSISTS,0.0606
2026-01-28,Scott Mayfield,NYI,F,POINTS,0.114
2026-01-28,Scott Mayfield,NYI,F,BLOCKS,0.3992
2026-01-28,Scott Mayfield,NYI,F,SAVES,0.0
2026-01-28,Scott Mayfield,NYI,F,SOG,0.0074
2026-01-28,Scott Mayfield,NYI,F,GOALS,0.0006
2026-01-28,Scott Mayfield,NYI,F,ASSISTS,0.0
2026-01-28,Scott Mayfield,NYI,F,POINTS,0.0006
2026-01-28,Scott Mayfield,NYI,F,BLOCKS,0.0132
2026-01-28,Scott Mayfield,NYI,F,SAVES,0.0
2026-01-28,Adam Pelech,NYI,F,SOG,0.515
2026-01-28,Adam Pelech,NYI,F,GOALS,0.0514
2026-01-28,Adam Pelech,NYI,F,ASSISTS,0.056
2026-01-28,Adam Pelech,NYI,F,POINTS,0.1074
2026-01-28,Adam Pelech,NYI,F,BLOCKS,0.4312
2026-01-28,Adam Pelech,NYI,F,SAVES,0.0
2026-01-28,Adam Pelech,NYI,F,SOG,0.5228
2026-01-28,Adam Pelech,NYI,F,GOALS,0.049
2026-01-28,Adam Pelech,NYI,F,ASSISTS,0.056
2026-01-28,Adam Pelech,NYI,F,POINTS,0.105
2026-01-28,Adam Pelech,NYI,F,BLOCKS,0.4276
2026-01-28,Adam Pelech,NYI,F,SAVES,0.0
2026-01-28,Adam Pelech,NYI,F,SOG,0.5234
2026-01-28,Adam Pelech,NYI,F,GOALS,0.046
2026-01-28,Adam Pelech,NYI,F,ASSISTS,0.0686
2026-01-28,Adam Pelech,NYI,F,POINTS,0.1146
2026-01-28,Adam Pelech,NYI,F,BLOCKS,0.4174
2026-01-28,Adam Pelech,NYI,F,SAVES,0.0
2026-01-28,Adam Pelech,NYI,F,SOG,0.0006
2026-01-28,Adam Pelech,NYI,F,GOALS,0.0
2026-01-28,Adam Pelech,NYI,F,ASSISTS,0.0
2026-01-28,Adam Pelech,NYI,F,POINTS,0.0
2026-01-28,Adam Pelech,NYI,F,BLOCKS,0.0124
2026-01-28,Adam Pelech,NYI,F,SAVES,0.0
2026-01-28,Carson Soucy,NYI,F,SOG,0.0
2026-01-28,Carson Soucy,NYI,F,GOALS,0.0
2026-01-28,Carson Soucy,NYI,F,ASSISTS,0.0618
2026-01-28,Carson Soucy,NYI,F,POINTS,0.0618
2026-01-28,Carson Soucy,NYI,F,BLOCKS,0.0
2026-01-28,Carson Soucy,NYI,F,SAVES,0.0
2026-01-28,Carson Soucy,NYI,F,SOG,0.0
2026-01-28,Carson Soucy,NYI,F,GOALS,0.0
2026-01-28,Carson Soucy,NYI,F,ASSISTS,0.0678
2026-01-28,Carson Soucy,NYI,F,POINTS,0.0678
2026-01-28,Carson Soucy,NYI,F,BLOCKS,0.0
2026-01-28,Carson Soucy,NYI,F,SAVES,0.0
2026-01-28,Carson Soucy,NYI,F,SOG,0.0
2026-01-28,Carson Soucy,NYI,F,GOALS,0.0
2026-01-28,Carson Soucy,NYI,F,ASSISTS,0.0652
2026-01-28,Carson Soucy,NYI,F,POINTS,0.0652
2026-01-28,Carson Soucy,NYI,F,BLOCKS,0.0
2026-01-28,Carson Soucy,NYI,F,SAVES,0.0
2026-01-28,Anthony Duclair,NYI,F,SOG,0.0
2026-01-28,Anthony Duclair,NYI,F,GOALS,0.0
2026-01-28,Anthony Duclair,NYI,F,ASSISTS,0.0602
2026-01-28,Anthony Duclair,NYI,F,POINTS,0.0602
2026-01-28,Anthony Duclair,NYI,F,BLOCKS,0.0
2026-01-28,Anthony Duclair,NYI,F,SAVES,0.0
2026-01-28,Anthony Duclair,NYI,F,SOG,0.0
2026-01-28,Anthony Duclair,NYI,F,GOALS,0.0
2026-01-28,Anthony Duclair,NYI,F,ASSISTS,0.0664
2026-01-28,Anthony Duclair,NYI,F,POINTS,0.0664
2026-01-28,Anthony Duclair,NYI,F,BLOCKS,0.0
2026-01-28,Anthony Duclair,NYI,F,SAVES,0.0
2026-01-28,Anthony Duclair,NYI,F,SOG,0.0
2026-01-28,Anthony Duclair,NYI,F,GOALS,0.0
2026-01-28,Anthony Duclair,NYI,F,ASSISTS,0.069
2026-01-28,Anthony Duclair,NYI,F,POINTS,0.069
2026-01-28,Anthony Duclair,NYI,F,BLOCKS,0.0
2026-01-28,Anthony Duclair,NYI,F,SAVES,0.0
