market,side,price,ev,prob,conf,home,away,totals_line
PL,Buffalo Sabres +1.5,-185.0,0.39547297297297307,0.9058333333333334,0.4058333333333334,Montréal Canadiens,Buffalo Sabres,6.5
ML,Buffalo Sabres,136.0,0.7080500000000003,0.72375,0.22375,Montréal Canadiens,Buffalo Sabres,6.5
