market,side,price,ev,prob,conf,home,away,totals_line
PL,Pittsburgh Penguins +1.5,-250.0,0.15056666666666657,0.8218333333333333,0.3218333333333333,Philadelphia Flyers,Pittsburgh Penguins,5.5
ML,Minnesota Wild,-130.0,0.3370961538461539,0.75575,0.25575000000000003,Minnesota Wild,Dallas Stars,5.5
